2008-09 season:|Wed Nov 19 2008|at Mia|Toronto 101|Miami 95  | | |
2008-09 season:|Wed Nov 19 2008|at Atl|Atlanta 91|Washington 87  | | |
2008-09 season:|Thu Nov 20 2008|at Bos|Boston 98|Detroit 80  | | |
2008-09 season:|Thu Nov 20 2008|at Pho|LA Lakers 105|Phoenix 92  | | |
2008-09 season:|Fri Nov 21 2008|at Min|Boston 95|Minnesota 78  | | |
2008-09 season:|Fri Nov 21 2008|at Atl|Atlanta 88|Cha Bobcats 83  | | |
2008-09 season:|Fri Nov 21 2008|at GS|Chicago 115|Golden State 110  | | |
2008-09 season:|Fri Nov 21 2008|at LAL|LA Lakers 104|Denver 90  | | |
2008-09 season:|Fri Nov 21 2008|at Wsh|Houston 103|Washington 91  | | |
2008-09 season:|Fri Nov 21 2008|at Phi|Philadelphia 89|LA Clippers 88  | | |
2008-09 season:|Fri Nov 21 2008|at Dal|Dallas 91|Memphis 76  | | |
2008-09 season:|Fri Nov 21 2008|at Tor|New Jersey 129|Toronto 127 (OT)| | |
2008-09 season:|Fri Nov 21 2008|at OkC|NO Hornets 105|Oklahoma City 80  | | |
2008-09 season:|Fri Nov 21 2008|at Mil|Milwaukee 104|New York 87  | | |
2008-09 season:|Fri Nov 21 2008|at Ind|Orlando 100|Indiana 98 (OT)| | |
2008-09 season:|Fri Nov 21 2008|at Sac|Portland 117|Sacramento 96  | | |
2008-09 season:|Fri Nov 21 2008|at SA|San Antonio 119|Utah 94  | | |
2008-09 season:|Sat Nov 22 2008|at Cle|Cleveland 110|Atlanta 96  | | |
2008-09 season:|Sat Nov 22 2008|at Orl|Houston 100|Orlando 95  | | |
2008-09 season:|Sat Nov 22 2008|at Mia|Miami 109|Indiana 100  | | |
2008-09 season:|Sat Nov 22 2008|at NJ|New Jersey 112|LA Clippers 95  | | |
2008-09 season:|Sat Nov 22 2008|at ChB|Milwaukee 79|Cha Bobcats 74  | | |
2008-09 season:|Sat Nov 22 2008|at NOH|NO Hornets 109|Oklahoma City 97  | | |
2008-09 season:|Sat Nov 22 2008|at Pho|Phoenix 102|Portland 92  | | |
2008-09 season:|Sat Nov 22 2008|at Mem|Utah 103|Memphis 94  | | |
2008-09 season:|Sat Nov 22 2008|at NY|New York 122|Washington 117  | | |
2008-09 season:|Sun Nov 23 2008|at Tor|Boston 118|Toronto 103  | | |
2008-09 season:|Sun Nov 23 2008|at Den|Denver 114|Chicago 101  | | |
2008-09 season:|Sun Nov 23 2008|at Phi|Philadelphia 89|Golden State 81  | | |
2008-09 season:|Sun Nov 23 2008|at Det|Minnesota 106|Detroit 80  | | |
2008-09 season:|Sun Nov 23 2008|at LAL|LA Lakers 118|Sacramento 108  | | |
2008-09 season:|Mon Nov 24 2008|at Uta|Chicago 101|Utah 100  | | |
2008-09 season:|Mon Nov 24 2008|at Mia|Houston 107|Miami 98  | | |
2008-09 season:|Mon Nov 24 2008|at Orl|Orlando 108|Milwaukee 101  | | |
2008-09 season:|Mon Nov 24 2008|at LAC|NO Hornets 99|LA Clippers 87  | | |
2008-09 season:|Mon Nov 24 2008|at ChB|Cha Bobcats 93|Philadelphia 84  | | |
2008-09 season:|Mon Nov 24 2008|at Mem|San Antonio 94|Memphis 81  | | |
2008-09 season:|Mon Nov 24 2008|at Por|Portland 91|Sacramento 90  | | |
2008-09 season:|Tue Nov 25 2008|at NY|Cleveland 119|New York 101  | | |
2008-09 season:|Tue Nov 25 2008|at Wsh|Washington 124|Golden State 100  | | |
2008-09 season:|Tue Nov 25 2008|at Dal|Dallas 109|Indiana 106  | | |
2008-09 season:|Tue Nov 25 2008|at LAL|LA Lakers 120|New Jersey 93  | | |
2008-09 season:|Tue Nov 25 2008|at OkC|Phoenix 99|Oklahoma City 98  | | |
2008-09 season:|Wed Nov 26 2008|at Tor|Toronto 93|Cha Bobcats 86  | | |
2008-09 season:|Wed Nov 26 2008|at SA|San Antonio 98|Chicago 88  | | |
2008-09 season:|Wed Nov 26 2008|at LAC|Denver 106|LA Clippers 105  | | |
2008-09 season:|Wed Nov 26 2008|at Bos|Boston 119|Golden State 111  | | |
2008-09 season:|Wed Nov 26 2008|at Hou|Indiana 91|Houston 90  | | |
2008-09 season:|Wed Nov 26 2008|at Uta|Utah 117|Memphis 100  | | |
2008-09 season:|Wed Nov 26 2008|at Por|Portland 106|Miami 68  | | |
2008-09 season:|Wed Nov 26 2008|at Atl|Atlanta 102|Milwaukee 96  | | |
2008-09 season:|Wed Nov 26 2008|at Sac|New Jersey 116|Sacramento 114 (OT)| | |
2008-09 season:|Wed Nov 26 2008|at Det|Detroit 110|New York 96  | | |
2008-09 season:|Wed Nov 26 2008|at Cle|Cleveland 117|Oklahoma City 82  | | |
2008-09 season:|Wed Nov 26 2008|at Phi|Orlando 96|Philadelphia 94  | | |
2008-09 season:|Wed Nov 26 2008|at Min|Phoenix 110|Minnesota 102  | | |
2008-09 season:|Thu Nov 27 2008|at Den|NO Hornets 105|Denver 101  | | |
2008-09 season:|Thu Nov 27 2008|at Wsh|Orlando 105|Washington 90  | | |
2008-09 season:|Fri Nov 28 2008|at Tor|Toronto 93|Atlanta 88  | | |
2008-09 season:|Fri Nov 28 2008|at Ind|Cha Bobcats 115|Indiana 108 (OT)| | |
2008-09 season:|Fri Nov 28 2008|at LAL|LA Lakers 114|Dallas 107  | | |
2008-09 season:|Fri Nov 28 2008|at Cle|Cleveland 112|Golden State 97  | | |
2008-09 season:|Fri Nov 28 2008|at SA|San Antonio 109|Memphis 98  | | |
2008-09 season:|Fri Nov 28 2008|at Pho|Miami 107|Phoenix 92  | | |
2008-09 season:|Fri Nov 28 2008|at Det|Detroit 107|Milwaukee 97  | | |
2008-09 season:|Fri Nov 28 2008|at OkC|Minnesota 105|Oklahoma City 103  | | |
2008-09 season:|Fri Nov 28 2008|at Por|Portland 101|NO Hornets 86  | | |
2008-09 season:|Fri Nov 28 2008|at Bos|Boston 102|Philadelphia 78  | | |
2008-09 season:|Fri Nov 28 2008|at Uta|Utah 120|Sacramento 94  | | |
2008-09 season:|Sat Nov 29 2008|at Wsh|Atlanta 102|Washington 98  | | |
2008-09 season:|Sat Nov 29 2008|at ChB|Boston 89|Cha Bobcats 84  | | |
2008-09 season:|Sat Nov 29 2008|at Mil|Cleveland 97|Milwaukee 85  | | |
2008-09 season:|Sat Nov 29 2008|at Sac|Dallas 101|Sacramento 78  | | |
2008-09 season:|Sat Nov 29 2008|at Min|Denver 106|Minnesota 97  | | |
2008-09 season:|Sat Nov 29 2008|at NY|New York 138|Golden State 125  | | |
2008-09 season:|Sat Nov 29 2008|at Orl|Orlando 110|Indiana 96  | | |
2008-09 season:|Sat Nov 29 2008|at LAC|LA Clippers 97|Miami 96  | | |
2008-09 season:|Sat Nov 29 2008|at Uta|New Jersey 105|Utah 88  | | |
2008-09 season:|Sat Nov 29 2008|at Mem|Oklahoma City 111|Memphis 103  | | |
2008-09 season:|Sat Nov 29 2008|at Hou|Houston 103|San Antonio 84  | | |
2008-09 season:|Sun Nov 30 2008|at Phi|Chicago 103|Philadelphia 92  | | |
2008-09 season:|Sun Nov 30 2008|at Den|Denver 104|Houston 94  | | |
2008-09 season:|Sun Nov 30 2008|at Pho|New Jersey 117|Phoenix 109  | | |
2008-09 season:|Sun Nov 30 2008|at Det|Portland 96|Detroit 85  | | |
2008-09 season:|Sun Nov 30 2008|at LAL|LA Lakers 112|Toronto 99  | | |
2008-09 season:|Mon Dec 1 2008|at GS|Miami 130|Golden State 129 (OT)| | |
2008-09 season:|Mon Dec 1 2008|at ChB|Cha Bobcats 100|Minnesota 90  | | |
2008-09 season:|Mon Dec 1 2008|at Bos|Boston 107|Orlando 88  | | |
2008-09 season:|Tue Dec 2 2008|at SA|Detroit 89|San Antonio 77  | | |
2008-09 season:|Tue Dec 2 2008|at Dal|Dallas 100|LA Clippers 98  | | |
2008-09 season:|Tue Dec 2 2008|at Ind|Indiana 118|LA Lakers 117  | | |
2008-09 season:|Tue Dec 2 2008|at Chi|Philadelphia 103|Chicago 95 (OT)| | |
2008-09 season:|Tue Dec 2 2008|at NY|Portland 104|New York 97  | | |
2008-09 season:|Tue Dec 2 2008|at Den|Denver 132|Toronto 93  | | |
2008-09 season:|Tue Dec 2 2008|at Sac|Utah 99|Sacramento 94  | | |
2008-09 season:|Tue Dec 2 2008|at NJ|Washington 108|New Jersey 88  | | |
2008-09 season:|Wed Dec 3 2008|at Mil|Milwaukee 97|Chicago 90  | | |
2008-09 season:|Wed Dec 3 2008|at Bos|Boston 114|Indiana 96  | | |
2008-09 season:|Wed Dec 3 2008|at Hou|Houston 103|LA Clippers 96  | | |
2008-09 season:|Wed Dec 3 2008|at Phi|LA Lakers 114|Philadelphia 102  | | |
2008-09 season:|Wed Dec 3 2008|at Atl|Atlanta 105|Memphis 95  | | |
2008-09 season:|Wed Dec 3 2008|at Uta|Miami 93|Utah 89  | | |
2008-09 season:|Wed Dec 3 2008|at Orl|Orlando 100|Minnesota 89  | | |
2008-09 season:|Wed Dec 3 2008|at Cle|Cleveland 118|New York 82  | | |
2008-09 season:|Wed Dec 3 2008|at ChB|Cha Bobcats 103|Oklahoma City 97  | | |
2008-09 season:|Wed Dec 3 2008|at NOH|NO Hornets 104|Phoenix 91  | | |
2008-09 season:|Wed Dec 3 2008|at Wsh|Portland 98|Washington 92  | | |
2008-09 season:|Thu Dec 4 2008|at Dal|Dallas 112|Phoenix 97  | | |
2008-09 season:|Thu Dec 4 2008|at Den|San Antonio 108|Denver 91  | | |
2008-09 season:|Fri Dec 5 2008|at Mil|Milwaukee 101|Cha Bobcats 96  | | |
2008-09 season:|Fri Dec 5 2008|at Hou|Houston 131|Golden State 112  | | |
2008-09 season:|Fri Dec 5 2008|at Cle|Cleveland 97|Indiana 73  | | |
2008-09 season:|Fri Dec 5 2008|at Mem|Memphis 93|LA Clippers 81  | | |
2008-09 season:|Fri Dec 5 2008|at Wsh|LA Lakers 106|Washington 104  | | |
2008-09 season:|Fri Dec 5 2008|at NJ|New Jersey 113|Minnesota 84  | | |
2008-09 season:|Fri Dec 5 2008|at Atl|Atlanta 98|New York 95  | | |
2008-09 season:|Fri Dec 5 2008|at Orl|Orlando 98|Oklahoma City 89  | | |
2008-09 season:|Fri Dec 5 2008|at Det|Philadelphia 96|Detroit 91  | | |
2008-09 season:|Fri Dec 5 2008|at Bos|Boston 93|Portland 78  | | |
2008-09 season:|Fri Dec 5 2008|at Uta|Utah 114|Toronto 87  | | |
2008-09 season:|Sat Dec 6 2008|at Dal|Dallas 100|Atlanta 98  | | |
2008-09 season:|Sat Dec 6 2008|at ChB|Cleveland 94|Cha Bobcats 74  | | |
2008-09 season:|Sat Dec 6 2008|at Sac|Denver 118|Sacramento 85  | | |
2008-09 season:|Sat Dec 6 2008|at SA|San Antonio 123|Golden State 88  | | |
2008-09 season:|Sat Dec 6 2008|at Min|LA Clippers 107|Minnesota 84  | | |
2008-09 season:|Sat Dec 6 2008|at NOH|NO Hornets 106|Memphis 87  | | |
2008-09 season:|Sat Dec 6 2008|at Phi|New Jersey 95|Philadelphia 84  | | |
2008-09 season:|Sat Dec 6 2008|at Mia|Miami 105|Oklahoma City 99  | | |
2008-09 season:|Sat Dec 6 2008|at Pho|Phoenix 106|Utah 104  | | |
2008-09 season:|Sat Dec 6 2008|at Chi|Chicago 117|Washington 110  | | |
2008-09 season:|Sun Dec 7 2008|at Ind|Boston 122|Indiana 117 (OT)| | |
2008-09 season:|Sun Dec 7 2008|at NY|New York 104|Detroit 92  | | |
2008-09 season:|Sun Dec 7 2008|at LAL|LA Lakers 105|Milwaukee 92  | | |
2008-09 season:|Sun Dec 7 2008|at Tor|Portland 98|Toronto 97  | | |
2008-09 season:|Mon Dec 8 2008|at Mia|Miami 100|Cha Bobcats 96  | | |
2008-09 season:|Mon Dec 8 2008|at OkC|Golden State 112|Oklahoma City 102  | | |
2008-09 season:|Mon Dec 8 2008|at Mem|Memphis 109|Houston 97  | | |
2008-09 season:|Mon Dec 8 2008|at LAC|Orlando 95|LA Clippers 88  | | |
2008-09 season:|Tue Dec 9 2008|at Hou|Houston 92|Atlanta 84  | | |
2008-09 season:|Tue Dec 9 2008|at Wsh|Washington 107|Detroit 94  | | |
2008-09 season:|Tue Dec 9 2008|at Sac|Sacramento 113|LA Lakers 101  | | |
2008-09 season:|Tue Dec 9 2008|at Pho|Phoenix 125|Milwaukee 110  | | |
2008-09 season:|Tue Dec 9 2008|at Chi|Chicago 105|New York 100  | | |
2008-09 season:|Tue Dec 9 2008|at Por|Orlando 109|Portland 108  | | |
2008-09 season:|Tue Dec 9 2008|at Dal|San Antonio 133|Dallas 126 (2OT)| | |
2008-09 season:|Tue Dec 9 2008|at Cle|Cleveland 114|Toronto 94  | | |
2008-09 season:|Tue Dec 9 2008|at Min|Utah 99|Minnesota 96  | | |
2008-09 season:|Wed Dec 10 2008|at SA|San Antonio 95|Atlanta 89  | | |
2008-09 season:|Wed Dec 10 2008|at NOH|NO Hornets 105|Cha Bobcats 89  | | |
2008-09 season:|Wed Dec 10 2008|at Phi|Cleveland 101|Philadelphia 93  | | |
2008-09 season:|Wed Dec 10 2008|at Tor|Toronto 101|Indiana 88  | | |
2008-09 season:|Wed Dec 10 2008|at OkC|Memphis 108|Oklahoma City 102  | | |
2008-09 season:|Wed Dec 10 2008|at GS|Golden State 119|Milwaukee 96  | | |
2008-09 season:|Wed Dec 10 2008|at Den|Denver 116|Minnesota 105  | | |
2008-09 season:|Wed Dec 10 2008|at NJ|New York 121|New Jersey 109  | | |
2008-09 season:|Wed Dec 10 2008|at LAL|LA Lakers 115|Phoenix 110  | | |
2008-09 season:|Thu Dec 11 2008|at Wsh|Boston 122|Washington 88  | | |
2008-09 season:|Thu Dec 11 2008|at Dal|Dallas 95|Cha Bobcats 90  | | |
2008-09 season:|Thu Dec 11 2008|at Uta|Utah 97|Portland 88  | | |
2008-09 season:|Fri Dec 12 2008|at Mia|Atlanta 87|Miami 73  | | |
2008-09 season:|Fri Dec 12 2008|at Mem|Memphis 103|Chicago 96  | | |
2008-09 season:|Fri Dec 12 2008|at GS|Houston 119|Golden State 108  | | |
2008-09 season:|Fri Dec 12 2008|at Det|Detroit 114|Indiana 110  | | |
2008-09 season:|Fri Dec 12 2008|at Por|LA Clippers 120|Portland 112 (2OT)| | |
2008-09 season:|Fri Dec 12 2008|at Bos|Boston 94|NO Hornets 82  | | |
2008-09 season:|Fri Dec 12 2008|at Pho|Phoenix 113|Orlando 112  | | |
2008-09 season:|Fri Dec 12 2008|at Cle|Cleveland 88|Philadelphia 72  | | |
2008-09 season:|Fri Dec 12 2008|at Min|San Antonio 98|Minnesota 86  | | |
2008-09 season:|Fri Dec 12 2008|at LAL|LA Lakers 112|Sacramento 103  | | |
2008-09 season:|Fri Dec 12 2008|at NJ|Toronto 101|New Jersey 79  | | |
2008-09 season:|Sat Dec 13 2008|at Atl|Atlanta 97|Cleveland 92  | | |
2008-09 season:|Sat Dec 13 2008|at ChB|Detroit 90|Cha Bobcats 86  | | |
2008-09 season:|Sat Dec 13 2008|at Den|Denver 123|Golden State 105  | | |
2008-09 season:|Sat Dec 13 2008|at LAC|LA Clippers 95|Houston 82  | | |
2008-09 season:|Sat Dec 13 2008|at Mil|Milwaukee 121|Indiana 103  | | |
2008-09 season:|Sat Dec 13 2008|at Chi|Chicago 113|New Jersey 104  | | |
2008-09 season:|Sat Dec 13 2008|at Sac|New York 114|Sacramento 90  | | |
2008-09 season:|Sat Dec 13 2008|at Dal|Dallas 103|Oklahoma City 99  | | |
2008-09 season:|Sat Dec 13 2008|at Uta|Orlando 103|Utah 94  | | |
2008-09 season:|Sat Dec 13 2008|at Phi|Philadelphia 104|Washington 89  | | |
2008-09 season:|Sun Dec 14 2008|at Mem|Memphis 102|Miami 86  | | |
2008-09 season:|Sun Dec 14 2008|at LAL|LA Lakers 98|Minnesota 86  | | |
2008-09 season:|Sun Dec 14 2008|at Tor|NO Hornets 99|Toronto 91  | | |
2008-09 season:|Sun Dec 14 2008|at SA|San Antonio 109|Oklahoma City 104  | | |
2008-09 season:|Mon Dec 15 2008|at Atl|Atlanta 83|Cha Bobcats 79  | | |
2008-09 season:|Mon Dec 15 2008|at Dal|Denver 98|Dallas 88  | | |
2008-09 season:|Mon Dec 15 2008|at Wsh|Indiana 118|Washington 98  | | |
2008-09 season:|Mon Dec 15 2008|at Mia|Milwaukee 98|Miami 83  | | |
2008-09 season:|Mon Dec 15 2008|at Sac|Sacramento 118|Minnesota 103  | | |
2008-09 season:|Mon Dec 15 2008|at Tor|New Jersey 94|Toronto 87  | | |
2008-09 season:|Mon Dec 15 2008|at Pho|Phoenix 111|New York 103  | | |
2008-09 season:|Mon Dec 15 2008|at GS|Orlando 109|Golden State 98  | | |
2008-09 season:|Mon Dec 15 2008|at Bos|Boston 100|Utah 91  | | |
2008-09 season:|Tue Dec 16 2008|at ChB|Cha Bobcats 110|Chicago 101 (OT)| | |
2008-09 season:|Tue Dec 16 2008|at Hou|Houston 108|Denver 96  | | |
2008-09 season:|Tue Dec 16 2008|at OkC|LA Clippers 98|Oklahoma City 88  | | |
2008-09 season:|Tue Dec 16 2008|at Mem|NO Hornets 91|Memphis 84  | | |
2008-09 season:|Tue Dec 16 2008|at LAL|LA Lakers 116|New York 114  | | |
2008-09 season:|Tue Dec 16 2008|at Por|Portland 109|Sacramento 77  | | |
2008-09 season:|Wed Dec 17 2008|at Atl|Boston 88|Atlanta 85  | | |
2008-09 season:|Wed Dec 17 2008|at Min|Cleveland 93|Minnesota 70  | | |
2008-09 season:|Wed Dec 17 2008|at Tor|Dallas 96|Toronto 86  | | |
2008-09 season:|Wed Dec 17 2008|at Ind|Indiana 127|Golden State 120  | | |
2008-09 season:|Wed Dec 17 2008|at Chi|Chicago 115|LA Clippers 109 (OT)| | |
2008-09 season:|Wed Dec 17 2008|at Phi|Philadelphia 93|Milwaukee 88  | | |
2008-09 season:|Wed Dec 17 2008|at NOH|NO Hornets 90|San Antonio 83  | | |
2008-09 season:|Wed Dec 17 2008|at NJ|Utah 103|New Jersey 92  | | |
2008-09 season:|Wed Dec 17 2008|at Det|Detroit 88|Washington 74  | | |
2008-09 season:|Thu Dec 18 2008|at Por|Portland 124|Phoenix 119  | | |
2008-09 season:|Thu Dec 18 2008|at Orl|Orlando 90|San Antonio 78  | | |
2008-09 season:|Fri Dec 19 2008|at Mem|Cha Bobcats 112|Memphis 83  | | |
2008-09 season:|Fri Dec 19 2008|at Bos|Boston 126|Chicago 108  | | |
2008-09 season:|Fri Dec 19 2008|at Den|Cleveland 105|Denver 88  | | |
2008-09 season:|Fri Dec 19 2008|at NJ|New Jersey 121|Dallas 97  | | |
2008-09 season:|Fri Dec 19 2008|at Atl|Atlanta 115|Golden State 99  | | |
2008-09 season:|Fri Dec 19 2008|at Ind|LA Clippers 117|Indiana 109 (2OT)| | |
2008-09 season:|Fri Dec 19 2008|at Mia|Miami 89|LA Lakers 87  | | |
2008-09 season:|Fri Dec 19 2008|at NY|Milwaukee 105|New York 81  | | |
2008-09 season:|Fri Dec 19 2008|at Wsh|Philadelphia 109|Washington 103  | | |
2008-09 season:|Fri Dec 19 2008|at Hou|Houston 107|Sacramento 96  | | |
2008-09 season:|Fri Dec 19 2008|at OkC|Oklahoma City 91|Toronto 83  | | |
2008-09 season:|Fri Dec 19 2008|at Det|Utah 120|Detroit 114 (2OT)| | |
2008-09 season:|Sat Dec 20 2008|at Pho|Phoenix 108|Denver 101  | | |
2008-09 season:|Sat Dec 20 2008|at ChB|Golden State 110|Cha Bobcats 103  | | |
2008-09 season:|Sat Dec 20 2008|at Min|Houston 109|Minnesota 102  | | |
2008-09 season:|Sat Dec 20 2008|at Phi|Indiana 95|Philadelphia 94  | | |
2008-09 season:|Sat Dec 20 2008|at Mil|Milwaukee 119|LA Clippers 85  | | |
2008-09 season:|Sat Dec 20 2008|at Orl|Orlando 106|LA Lakers 103  | | |
2008-09 season:|Sat Dec 20 2008|at NJ|Miami 106|New Jersey 103  | | |
2008-09 season:|Sat Dec 20 2008|at NOH|NO Hornets 99|Sacramento 90  | | |
2008-09 season:|Sat Dec 20 2008|at SA|San Antonio 107|Toronto 97  | | |
2008-09 season:|Sat Dec 20 2008|at Chi|Chicago 106|Utah 98  | | |
2008-09 season:|Sun Dec 21 2008|at OkC|Cleveland 102|Oklahoma City 91  | | |
2008-09 season:|Sun Dec 21 2008|at Wsh|Dallas 97|Washington 86  | | |
2008-09 season:|Sun Dec 21 2008|at Atl|Atlanta 85|Detroit 78  | | |
2008-09 season:|Sun Dec 21 2008|at Bos|Boston 124|New York 105  | | |
2008-09 season:|Mon Dec 22 2008|at Orl|Orlando 113|Golden State 81  | | |
2008-09 season:|Mon Dec 22 2008|at NJ|Houston 114|New Jersey 91  | | |
2008-09 season:|Mon Dec 22 2008|at Mem|LA Lakers 105|Memphis 96  | | |
2008-09 season:|Mon Dec 22 2008|at Den|Denver 97|Portland 89  | | |
2008-09 season:|Mon Dec 22 2008|at SA|San Antonio 101|Sacramento 85  | | |
2008-09 season:|Mon Dec 22 2008|at LAC|Toronto 97|LA Clippers 75  | | |
2008-09 season:|Tue Dec 23 2008|at Det|Detroit 104|Chicago 98  | | |
2008-09 season:|Tue Dec 23 2008|at Por|Portland 101|Denver 92  | | |
2008-09 season:|Tue Dec 23 2008|at Mia|Miami 96|Golden State 88  | | |
2008-09 season:|Tue Dec 23 2008|at Cle|Cleveland 99|Houston 90  | | |
2008-09 season:|Tue Dec 23 2008|at NOH|LA Lakers 100|NO Hornets 87  | | |
2008-09 season:|Tue Dec 23 2008|at Dal|Dallas 100|Memphis 82  | | |
2008-09 season:|Tue Dec 23 2008|at SA|San Antonio 99|Minnesota 93  | | |
2008-09 season:|Tue Dec 23 2008|at Ind|New Jersey 108|Indiana 107  | | |
2008-09 season:|Tue Dec 23 2008|at Atl|Atlanta 99|Oklahoma City 88  | | |
2008-09 season:|Tue Dec 23 2008|at Bos|Boston 110|Philadelphia 91  | | |
2008-09 season:|Tue Dec 23 2008|at Mil|Milwaukee 94|Utah 86  | | |
2008-09 season:|Tue Dec 23 2008|at ChB|Cha Bobcats 80|Washington 72  | | |
2008-09 season:|Thu Dec 25 2008|at LAL|LA Lakers 92|Boston 83  | | |
2008-09 season:|Thu Dec 25 2008|at Por|Dallas 102|Portland 94  | | |
2008-09 season:|Thu Dec 25 2008|at Orl|Orlando 88|NO Hornets 68  | | |
2008-09 season:|Thu Dec 25 2008|at Pho|San Antonio 91|Phoenix 90  | | |
2008-09 season:|Thu Dec 25 2008|at Cle|Cleveland 93|Washington 89  | | |
2008-09 season:|Fri Dec 26 2008|at GS|Golden State 99|Boston 89  | | |
2008-09 season:|Fri Dec 26 2008|at NJ|Cha Bobcats 95|New Jersey 87  | | |
2008-09 season:|Fri Dec 26 2008|at Mia|Miami 90|Chicago 77  | | |
2008-09 season:|Fri Dec 26 2008|at Uta|Utah 97|Dallas 88  | | |
2008-09 season:|Fri Dec 26 2008|at NOH|NO Hornets 88|Houston 79  | | |
2008-09 season:|Fri Dec 26 2008|at Mem|Memphis 108|Indiana 105  | | |
2008-09 season:|Fri Dec 26 2008|at NY|Minnesota 120|New York 107  | | |
2008-09 season:|Fri Dec 26 2008|at Det|Detroit 90|Oklahoma City 88  | | |
2008-09 season:|Fri Dec 26 2008|at Den|Denver 105|Philadelphia 101  | | |
2008-09 season:|Fri Dec 26 2008|at Sac|Toronto 107|Sacramento 101  | | |
2008-09 season:|Sat Dec 27 2008|at Atl|Atlanta 129|Chicago 117  | | |
2008-09 season:|Sat Dec 27 2008|at Mil|Detroit 87|Milwaukee 76  | | |
2008-09 season:|Sat Dec 27 2008|at SA|San Antonio 106|Memphis 103 (2OT)| | |
2008-09 season:|Sat Dec 27 2008|at ChB|New Jersey 114|Cha Bobcats 103 (OT)| | |
2008-09 season:|Sat Dec 27 2008|at Wsh|Washington 104|Oklahoma City 95  | | |
2008-09 season:|Sat Dec 27 2008|at Min|Orlando 118|Minnesota 94  | | |
2008-09 season:|Sat Dec 27 2008|at Por|Portland 102|Toronto 89  | | |
2008-09 season:|Sat Dec 27 2008|at Hou|Houston 120|Utah 115 (2OT)| | |
2008-09 season:|Sun Dec 28 2008|at Sac|Boston 108|Sacramento 63  | | |
2008-09 season:|Sun Dec 28 2008|at LAC|Dallas 98|LA Clippers 76  | | |
2008-09 season:|Sun Dec 28 2008|at NY|Denver 117|New York 110  | | |
2008-09 season:|Sun Dec 28 2008|at LAL|LA Lakers 130|Golden State 113  | | |
2008-09 season:|Sun Dec 28 2008|at Cle|Cleveland 93|Miami 86  | | |
2008-09 season:|Sun Dec 28 2008|at Ind|NO Hornets 105|Indiana 103  | | |
2008-09 season:|Mon Dec 29 2008|at NJ|Chicago 100|New Jersey 87  | | |
2008-09 season:|Mon Dec 29 2008|at Atl|Atlanta 109|Denver 91  | | |
2008-09 season:|Mon Dec 29 2008|at Min|Minnesota 108|Memphis 98 (OT)| | |
2008-09 season:|Mon Dec 29 2008|at Det|Detroit 88|Orlando 82  | | |
2008-09 season:|Mon Dec 29 2008|at Uta|Utah 112|Philadelphia 95  | | |
2008-09 season:|Mon Dec 29 2008|at OkC|Phoenix 110|Oklahoma City 102  | | |
2008-09 season:|Mon Dec 29 2008|at GS|Golden State 117|Toronto 111  | | |
2008-09 season:|Mon Dec 29 2008|at Hou|Washington 89|Houston 87  | | |
2008-09 season:|Tue Dec 30 2008|at Ind|Atlanta 110|Indiana 104  | | |
2008-09 season:|Tue Dec 30 2008|at Por|Portland 91|Boston 86  | | |
2008-09 season:|Tue Dec 30 2008|at Mia|Miami 104|Cleveland 95  | | |
2008-09 season:|Tue Dec 30 2008|at Sac|Sacramento 92|LA Clippers 90  | | |
2008-09 season:|Tue Dec 30 2008|at SA|Milwaukee 100|San Antonio 98  | | |
2008-09 season:|Tue Dec 30 2008|at Dal|Dallas 107|Minnesota 100  | | |
2008-09 season:|Tue Dec 30 2008|at ChB|New York 93|Cha Bobcats 89  | | |
2008-09 season:|Tue Dec 30 2008|at Mem|Phoenix 101|Memphis 89  | | |
2008-09 season:|Tue Dec 30 2008|at NOH|NO Hornets 97|Washington 85  | | |
2008-09 season:|Wed Dec 31 2008|at Tor|Denver 114|Toronto 107  | | |
2008-09 season:|Wed Dec 31 2008|at OkC|Oklahoma City 107|Golden State 100  | | |
2008-09 season:|Wed Dec 31 2008|at Hou|Houston 85|Milwaukee 81  | | |
2008-09 season:|Wed Dec 31 2008|at Det|Detroit 83|New Jersey 75  | | |
2008-09 season:|Wed Dec 31 2008|at Chi|Orlando 113|Chicago 94  | | |
2008-09 season:|Wed Dec 31 2008|at LAC|Philadelphia 100|LA Clippers 92  | | |
2008-09 season:|Fri Jan 2 2009|at NJ|New Jersey 93|Atlanta 91 (OT)| | |
2008-09 season:|Fri Jan 2 2009|at Mil|Milwaukee 103|Cha Bobcats 75  | | |
2008-09 season:|Fri Jan 2 2009|at Cle|Cleveland 117|Chicago 92  | | |
2008-09 season:|Fri Jan 2 2009|at OkC|Denver 122|Oklahoma City 120  | | |
2008-09 season:|Fri Jan 2 2009|at Min|Minnesota 115|Golden State 108  | | |
2008-09 season:|Fri Jan 2 2009|at Tor|Toronto 94|Houston 73  | | |
2008-09 season:|Fri Jan 2 2009|at NY|Indiana 105|New York 103  | | |
2008-09 season:|Fri Jan 2 2009|at Pho|Phoenix 106|LA Clippers 98  | | |
2008-09 season:|Fri Jan 2 2009|at Orl|Orlando 86|Miami 76  | | |
2008-09 season:|Fri Jan 2 2009|at Por|NO Hornets 92|Portland 77  | | |
2008-09 season:|Fri Jan 2 2009|at Dal|Dallas 96|Philadelphia 86  | | |
