andrew-lopez,http://collegebasketball.ap.org/teams/duke,http://collegebasketball.ap.org/teams/arizona,http://collegebasketball.ap.org/teams/michigan-state,http://collegebasketball.ap.org/teams/kansas,http://collegebasketball.ap.org/teams/kentucky,http://collegebasketball.ap.org/teams/wichita-state,http://collegebasketball.ap.org/teams/villanova,http://collegebasketball.ap.org/teams/southern-california,http://collegebasketball.ap.org/teams/florida,http://collegebasketball.ap.org/teams/cincinnati,http://collegebasketball.ap.org/teams/miami-fl,http://collegebasketball.ap.org/teams/north-carolina,http://collegebasketball.ap.org/teams/notre-dame,http://collegebasketball.ap.org/teams/minnesota,http://collegebasketball.ap.org/teams/west-virginia,http://collegebasketball.ap.org/teams/ucla,http://collegebasketball.ap.org/teams/xavier,http://collegebasketball.ap.org/teams/gonzaga,http://collegebasketball.ap.org/teams/northwestern,http://collegebasketball.ap.org/teams/saint-marys-cal,http://collegebasketball.ap.org/teams/seton-hall,http://collegebasketball.ap.org/teams/purdue,http://collegebasketball.ap.org/teams/texas-am,http://collegebasketball.ap.org/teams/tcu,http://collegebasketball.ap.org/teams/ucf
antonio-morales,http://collegebasketball.ap.org/teams/duke,http://collegebasketball.ap.org/teams/michigan-state,http://collegebasketball.ap.org/teams/arizona,http://collegebasketball.ap.org/teams/kansas,http://collegebasketball.ap.org/teams/wichita-state,http://collegebasketball.ap.org/teams/kentucky,http://collegebasketball.ap.org/teams/villanova,http://collegebasketball.ap.org/teams/florida,http://collegebasketball.ap.org/teams/north-carolina,http://collegebasketball.ap.org/teams/southern-california,http://collegebasketball.ap.org/teams/miami-fl,http://collegebasketball.ap.org/teams/west-virginia,http://collegebasketball.ap.org/teams/notre-dame,http://collegebasketball.ap.org/teams/cincinnati,http://collegebasketball.ap.org/teams/minnesota,http://collegebasketball.ap.org/teams/xavier,http://collegebasketball.ap.org/teams/louisville,http://collegebasketball.ap.org/teams/northwestern,http://collegebasketball.ap.org/teams/gonzaga,http://collegebasketball.ap.org/teams/ucla,http://collegebasketball.ap.org/teams/purdue,http://collegebasketball.ap.org/teams/saint-marys-cal,http://collegebasketball.ap.org/teams/baylor,http://collegebasketball.ap.org/teams/seton-hall,http://collegebasketball.ap.org/teams/alabama
bj-rains,http://collegebasketball.ap.org/teams/duke,http://collegebasketball.ap.org/teams/michigan-state,http://collegebasketball.ap.org/teams/kansas,http://collegebasketball.ap.org/teams/arizona,http://collegebasketball.ap.org/teams/kentucky,http://collegebasketball.ap.org/teams/villanova,http://collegebasketball.ap.org/teams/wichita-state,http://collegebasketball.ap.org/teams/north-carolina,http://collegebasketball.ap.org/teams/west-virginia,http://collegebasketball.ap.org/teams/florida,http://collegebasketball.ap.org/teams/southern-california,http://collegebasketball.ap.org/teams/miami-fl,http://collegebasketball.ap.org/teams/cincinnati,http://collegebasketball.ap.org/teams/minnesota,http://collegebasketball.ap.org/teams/louisville,http://collegebasketball.ap.org/teams/notre-dame,http://collegebasketball.ap.org/teams/xavier,http://collegebasketball.ap.org/teams/gonzaga,http://collegebasketball.ap.org/teams/northwestern,http://collegebasketball.ap.org/teams/texas-am,http://collegebasketball.ap.org/teams/ucla,http://collegebasketball.ap.org/teams/saint-marys-cal,http://collegebasketball.ap.org/teams/purdue,http://collegebasketball.ap.org/teams/seton-hall,http://collegebasketball.ap.org/teams/tcu
bob-holt,http://collegebasketball.ap.org/teams/duke,http://collegebasketball.ap.org/teams/kansas,http://collegebasketball.ap.org/teams/michigan-state,http://collegebasketball.ap.org/teams/kentucky,http://collegebasketball.ap.org/teams/wichita-state,http://collegebasketball.ap.org/teams/arizona,http://collegebasketball.ap.org/teams/villanova,http://collegebasketball.ap.org/teams/west-virginia,http://collegebasketball.ap.org/teams/north-carolina,http://collegebasketball.ap.org/teams/texas-am,http://collegebasketball.ap.org/teams/southern-california,http://collegebasketball.ap.org/teams/florida,http://collegebasketball.ap.org/teams/cincinnati,http://collegebasketball.ap.org/teams/minnesota,http://collegebasketball.ap.org/teams/miami-fl,http://collegebasketball.ap.org/teams/gonzaga,http://collegebasketball.ap.org/teams/notre-dame,http://collegebasketball.ap.org/teams/louisville,http://collegebasketball.ap.org/teams/ucla,http://collegebasketball.ap.org/teams/missouri,http://collegebasketball.ap.org/teams/saint-marys-cal,http://collegebasketball.ap.org/teams/northwestern,http://collegebasketball.ap.org/teams/purdue,http://collegebasketball.ap.org/teams/xavier,http://collegebasketball.ap.org/teams/baylor
brant-wilkerson-new,http://collegebasketball.ap.org/teams/duke,http://collegebasketball.ap.org/teams/michigan-state,http://collegebasketball.ap.org/teams/arizona,http://collegebasketball.ap.org/teams/kansas,http://collegebasketball.ap.org/teams/kentucky,http://collegebasketball.ap.org/teams/wichita-state,http://collegebasketball.ap.org/teams/villanova,http://collegebasketball.ap.org/teams/florida,http://collegebasketball.ap.org/teams/notre-dame,http://collegebasketball.ap.org/teams/north-carolina,http://collegebasketball.ap.org/teams/southern-california,http://collegebasketball.ap.org/teams/miami-fl,http://collegebasketball.ap.org/teams/minnesota,http://collegebasketball.ap.org/teams/cincinnati,http://collegebasketball.ap.org/teams/west-virginia,http://collegebasketball.ap.org/teams/louisville,http://collegebasketball.ap.org/teams/northwestern,http://collegebasketball.ap.org/teams/baylor,http://collegebasketball.ap.org/teams/xavier,http://collegebasketball.ap.org/teams/gonzaga,http://collegebasketball.ap.org/teams/oklahoma,http://collegebasketball.ap.org/teams/purdue,http://collegebasketball.ap.org/teams/tcu,http://collegebasketball.ap.org/teams/seton-hall,http://collegebasketball.ap.org/teams/alabama
brian-mcinnis,http://collegebasketball.ap.org/teams/michigan-state,http://collegebasketball.ap.org/teams/duke,http://collegebasketball.ap.org/teams/kansas,http://collegebasketball.ap.org/teams/florida,http://collegebasketball.ap.org/teams/villanova,http://collegebasketball.ap.org/teams/kentucky,http://collegebasketball.ap.org/teams/arizona,http://collegebasketball.ap.org/teams/wichita-state,http://collegebasketball.ap.org/teams/southern-california,http://collegebasketball.ap.org/teams/north-carolina,http://collegebasketball.ap.org/teams/notre-dame,http://collegebasketball.ap.org/teams/cincinnati,http://collegebasketball.ap.org/teams/miami-fl,http://collegebasketball.ap.org/teams/west-virginia,http://collegebasketball.ap.org/teams/northwestern,http://collegebasketball.ap.org/teams/saint-marys-cal,http://collegebasketball.ap.org/teams/seton-hall,http://collegebasketball.ap.org/teams/xavier,http://collegebasketball.ap.org/teams/purdue,http://collegebasketball.ap.org/teams/minnesota,http://collegebasketball.ap.org/teams/gonzaga,http://collegebasketball.ap.org/teams/louisville,http://collegebasketball.ap.org/teams/ucla,http://collegebasketball.ap.org/teams/rhode-island,http://collegebasketball.ap.org/teams/wisconsin
carlos-silva,http://collegebasketball.ap.org/teams/duke,http://collegebasketball.ap.org/teams/arizona,http://collegebasketball.ap.org/teams/kansas,http://collegebasketball.ap.org/teams/michigan-state,http://collegebasketball.ap.org/teams/wichita-state,http://collegebasketball.ap.org/teams/villanova,http://collegebasketball.ap.org/teams/kentucky,http://collegebasketball.ap.org/teams/florida,http://collegebasketball.ap.org/teams/southern-california,http://collegebasketball.ap.org/teams/miami-fl,http://collegebasketball.ap.org/teams/north-carolina,http://collegebasketball.ap.org/teams/notre-dame,http://collegebasketball.ap.org/teams/minnesota,http://collegebasketball.ap.org/teams/northwestern,http://collegebasketball.ap.org/teams/cincinnati,http://collegebasketball.ap.org/teams/gonzaga,http://collegebasketball.ap.org/teams/baylor,http://collegebasketball.ap.org/teams/ucla,http://collegebasketball.ap.org/teams/louisville,http://collegebasketball.ap.org/teams/saint-marys-cal,http://collegebasketball.ap.org/teams/xavier,http://collegebasketball.ap.org/teams/west-virginia,http://collegebasketball.ap.org/teams/purdue,http://collegebasketball.ap.org/teams/seton-hall,http://collegebasketball.ap.org/teams/alabama
cecil-hurt,http://collegebasketball.ap.org/teams/duke,http://collegebasketball.ap.org/teams/michigan-state,http://collegebasketball.ap.org/teams/arizona,http://collegebasketball.ap.org/teams/kentucky,http://collegebasketball.ap.org/teams/wichita-state,http://collegebasketball.ap.org/teams/kansas,http://collegebasketball.ap.org/teams/villanova,http://collegebasketball.ap.org/teams/north-carolina,http://collegebasketball.ap.org/teams/cincinnati,http://collegebasketball.ap.org/teams/florida,http://collegebasketball.ap.org/teams/southern-california,http://collegebasketball.ap.org/teams/west-virginia,http://collegebasketball.ap.org/teams/miami-fl,http://collegebasketball.ap.org/teams/notre-dame,http://collegebasketball.ap.org/teams/xavier,http://collegebasketball.ap.org/teams/northwestern,http://collegebasketball.ap.org/teams/gonzaga,http://collegebasketball.ap.org/teams/seton-hall,http://collegebasketball.ap.org/teams/louisville,http://collegebasketball.ap.org/teams/purdue,http://collegebasketball.ap.org/teams/minnesota,http://collegebasketball.ap.org/teams/texas-am,http://collegebasketball.ap.org/teams/alabama,http://collegebasketball.ap.org/teams/virginia,http://collegebasketball.ap.org/teams/baylor
chris-dachille,http://collegebasketball.ap.org/teams/duke,http://collegebasketball.ap.org/teams/villanova,http://collegebasketball.ap.org/teams/michigan-state,http://collegebasketball.ap.org/teams/wichita-state,http://collegebasketball.ap.org/teams/north-carolina,http://collegebasketball.ap.org/teams/southern-california,http://collegebasketball.ap.org/teams/kentucky,http://collegebasketball.ap.org/teams/kansas,http://collegebasketball.ap.org/teams/arizona,http://collegebasketball.ap.org/teams/florida,http://collegebasketball.ap.org/teams/notre-dame,http://collegebasketball.ap.org/teams/xavier,http://collegebasketball.ap.org/teams/west-virginia,http://collegebasketball.ap.org/teams/cincinnati,http://collegebasketball.ap.org/teams/gonzaga,http://collegebasketball.ap.org/teams/seton-hall,http://collegebasketball.ap.org/teams/virginia,http://collegebasketball.ap.org/teams/purdue,http://collegebasketball.ap.org/teams/ucla,http://collegebasketball.ap.org/teams/wisconsin,http://collegebasketball.ap.org/teams/dayton,http://collegebasketball.ap.org/teams/louisville,http://collegebasketball.ap.org/teams/smu,http://collegebasketball.ap.org/teams/oregon,http://collegebasketball.ap.org/teams/miami-fl
chris-goff,http://collegebasketball.ap.org/teams/duke,http://collegebasketball.ap.org/teams/arizona,http://collegebasketball.ap.org/teams/kansas,http://collegebasketball.ap.org/teams/michigan-state,http://collegebasketball.ap.org/teams/wichita-state,http://collegebasketball.ap.org/teams/kentucky,http://collegebasketball.ap.org/teams/florida,http://collegebasketball.ap.org/teams/southern-california,http://collegebasketball.ap.org/teams/villanova,http://collegebasketball.ap.org/teams/minnesota,http://collegebasketball.ap.org/teams/miami-fl,http://collegebasketball.ap.org/teams/north-carolina,http://collegebasketball.ap.org/teams/cincinnati,http://collegebasketball.ap.org/teams/notre-dame,http://collegebasketball.ap.org/teams/northwestern,http://collegebasketball.ap.org/teams/west-virginia,http://collegebasketball.ap.org/teams/gonzaga,http://collegebasketball.ap.org/teams/louisville,http://collegebasketball.ap.org/teams/baylor,http://collegebasketball.ap.org/teams/ucla,http://collegebasketball.ap.org/teams/saint-marys-cal,http://collegebasketball.ap.org/teams/xavier,http://collegebasketball.ap.org/teams/alabama,http://collegebasketball.ap.org/teams/purdue,http://collegebasketball.ap.org/teams/seton-hall
