5545,7262,2018-01-06,84,79
7262,3586,2018-01-11,68,58
2478,3554,2017-11-05,68,77
3554,4948,2017-11-10,59,74
9064,3554,2017-11-13,74,56
275,3554,2017-11-16,98,104,neutral
8099,3554,2017-11-17,78,80,neutral
771,3554,2017-11-19,64,75,neutral
8754,3554,2017-11-25,45,70
5634,3554,2017-12-04,80,94
3540,3554,2017-12-07,78,84
157,3554,2017-12-10,58,78
5641,3554,2017-12-16,65,76,neutral
4494,3554,2017-12-20,49,55
3731,3554,2017-12-29,91,75
7840,3554,2018-01-01,74,70
3554,5912,2018-01-06,87,96
3554,3717,2018-01-09,78,83
557,3554,2018-01-13,65,75
8276,5646,2017-11-04,26,81
2321,5646,2017-11-10,63,81
8996,5646,2017-11-12,65,93
3611,5646,2017-11-17,78,87,neutral
3533,5646,2017-11-18,72,85,neutral
8393,5646,2017-11-19,66,64,neutral
5646,4636,2017-11-25,74,76
637,5646,2017-11-29,33,112
5105,5646,2017-12-02,49,86
5646,2321,2017-12-06,71,84
2346,5646,2017-12-10,63,91
5646,4487,2017-12-17,75,76
5646,7848,2017-12-19,58,64
3500,5646,2017-12-28,59,77
3437,5646,2017-12-30,51,86
5646,5783,2018-01-05,87,83
5646,2176,2018-01-07,56,54
9156,5646,2018-01-11,84,81
1612,5646,2018-01-15,55,70
5641,9031,2017-11-01,38,69
9097,9031,2017-11-05,56,85
7250,9031,2017-11-10,50,85
9177,9031,2017-11-12,61,89
9170,9031,2017-11-16,80,70
557,9031,2017-11-20,70,65,neutral
8141,9031,2017-11-21,72,70,neutral
9064,9031,2017-11-24,49,71
9031,8432,2017-11-27,37,49
5850,9031,2017-12-02,83,58
9031,6114,2017-12-04,64,63
9031,7788,2017-12-06,55,59
4425,9031,2017-12-09,82,63
8761,9031,2017-12-13,80,81
9055,9031,2017-12-23,60,81
1501,9031,2017-12-27,70,82
4540,9031,2017-12-30,53,82
3484,9031,2018-01-02,61,71
9031,6696,2018-01-05,60,64
9031,5279,2018-01-09,59,63
9031,6393,2018-01-16,50,78
5925,7788,2017-11-16,65,76,neutral
402,7788,2017-11-17,74,88,neutral
1603,7788,2017-11-19,60,67,neutral
7788,3869,2017-11-26,83,87
7242,7788,2017-11-30,60,76,neutral
2861,7788,2017-12-03,71,67,neutral
9031,7788,2017-12-06,55,59
6817,7788,2017-12-09,78,81
8415,7788,2017-12-13,87,67
2246,7788,2017-12-16,60,63
7788,2881,2017-12-22,66,84
8092,7788,2017-12-28,85,75
7788,3347,2017-12-30,73,76
1529,7788,2018-01-04,55,53
7788,1380,2018-01-07,39,60
7788,7358,2018-01-10,66,64
4636,7788,2018-01-13,75,72
589,8016,2017-11-02,91,64
589,8551,2017-11-10,82,86
8367,589,2017-11-13,60,69
589,4785,2017-11-16,69,63
3354,589,2017-11-18,88,93
7084,589,2017-11-19,77,90
589,6358,2017-11-22,65,66
2065,589,2017-11-27,74,66
589,7878,2017-11-29,76,87
9055,589,2017-12-02,75,86
589,2065,2017-12-04,54,69
9064,589,2017-12-13,63,82
6161,589,2017-12-16,62,79
589,8761,2017-12-19,75,72
589,7300,2017-12-28,94,72
589,7813,2017-12-30,65,58
7826,589,2018-01-04,67,80
3606,589,2018-01-06,64,60
589,7199,2018-01-11,76,61
589,2341,2018-01-13,75,66
194510,2800,2017-11-10,48,101
2447,2800,2017-11-14,67,76
2800,1004,2017-11-18,65,82
2800,2265,2017-11-20,63,92
5342,2800,2017-11-24,64,78,neutral
5603,2800,2017-11-25,67,78,neutral
9025,2800,2017-11-29,93,74
7826,2800,2017-12-02,50,64
8153,2800,2017-12-05,72,83
7250,2800,2017-12-09,72,101
5083,2800,2017-12-14,47,103
2800,8165,2017-12-17,90,84
2800,7801,2017-12-20,61,66
2800,8450,2017-12-30,87,57
1545,2800,2018-01-04,67,107
4649,2800,2018-01-06,71,74
2800,7809,2018-01-10,73,55
2800,9126,2018-01-13,70,79
3599,87,2017-11-10,67,96
7809,87,2017-11-13,47,89
4039,87,2017-11-16,57,81
6547,87,2017-11-20,63,50,neutral
979,87,2017-11-21,96,91,neutral
3540,87,2017-11-22,95,85,neutral
4926,87,2017-11-26,53,90
4636,87,2017-11-30,56,71
87,8068,2017-12-05,90,78
87,402,2017-12-09,80,85
82,87,2017-12-16,58,90
5394,87,2017-12-20,67,74
4942,87,2017-12-23,57,74
4785,87,2017-12-30,63,60
87,2638,2018-01-04,75,44
87,2652,2018-01-06,75,64
7365,87,2018-01-11,75,86
4218,87,2018-01-13,62,74
3599,2868,2017-11-12,57,73
5187,2868,2017-11-15,68,102
4494,2868,2017-11-18,57,83
2868,6547,2017-11-25,82,76
4319,2868,2017-11-28,55,76
1900,2868,2017-12-03,60,76
3359,2868,2017-12-07,67,81
5500,2868,2017-12-09,74,83
7729,2868,2017-12-16,86,79
5584,2868,2017-12-20,63,75
82,2868,2017-12-23,49,89
1004,2868,2017-12-27,91,89
2868,4425,2017-12-30,65,74
2868,2157,2018-01-02,90,81
1950,2868,2018-01-06,90,66
2868,6797,2018-01-09,69,66
2868,7099,2018-01-13,61,74
2199,8332,2017-11-01,70,81
8332,3781,2017-11-10,63,73
8332,2265,2017-11-11,69,99
8332,3421,2017-11-14,84,71
8200,8332,2017-11-18,71,80
2371,8332,2017-11-20,52,97
8332,5538,2017-11-25,83,75
891,8332,2017-11-29,85,58
7900,8332,2017-12-02,80,88
8636,8332,2017-12-06,56,83
8332,1057,2017-12-09,83,91
194708,8332,2017-12-14,44,106
8332,3197,2017-12-17,69,70
5049,8332,2017-12-20,56,84
8332,6981,2017-12-22,75,64
8207,8332,2017-12-28,82,90
1057,8332,2017-12-30,78,87
1043,8332,2018-01-06,42,75
4961,8332,2018-01-11,59,95
1501,8332,2018-01-13,58,83
8946,3540,2017-10-27,81,105
594,3540,2017-11-02,64,96
1501,3540,2017-11-10,62,95
103,3540,2017-11-12,58,92
2988,3540,2017-11-16,74,85
4194,3540,2017-11-20,80,71,neutral
7268,3540,2017-11-21,80,72,neutral
87,3540,2017-11-22,85,95,neutral
3540,8459,2017-11-28,55,79
6114,3540,2017-12-02,77,73
3540,3484,2017-12-04,64,77
3540,3554,2017-12-07,78,84
7392,3540,2017-12-10,60,91
2236,3540,2017-12-16,64,90,neutral
7399,3540,2017-12-19,64,92
1715,3540,2017-12-22,73,80,neutral
5634,3540,2017-12-29,75,98
4741,3540,2018-01-02,75,68
5850,3540,2018-01-04,92,81
3540,4474,2018-01-07,73,91
3540,3425,2018-01-11,104,97
3106,2069,2017-11-03,55,106
1457,2069,2017-11-10,62,110
8165,2069,2017-11-14,81,108
2069,5316,2017-11-21,68,81
2069,275,2017-11-25,62,78
2069,8156,2017-11-28,85,70
5492,2069,2017-12-01,85,75,neutral
8450,2069,2017-12-05,51,74
2069,8432,2017-12-16,60,80
5387,2069,2017-12-22,69,68,neutral
2069,3197,2017-12-23,71,79
66,2069,2017-12-25,78,91,neutral
2069,6547,2017-12-30,58,69
6841,2069,2018-01-03,51,54
2069,2855,2018-01-07,86,59
2861,2069,2018-01-10,45,72
2069,2682,2018-01-14,75,45
3425,2341,2017-11-03,67,80
7392,3425,2017-11-10,55,102
7813,3425,2017-11-12,74,77
2157,3425,2017-11-17,73,82
4436,3425,2017-11-19,74,91
427,3425,2017-11-22,62,96
5505,3425,2017-11-24,73,86
3425,8508,2017-11-28,73,80
3425,5704,2017-12-01,68,72
4474,3425,2017-12-03,92,91
451,3425,2017-12-06,57,64
5323,3425,2017-12-09,89,82,neutral
4170,3425,2017-12-13,45,92
5387,3425,2017-12-16,74,69,neutral
4948,3425,2017-12-23,64,70,neutral
2993,3425,2017-12-30,58,62
3425,4858,2018-01-03,67,77
3425,4741,2018-01-06,69,79
3540,3425,2018-01-11,104,97
3425,5279,2018-01-15,63,64
8136,2776,2017-11-10,65,96
1062,2776,2017-11-13,73,89
2776,316,2017-11-17,75,83
2517,2776,2017-11-21,59,57,neutral
2855,2776,2017-11-22,73,79,neutral
5042,2776,2017-11-26,67,80
8636,2776,2017-11-30,71,83
2776,4159,2017-12-02,106,70
1043,2776,2017-12-05,55,70
2776,1032,2017-12-09,83,63
343,2776,2017-12-13,52,78
5961,2776,2017-12-16,68,61
1076,2776,2017-12-18,56,93
5316,2776,2017-12-27,80,65
55,2776,2017-12-30,59,71
2776,8325,2018-01-03,79,81
2776,1753,2018-01-06,82,79
771,2776,2018-01-09,70,64
5371,2776,2018-01-13,80,89
2899,8508,2017-11-10,85,83
4076,8508,2017-11-14,79,66
2236,8508,2017-11-17,77,74,neutral
6434,8508,2017-11-18,55,72,neutral
3347,8508,2017-11-19,78,73,neutral
8161,8508,2017-11-24,75,81
3425,8508,2017-11-28,73,80
6547,8508,2017-12-02,53,82
8508,8156,2017-12-05,80,57
356,8508,2017-12-08,80,109
8508,1637,2017-12-18,84,80
7801,8508,2017-12-23,79,60
8508,5492,2017-12-30,69,73
7729,8508,2018-01-03,67,73
8508,783,2018-01-06,71,77
8459,8508,2018-01-10,83,75
8508,2265,2018-01-13,71,89
1046,7582,2017-11-02,81,91
1032,7582,2017-11-10,62,78
6026,7582,2017-11-12,80,89
2383,7582,2017-11-14,67,61
5603,7582,2017-11-17,59,73
5492,7582,2017-11-20,96,72
2625,7582,2017-11-23,108,87,neutral
5850,7582,2017-11-24,79,71,neutral
6302,7582,2017-11-26,87,78,neutral
5035,7582,2017-11-29,54,70
7582,4159,2017-12-03,68,76
2147,7582,2017-12-15,62,75
7010,7582,2017-12-17,59,71
3717,7582,2017-12-21,75,54,neutral
1098,7582,2017-12-30,77,74
8141,7582,2018-01-04,99,107
8251,7582,2018-01-07,76,77
7582,8588,2018-01-11,79,70
7582,8551,2018-01-13,73,64
8469,8443,2017-11-03,74,98
2988,8443,2017-11-10,65,94
5558,8443,2017-11-13,85,95
8432,8443,2017-11-17,76,67
4425,8443,2017-11-20,94,83,neutral
1098,8443,2017-11-21,69,83,neutral
4741,8443,2017-11-22,68,60,neutral
275,8443,2017-11-28,72,85
5925,8443,2017-12-02,75,82
7840,8443,2017-12-05,71,67
8443,7099,2017-12-09,67,90
964,8443,2017-12-16,79,85
9025,8443,2017-12-19,55,69
8450,8443,2017-12-22,65,75
2682,8443,2017-12-30,63,76
8443,6817,2018-01-03,81,87
8443,3869,2018-01-06,80,74
2272,8443,2018-01-09,67,78
8443,2085,2018-01-12,79,106
8000,8236,2017-08-06,94,63
8000,1237,2017-08-07,76,64
8000,3984,2017-08-09,70,51
8000,4592,2017-08-10,84,53
8000,5925,2017-11-10,54,57
2789,8000,2017-11-13,45,89
8000,4245,2017-11-17,95,72
2638,8000,2017-11-20,52,76,neutral
6103,8000,2017-11-21,71,79,neutral
2899,8000,2017-11-22,67,70,neutral
6863,8000,2017-11-27,57,90
3869,8000,2017-12-01,60,67,neutral
4360,8000,2017-12-02,55,56,neutral
5114,8000,2017-12-06,78,82
4487,8000,2017-12-09,65,78
8000,5783,2017-12-20,86,97
8000,6236,2017-12-22,59,63
8000,1685,2017-12-30,62,73
8000,2447,2018-01-02,72,75
8165,8000,2018-01-05,71,89
1685,8000,2018-01-07,62,73
3288,8000,2018-01-11,76,73
8000,8934,2018-01-13,99,73
3982,5035,2017-08-05,76,67,neutral
7045,5035,2017-11-06,44,85
8878,5035,2017-11-10,60,72
5035,6236,2017-11-13,83,78
5035,6114,2017-11-15,57,70
5955,5035,2017-11-20,64,69,neutral
8127,5035,2017-11-21,80,73,neutral
1251,5035,2017-11-26,75,86
5035,7582,2017-11-29,54,70
1062,5035,2017-12-03,68,86
5035,2907,2017-12-09,68,71
8207,5035,2017-12-17,61,77
8122,5035,2017-12-19,68,86
5035,8551,2017-12-22,63,66
5035,5620,2017-12-28,87,69
5035,7399,2017-12-30,79,49
5538,5035,2018-01-04,79,109
5625,5035,2018-01-06,80,89
5035,1067,2018-01-11,78,66
5035,6302,2018-01-13,92,89
2554,2911,2017-11-02,60,78
8141,2911,2017-11-11,63,60,neutral
691,2911,2017-11-19,62,65
7938,2911,2017-11-22,68,78
5584,2911,2017-11-24,49,63
5704,2911,2017-11-28,51,52
2988,2911,2017-12-01,64,63
7801,2911,2017-12-03,77,70
2911,9126,2017-12-06,60,63
2633,2911,2017-12-17,54,79
2911,2881,2017-12-19,59,80
9156,2911,2017-12-22,85,81
1900,2911,2017-12-27,62,76
2911,5749,2017-12-30,59,68
4719,2911,2018-01-03,54,64
9177,2911,2018-01-06,60,74
5749,2911,2018-01-10,53,60
2911,6236,2018-01-13,69,54
8241,7024,2017-11-12,81,64
6588,8241,2017-11-15,53,65
5475,8241,2017-11-18,62,71
325,8241,2017-11-20,52,66
8241,2993,2017-11-25,72,62
7002,8241,2017-11-30,66,57
8241,8127,2017-12-02,57,67
8241,5387,2017-12-06,65,60
5620,8241,2017-12-09,51,79
8241,1715,2017-12-12,69,59
5584,8241,2017-12-16,86,83
4084,8241,2017-12-22,51,94
7010,8241,2017-12-28,63,73
6161,8241,2017-12-30,66,74
8241,6296,2018-01-04,81,74
8241,6853,2018-01-06,63,70
8241,6026,2018-01-11,70,74
4238,8241,2018-01-13,71,75
5836,2085,2017-11-04,61,79
501,2085,2017-11-10,77,78
3288,2085,2017-11-16,72,69,neutral
5825,2085,2017-11-17,65,79,neutral
5925,2085,2017-11-19,75,67,neutral
66,2085,2017-11-25,60,73
402,2085,2017-11-29,73,60
2085,4936,2017-12-03,59,61
7826,2085,2017-12-06,66,79
6103,2085,2017-12-09,78,70
2907,2085,2017-12-16,83,88
2085,6853,2017-12-19,54,69
8500,2085,2017-12-23,67,79
2085,2272,2017-12-30,62,70
6763,2085,2018-01-03,72,82
4548,2085,2018-01-06,62,60
2085,6547,2018-01-09,87,81
8443,2085,2018-01-12,79,106
1675,1872,2017-11-10,58,70
7642,1872,2017-11-14,64,72
796,1872,2017-11-19,66,85
5961,1872,2017-11-23,63,71,neutral
4757,1872,2017-11-24,77,57,neutral
316,1872,2017-11-26,102,67,neutral
1766,1872,2017-11-29,73,77
5023,1872,2017-12-02,81,84
7729,1872,2017-12-05,72,63,neutral
1900,1872,2017-12-09,59,72
1872,294,2017-12-21,58,73
1872,402,2017-12-23,64,89
8898,1872,2017-12-30,72,62
1872,8099,2018-01-03,88,90
2292,1872,2018-01-06,65,70
1380,1872,2018-01-10,53,62
1872,8092,2018-01-13,67,57
1872,4636,2018-01-16,49,73
1237,8367,2017-08-14,61,56,neutral
904,8367,2017-08-16,90,104,neutral
1237,8367,2017-08-17,81,74,neutral
451,8367,2017-11-10,54,73
8367,589,2017-11-13,60,69
8153,8367,2017-11-17,76,79
8251,8367,2017-11-19,93,89
8432,8367,2017-11-23,68,42,neutral
7099,8367,2017-11-24,72,59,neutral
6444,8367,2017-11-28,62,74
3731,8367,2017-12-03,84,79
4785,8367,2017-12-06,66,63
8367,304,2017-12-17,64,76
3354,8367,2017-12-20,48,81
157,8367,2017-12-22,51,92
8367,2625,2017-12-30,74,81
74,8367,2018-01-02,75,76
8367,7242,2018-01-06,60,71
7801,8367,2018-01-09,92,84
3781,8367,2018-01-13,74,67
8367,4936,2018-01-16,62,80
7809,9162,2017-11-10,65,74
9162,5970,2017-11-13,75,66
7268,9162,2017-11-20,65,77,neutral
4194,9162,2017-11-21,61,70,neutral
1529,9162,2017-11-22,78,53,neutral
5378,9162,2017-11-26,70,83
9162,2147,2017-11-29,78,88
2236,9162,2017-12-02,89,96
9162,7242,2017-12-06,64,80
6026,9162,2017-12-09,72,86
2383,9162,2017-12-12,88,93
7906,9162,2017-12-16,66,72
5625,9162,2017-12-19,91,84
7002,9162,2017-12-27,69,82
9162,5316,2018-01-03,83,92
771,9162,2018-01-06,78,79
9162,5371,2018-01-10,66,75
1753,9162,2018-01-13,78,73
8161,8432,2017-11-10,48,60
5518,8161,2017-11-15,48,82
2579,8161,2017-11-17,43,95
2108,8161,2017-11-20,66,79
4170,8161,2017-11-21,40,71
8161,8508,2017-11-24,75,81
8161,6326,2017-11-28,72,74
8161,4076,2017-12-02,76,75
2447,8161,2017-12-07,44,75
8165,8161,2017-12-13,58,71
8161,5511,2017-12-16,81,76
8153,8161,2017-12-19,67,60
7310,8161,2017-12-21,67,85
9126,8161,2017-12-30,67,71
8161,8450,2018-01-06,63,61
8161,2321,2018-01-11,58,68
8161,8742,2018-01-13,66,55
2890,2899,2017-11-01,59,92
2899,420,2017-11-03,88,67
2899,8508,2017-11-10,85,83
1043,2899,2017-11-13,53,77
760,2899,2017-11-16,52,120
4970,2899,2017-11-20,73,74,neutral
4961,2899,2017-11-21,75,78,neutral
8000,2899,2017-11-22,70,67,neutral
2899,830,2017-11-25,57,62
7835,2899,2017-12-02,61,97
7058,2899,2017-12-09,91,102
2899,2855,2017-12-12,74,51
2899,1043,2017-12-16,53,55
2899,3766,2017-12-19,78,69
2899,2321,2017-12-22,59,79
2899,8068,2017-12-29,86,80
2899,7237,2017-12-31,67,69
333,2899,2018-01-04,49,80
325,2899,2018-01-06,69,72
2899,1637,2018-01-11,77,66
2899,275,2018-01-13,60,59
2633,2993,2017-11-10,51,67
6588,2993,2017-11-13,61,75
325,2993,2017-11-18,51,76
5475,2993,2017-11-20,60,85
8241,2993,2017-11-25,72,62
8207,2993,2017-12-02,56,68
6797,2993,2017-12-05,68,60,neutral
2988,2993,2017-12-09,53,87
5505,2993,2017-12-11,59,64
2993,771,2017-12-13,80,85
4942,2993,2017-12-18,38,71
4170,2993,2017-12-21,56,86
2993,4224,2017-12-23,56,74
5114,2993,2017-12-27,74,100,neutral
2993,3425,2017-12-30,58,62
2993,7084,2018-01-06,73,57
5387,2993,2018-01-11,70,59
7938,2993,2018-01-13,71,84
7600,4170,2017-11-11,74,61
6783,7600,2017-11-15,66,89
4001,7600,2017-11-16,68,91
3370,7600,2017-11-18,64,118
7600,4936,2017-11-22,75,80
2633,7600,2017-11-26,63,79
5545,7600,2017-11-28,50,54
4200,7600,2017-12-02,65,68
7600,4218,2017-12-06,85,83
6535,7600,2017-12-09,62,81
7600,4206,2017-12-16,83,82
7600,4948,2017-12-19,81,82
348,7600,2017-12-21,66,116
7600,7314,2017-12-28,62,73
5455,7600,2018-01-03,64,81
7600,5724,2018-01-06,64,56
5394,7600,2018-01-10,68,78
3473,7600,2018-01-13,63,83
9156,4254,2017-11-10,80,84
9156,4725,2017-11-14,67,73
5228,9156,2017-11-18,80,61
7967,9156,2017-11-20,49,73
2825,9156,2017-11-24,47,67
3599,9156,2017-11-25,44,68
2527,9156,2017-11-26,56,57
9156,8761,2017-12-02,60,78
5866,9156,2017-12-05,68,98
3771,9156,2017-12-09,54,63
9156,7978,2017-12-16,77,69
9156,4970,2017-12-19,50,66
9156,2911,2017-12-22,85,81
3437,9156,2017-12-28,61,65
3500,9156,2017-12-30,52,60
9156,2176,2018-01-05,80,73
9156,5783,2018-01-07,86,81
9156,5646,2018-01-11,84,81
9217,9156,2018-01-15,67,77
2522,6302,2017-11-05,67,122,neutral
6302,6296,2017-11-11,80,75
8928,6302,2017-11-14,60,111
6302,8207,2017-11-18,94,82
8325,6302,2017-11-20,79,83,neutral
2265,6302,2017-11-23,99,81,neutral
1004,6302,2017-11-24,71,69,neutral
7582,6302,2017-11-26,78,87,neutral
75272,6302,2017-12-02,50,125
6302,4238,2017-12-06,94,85
6302,7034,2017-12-09,87,84
6302,5961,2017-12-13,84,95
4128,6302,2017-12-16,71,116
6302,1098,2017-12-21,106,81
6302,1067,2017-12-30,75,80
6302,2383,2018-01-04,74,81
6302,3415,2018-01-06,73,72
5042,6302,2018-01-11,74,93
5035,6302,2018-01-13,92,89
7399,5970,2017-11-10,82,99
9162,5970,2017-11-13,75,66
4159,5970,2017-11-18,81,89
6797,5970,2017-11-23,82,77,neutral
4159,5970,2017-11-24,74,69,neutral
4417,5970,2017-11-26,46,65,neutral
4238,5970,2017-12-02,74,78
2346,5970,2017-12-05,62,74
343,5970,2017-12-09,58,85
3606,5970,2017-12-12,69,70
6841,5970,2017-12-16,60,63,neutral
5970,3771,2017-12-21,78,79
1715,5970,2017-12-29,57,76
8315,5970,2017-12-31,66,64
5961,5970,2018-01-05,64,76
5970,294,2018-01-11,53,62
5970,304,2018-01-13,75,77
4238,7872,2017-11-11,80,85
7872,891,2017-11-18,89,75
7872,74,2017-11-21,76,77
8742,7872,2017-11-24,65,89,neutral
7872,5444,2017-11-25,95,90
7890,7872,2017-11-27,53,73
6535,7872,2017-11-29,49,69
5584,7872,2017-12-02,60,65
7872,5641,2017-12-07,58,62
2649,7872,2017-12-09,85,78
7872,7938,2017-12-16,86,65
7872,1950,2017-12-18,81,90
1032,7872,2017-12-21,56,77
7872,1637,2017-12-29,65,90
7872,275,2017-12-31,76,80
8068,7872,2018-01-04,76,86
7237,7872,2018-01-06,67,91
7872,325,2018-01-11,65,77
7872,333,2018-01-13,97,71
964,5023,2017-11-10,78,79
964,316,2017-11-12,73,101
964,5492,2017-11-15,81,93
964,4474,2017-11-18,78,80
7163,964,2017-11-20,92,115
501,964,2017-11-22,83,87
964,7642,2017-11-26,85,76
964,6817,2017-11-29,70,83
8393,964,2017-12-02,77,81
964,5603,2017-12-05,64,82
964,8443,2017-12-16,79,85
964,6547,2017-12-19,86,78
3869,964,2017-12-22,81,88
227,964,2017-12-29,55,84
796,964,2018-01-02,84,79
964,356,2018-01-05,83,66
964,3888,2018-01-08,80,75
4024,964,2018-01-11,65,78
964,1675,2018-01-15,63,51
3533,123,2017-11-10,67,69
3533,7729,2017-11-14,62,71
8636,3533,2017-11-17,72,80,neutral
5646,3533,2017-11-18,85,72,neutral
1637,3533,2017-11-19,89,84,neutral
3533,5825,2017-11-28,93,88
2536,3533,2017-12-02,75,82
3533,5366,2017-12-09,74,70
9177,3533,2017-12-12,67,83
3533,6797,2017-12-17,59,69
3533,3304,2017-12-19,82,68
3533,6516,2017-12-21,74,80
3533,5444,2017-12-29,98,93
3533,1201,2017-12-31,78,85
6906,3533,2018-01-05,69,73
2527,3533,2018-01-07,65,84
7163,3533,2018-01-11,69,71
6554,3533,2018-01-14,64,91
7978,2585,2017-10-24,86,89
8020,7978,2017-11-04,59,116
6817,7978,2017-11-11,87,98
5844,7978,2017-11-14,62,72
5783,7978,2017-11-18,74,87
7978,7729,2017-11-22,64,72
7978,1910,2017-11-24,77,80
7978,3717,2017-11-28,58,96
7906,7978,2017-12-02,69,71
7978,2176,2017-12-06,89,86
4436,7978,2017-12-09,93,87
9156,7978,2017-12-16,77,69
3592,7978,2017-12-20,57,83
7978,1612,2017-12-23,77,62
7978,6103,2017-12-29,85,72
7978,979,2018-01-02,94,104
66,7978,2018-01-05,65,67
8767,7978,2018-01-09,61,84
7978,1404,2018-01-13,93,82
7978,5825,2018-01-16,91,57
5545,8127,2017-11-11,66,85
8127,6236,2017-11-15,62,70
8127,7848,2017-11-17,65,84
8127,6161,2017-11-20,92,84
5035,8127,2017-11-21,73,80,neutral
6317,8127,2017-11-24,66,69
8127,7010,2017-11-28,79,72
8241,8127,2017-12-02,57,67
5300,8127,2017-12-05,70,77
8127,5042,2017-12-09,91,69
8127,8251,2017-12-17,87,98
6996,8127,2017-12-19,69,87
8127,1067,2017-12-23,82,72
6049,8127,2017-12-30,49,81
8127,1032,2018-01-04,79,80
8207,8127,2018-01-06,57,65
8127,3197,2018-01-13,76,77
8200,5625,2017-11-13,74,59
8200,6026,2017-11-15,62,58
8200,8332,2017-11-18,71,80
1067,8200,2017-11-21,47,64,neutral
8200,8551,2017-11-26,70,77
5625,8200,2017-11-29,51,56
8200,8588,2017-12-02,81,67
6026,8200,2017-12-06,67,71
8944,8200,2017-12-09,52,86
8200,7010,2017-12-15,61,74
8200,5316,2017-12-19,73,88
3935,8200,2017-12-22,68,77,neutral
6444,8200,2017-12-23,72,62,neutral
3317,8200,2017-12-30,62,89
8122,8200,2018-01-04,53,64
8200,8207,2018-01-11,75,65
8200,1057,2018-01-13,70,85
74,4636,2017-11-10,82,70,neutral
325,4636,2017-11-14,62,70
5394,4636,2017-11-21,52,63
5646,4636,2017-11-25,74,76
4636,87,2017-11-30,56,71
4649,4636,2017-12-02,81,83
6987,4636,2017-12-05,64,65
950,4636,2017-12-09,72,90
123,4636,2017-12-12,58,67
4224,4636,2017-12-16,81,72,neutral
7163,4636,2017-12-20,66,70
4245,4636,2017-12-23,71,83
4206,4636,2017-12-28,71,61
4636,1529,2017-12-31,48,82
4636,1380,2018-01-03,56,65
8099,4636,2018-01-06,67,76
8092,4636,2018-01-09,89,96
4636,7788,2018-01-13,75,72
1872,4636,2018-01-16,49,73
7242,9126,2017-11-10,73,52
8563,9126,2017-11-12,66,103
9126,1098,2017-11-16,65,79
194510,9126,2017-11-18,65,96
5558,9126,2017-11-19,83,86
9126,7918,2017-11-22,56,79
9126,8153,2017-11-26,65,85
9126,1637,2017-11-29,87,81
2911,9126,2017-12-06,60,63
101339,9126,2017-12-09,45,104
3244,9126,2017-12-17,57,70,neutral
9126,5492,2017-12-20,79,75
9126,8161,2017-12-30,67,71
8450,9126,2018-01-04,53,92
1545,9126,2018-01-06,92,109
3162,9126,2018-01-10,62,63
2800,9126,2018-01-13,70,79
4058,830,2017-10-26,58,71
3500,830,2017-11-11,53,68
2108,830,2017-11-14,53,61
8393,830,2017-11-17,65,64,neutral
7900,830,2017-11-18,69,71,neutral
8636,830,2017-11-19,64,70,neutral
4986,830,2017-11-22,47,79
2899,830,2017-11-25,57,62
2341,830,2017-12-01,56,67
830,7002,2017-12-03,52,75
325,830,2017-12-13,46,86
830,1501,2017-12-16,84,58
830,7300,2017-12-20,75,67
830,4920,2017-12-22,59,82
830,2236,2017-12-28,64,66
5641,830,2017-12-31,53,72
8361,830,2018-01-03,71,80
830,2517,2018-01-06,44,68
7339,830,2018-01-09,62,68
830,4254,2018-01-13,65,81
4164,8092,2017-11-10,96,102
7314,8092,2017-11-13,66,89
1753,8092,2017-11-17,53,80,neutral
2682,8092,2017-11-19,55,63,neutral
4725,8092,2017-11-22,59,80
8092,2907,2017-11-26,59,70
157,8092,2017-11-29,65,81
8092,5492,2017-12-03,73,97
7392,8092,2017-12-06,76,95
2666,8092,2017-12-10,72,53,neutral
5455,8092,2017-12-18,69,76
7237,8092,2017-12-21,73,77
8092,7788,2017-12-28,85,75
8099,8092,2017-12-31,65,56
7358,8092,2018-01-04,70,73
8092,4636,2018-01-09,89,96
1872,8092,2018-01-13,67,57
5693,8099,2017-10-30,65,96
4986,8099,2017-11-04,56,113
3935,8099,2017-11-10,74,67
5955,8099,2017-11-13,71,90
8767,8099,2017-11-16,74,81,neutral
3554,8099,2017-11-17,80,78,neutral
3449,8099,2017-11-19,84,68,neutral
1351,8099,2017-11-25,72,92
7900,8099,2017-11-28,96,100
8099,3449,2017-12-02,58,65
3731,8099,2017-12-09,54,61,neutral
6317,8099,2017-12-14,73,77
4360,8099,2017-12-16,66,80
8099,5912,2017-12-19,59,71
2292,8099,2017-12-28,53,79
8099,8092,2017-12-31,65,56
1872,8099,2018-01-03,88,90
8099,4636,2018-01-06,67,76
8099,3347,2018-01-11,71,104
8898,8099,2018-01-13,72,69
3112,6554,2017-11-10,75,90
6554,9170,2017-11-13,75,101
3150,6554,2017-11-15,53,89
6554,2861,2017-11-20,67,65
8122,6554,2017-11-23,82,90,neutral
3112,6554,2017-11-24,80,94,neutral
6554,6358,2017-11-29,84,88
6554,2246,2017-12-02,77,89
6554,6588,2017-12-06,75,78
3288,6554,2017-12-09,88,82
8500,6554,2017-12-16,84,90
6554,6114,2017-12-22,71,70
6554,1201,2017-12-29,76,77
6554,5444,2017-12-31,99,76
2527,6554,2018-01-05,77,96
6554,4360,2018-01-07,82,76
6434,6554,2018-01-12,60,78
6554,3533,2018-01-14,64,91
8934,3244,2017-11-10,66,100
3112,8934,2017-11-15,76,83
8934,1380,2017-11-18,64,75
