1909,CHA,CHW,,4,78,74,,,N,N,Chicago White Sox,South Side Park II
1909,CHN,CHC,,2,104,49,,,N,N,Chicago Cubs,West Side Park II
1909,CIN,CIN,,4,77,76,,,N,N,Cincinnati Reds,Palace of the Fans
1909,CLE,CLE,,6,71,82,,,N,N,Cleveland Naps,League Park I
1909,DET,DET,,1,98,54,,,Y,N,Detroit Tigers,Bennett Park
1909,NY1,SFG,,3,92,61,,,N,N,New York Giants,Polo Grounds III
1909,NYA,NYY,,5,74,77,,,N,N,New York Highlanders,Hilltop Park
1909,PHA,OAK,,2,95,58,,,N,N,Philadelphia Athletics,Shibe Park
1909,PHI,PHI,,5,74,79,,,N,N,Philadelphia Phillies,Baker Bowl
1909,PIT,PIT,,1,110,42,,,Y,Y,Pittsburgh Pirates,Exposition Park/Forbes Field
1909,SLA,BAL,,7,61,89,,,N,N,St. Louis Browns,Sportsman's Park IV
1909,SLN,STL,,7,54,98,,,N,N,St. Louis Cardinals,Robison Field
1909,WS1,MIN,,8,42,110,,,N,N,Washington Senators,American League Park II
1910,BOS,BOS,,4,81,72,,,N,N,Boston Red Sox,Huntington Avenue Grounds
1910,BRO,LAD,,6,64,90,,,N,N,Brooklyn Superbas,Washington Park III
1910,BSN,ATL,,8,53,100,,,N,N,Boston Doves,South End Grounds III
1910,CHA,CHW,,6,68,85,,,N,N,Chicago White Sox,South Side Park II/Comiskey Park
1910,CHN,CHC,,1,104,50,,,Y,N,Chicago Cubs,West Side Park II
1910,CIN,CIN,,5,75,79,,,N,N,Cincinnati Reds,Palace of the Fans
1910,CLE,CLE,,5,71,81,,,N,N,Cleveland Naps,League Park II
1910,DET,DET,,3,86,68,,,N,N,Detroit Tigers,Bennett Park
1910,NY1,SFG,,2,91,63,,,N,N,New York Giants,Polo Grounds III
1910,NYA,NYY,,2,88,63,,,N,N,New York Highlanders,Hilltop Park
1910,PHA,OAK,,1,102,48,,,Y,Y,Philadelphia Athletics,Shibe Park
1910,PHI,PHI,,4,78,75,,,N,N,Philadelphia Phillies,Baker Bowl
1910,PIT,PIT,,3,86,67,,,N,N,Pittsburgh Pirates,Forbes Field
1910,SLA,BAL,,8,47,107,,,N,N,St. Louis Browns,Sportsman's Park IV
1910,SLN,STL,,7,63,90,,,N,N,St. Louis Cardinals,Robison Field
1910,WS1,MIN,,7,66,85,,,N,N,Washington Senators,American League Park II
1911,BOS,BOS,,4,78,75,,,N,N,Boston Red Sox,Huntington Avenue Grounds
