dauerri01,1952,USA,CA,,180,72,R,R,1976-09-11,1985-09-29,dauerri01,-1,0.0
daultda01,1962,USA,KS,2017,195,74,L,R,1983-09-25,1997-09-28,daultda01,-1,0.0020161290322580645
davalvi01,1936,Venezuela,Falcon,,150,67,L,L,1963-04-09,1980-10-06,davalvi01,-1,0.0
davanje02,1973,USA,CA,,185,72,B,R,1999-09-07,2007-09-30,davanje02,-1,-1
davenji01,1933,USA,AL,2016,170,71,R,R,1958-04-15,1970-06-23,davenji01,-1,-1
davisal01,1960,USA,CA,,195,73,L,R,1984-04-11,1992-06-25,davisal01,-1,-1
davisbe01,1977,USA,PA,,195,76,B,R,1998-09-25,2004-10-03,davisbe01,-1,-1
davisch01,1960,Jamaica,Kingston,,195,75,B,R,1981-04-10,1999-10-03,davisch01,-1,0.005813953488372093
davisch02,1986,USA,TX,,230,75,L,R,2008-06-26,2017-10-01,davisch02,-1,-1
davisdi02,1953,USA,CA,,190,75,R,R,1977-07-12,1982-10-01,davisdi02,-1,-1
daviser01,1962,USA,CA,,165,74,R,R,1984-05-19,2001-10-07,daviser01,-1,0.005504587155963303
davisge01,1870,USA,NY,1940,180,69,B,R,1890-04-19,1909-08-15,davisge01,1998,-1
davisgl01,1961,USA,FL,,205,75,R,R,1984-09-02,1993-05-23,davisgl01,-1,-1
davisha01,1873,USA,PA,1947,180,70,R,R,1895-09-21,1917-05-30,davisha01,-1,0.009900990099009901
davisha02,1908,USA,LA,1997,160,70,L,L,1932-04-13,1937-10-02,davisha02,-1,-1
davisik02,1987,USA,MN,,220,76,L,L,2010-04-19,2016-06-24,davisik02,-1,-1
davisjo02,1956,USA,GA,,192,76,R,R,1981-04-21,1990-05-13,davisjo02,-1,-1
daviskh01,1987,USA,CA,,195,70,R,R,2013-04-01,2017-10-01,daviskh01,-1,-1
daviski01,1902,USA,CT,1983,178,71,R,R,1926-06-05,1938-05-07,daviski01,-1,-1
davisle01,1875,USA,TN,1919,170,70,L,L,1901-04-18,1907-07-16,davisle01,-1,-1
davismi02,1959,USA,CA,,175,74,L,L,1980-04-10,1989-10-01,davismi02,-1,-1
davisra01,1980,USA,CT,,195,70,R,R,2006-08-14,2017-10-01,davisra01,-1,-1
davisru01,1969,USA,AL,,170,72,R,R,1994-07-06,2001-06-14,davisru01,-1,-1
davissp01,1904,USA,AL,1984,197,73,R,R,1928-04-30,1945-09-05,davissp01,-1,0.008264462809917356
davisto02,1939,USA,NY,,195,74,R,R,1959-09-22,1976-10-02,davisto02,-1,0.012048192771084338
daviswi02,1940,USA,AR,2010,180,74,L,L,1960-09-08,1979-09-30,daviswi02,-1,-1
dawsoan01,1954,USA,FL,,180,75,R,R,1976-09-11,1996-09-29,dawsoan01,2010,0.7792207792207793
daybo01,1947,USA,NY,,160,69,L,L,1969-06-15,1974-09-24,daybo01,-1,-1
dealch01,1891,USA,PA,1979,160,72,R,R,1912-07-17,1921-10-02,dealch01,-1,-1
deazaal01,1984,D.R.,La Romana,,195,72,L,L,2007-04-02,2017-10-01,deazaal01,-1,-1
deberha01,1894,USA,TN,1951,195,71,R,R,1916-09-12,1930-09-28,deberha01,-1,-1
decindo01,1950,USA,CA,,190,74,R,R,1973-09-09,1987-10-04,decindo01,-1,0.004728132387706856
deerro01,1960,USA,CA,,210,75,R,R,1984-09-04,1996-08-05,deerro01,-1,-1
dejesda01,1979,USA,NY,,190,71,L,L,2003-09-02,2015-09-23,dejesda01,-1,-1
dejesiv01,1953,P.R.,,,175,71,R,R,1974-09-13,1988-07-15,dejesiv01,-1,-1
delahed01,1867,USA,OH,1903,170,73,R,R,1888-05-22,1903-06-25,delahed01,1945,0.5291970802919708
delahfr01,1882,USA,OH,1966,160,69,R,R,1905-08-23,1915-05-27,delahfr01,-1,-1
delahji01,1879,USA,OH,1953,170,70,R,R,1901-04-19,1915-05-08,delahji01,-1,-1
delahjo01,1875,USA,OH,1936,168,69,R,R,1907-09-30,1909-10-06,delahjo01,-1,-1
delahmi01,1938,Cuba,La Habana,,175,71,R,R,1960-07-22,1969-09-09,dela_mi01,-1,-1
delgaca01,1972,P.R.,,,215,75,L,R,1993-10-01,2009-05-10,delgaca01,-1,0.03825136612021858
delgrbo01,1933,USA,PA,,185,70,R,R,1952-04-16,1965-05-08,delgrbo01,-1,-1
delluda01,1973,USA,LA,,180,70,L,L,1997-06-03,2009-07-22,delluda01,-1,-1
delsiji01,1925,USA,WI,2006,175,70,L,R,1948-04-21,1960-09-30,delsiji01,-1,-1
demaejo01,1928,USA,CA,2016,170,72,R,R,1951-04-19,1961-09-27,demaejo01,-1,-1
demarfr02,1910,USA,CA,1958,185,71,R,R,1932-07-22,1944-06-13,demarfr02,-1,-1
demetdo01,1935,USA,OK,,190,76,R,R,1956-09-18,1967-08-28,demetdo01,-1,-1
demmira01,1884,USA,IL,1956,170,68,L,R,1909-04-12,1919-09-28,demmira01,-1,-1
demonge01,1873,USA,MN,1935,165,68,R,R,1894-08-20,1904-04-26,demonge01,-1,-1
dempsri01,1949,USA,TN,,190,72,R,R,1969-09-23,1992-09-27,dempsri01,-1,0.0021141649048625794
denorch01,1980,USA,CT,,195,72,R,R,2005-09-07,2015-10-04,denorch01,-1,-1
dentbu01,1951,USA,GA,,170,69,R,R,1973-06-01,1984-09-11,dentbu01,-1,0.006756756756756757
dentesa01,1922,USA,NJ,2002,175,71,R,R,1947-07-10,1955-09-13,dentesa01,-1,-1
dernibo01,1957,USA,MO,,160,72,R,R,1980-09-07,1989-10-01,dernibo01,-1,-1
derosma01,1975,USA,NJ,,215,73,R,R,1998-09-02,2013-09-29,derosma01,-1,-1
desauge01,1907,USA,MA,1994,170,71,R,R,1930-06-22,1946-09-22,desauge01,-1,-1
descada01,1986,USA,CA,,190,70,L,R,2010-09-18,2017-10-01,descada01,-1,-1
deshide01,1969,USA,DE,,170,73,L,R,1990-04-09,2002-08-08,deshide01,-1,-1
desmoia01,1985,USA,FL,,215,75,R,R,2009-09-10,2017-10-01,desmoia01,-1,-1
devermi01,1963,USA,WY,,195,72,R,R,1987-09-02,1998-04-17,devermi01,-1,-1
devliar01,1879,USA,DC,1948,175,72,R,R,1904-04-14,1913-08-25,devliar01,-1,-1
devorjo01,1887,USA,OH,1954,160,66,L,R,1908-09-25,1914-10-06,devorjo01,-1,-1
dewitbl01,1985,USA,MO,,195,71,L,R,2008-03-31,2013-04-19,dewitbl01,-1,-1
dextech01,1876,USA,IN,1934,155,67,R,R,1896-04-17,1903-09-27,dextech01,-1,-1
diazbo01,1953,Venezuela,Miranda,1990,185,71,R,R,1977-09-06,1989-07-09,diazbo01,-1,-1
diazei01,1972,Panama,Chiriqui,,165,70,R,R,1996-09-09,2006-09-16,diazei01,-1,-1
diazma02,1978,USA,OR,,215,72,R,R,2003-07-19,2013-05-18,diazma02,-1,-1
dickebi01,1907,USA,LA,1993,185,73,L,R,1928-08-15,1946-09-08,dickebi01,1954,0.8015873015873016
dickeco01,1989,USA,MS,,200,73,L,R,2013-06-22,2017-10-01,dickeco01,-1,-1
dicksjo01,1910,USA,IL,1997,195,72,R,R,1936-04-16,1945-09-25,dicksjo01,-1,-1
dierich01,1923,USA,MO,2012,165,70,R,R,1947-04-15,1956-06-24,dierich01,-1,-1
dietrde01,1989,USA,OH,,205,72,L,R,2013-05-08,2017-09-30,dietrde01,-1,-1
dietzdi01,1941,USA,IN,2005,195,73,R,R,1966-06-18,1973-09-30,dietzdi01,-1,-1
difelmi01,1969,USA,PA,,205,74,R,R,1996-09-01,2008-04-18,difelmi01,-1,-1
dillast01,1951,USA,TN,,180,73,R,R,1975-09-28,1982-10-03,dillast01,-1,-1
dillibo01,1918,USA,CA,2009,170,71,R,R,1946-04-16,1951-09-28,dillibo01,-1,-1
dillopo01,1873,USA,IL,1931,185,73,L,R,1899-09-08,1904-10-08,dillopo01,-1,-1
dilonmi01,1954,D.R.,Santiago,,160,72,B,R,1974-09-02,1985-10-06,dilonmi01,-1,-1
dimagdo01,1917,USA,CA,2009,168,69,R,R,1940-04-16,1953-05-09,dimagdo01,-1,0.11315789473684211
dimagjo01,1914,USA,CA,1999,193,74,R,R,1936-05-03,1951-09-30,dimagjo01,1955,0.8884462151394422
dimagvi01,1912,USA,CA,1986,183,71,R,R,1937-04-19,1946-06-06,dimagvi01,-1,-1
dirksan01,1986,USA,KS,,195,72,L,L,2011-05-16,2013-09-29,dirksan01,-1,-1
disarga01,1967,USA,MA,,170,73,R,R,1989-09-23,2000-05-08,disarga01,-1,0.0
dittmja01,1928,USA,IA,2014,175,73,L,R,1952-06-17,1957-06-23,dittmja01,-1,-1
dobbsgr01,1978,USA,CA,,205,73,L,R,2004-09-08,2014-06-24,dobbsgr01,-1,-1
dobbsjo01,1875,USA,TN,1934,170,69,L,R,1901-04-20,1905-09-20,dobbsjo01,-1,-1
dobyla01,1923,USA,SC,2003,180,73,L,R,1947-07-05,1959-07-26,dobyla01,1998,0.03424657534246575
doerrbo01,1918,USA,CA,,175,71,R,R,1937-04-20,1951-09-07,doerrbo01,1986,0.25
dolanco01,1872,USA,MA,1907,160,70,L,L,1895-04-26,1906-10-05,dolanco01,-1,-1
dolanco02,1882,USA,WI,1958,160,70,R,R,1909-08-15,1922-07-07,dolanco02,-1,-1
dominma01,1989,USA,CA,,220,74,R,R,2011-09-06,2016-06-06,dominma01,-1,-1
donahji02,1879,USA,OH,1913,178,73,L,L,1900-09-10,1909-10-02,donahji02,-1,-1
donaljo01,1943,USA,NC,,160,71,L,R,1966-08-26,1974-10-02,donaljo01,-1,-1
donaljo02,1985,USA,FL,,210,73,R,R,2010-04-30,2017-09-30,donaljo02,-1,-1
donlimi01,1878,USA,IL,1933,170,69,L,L,1899-07-19,1914-10-01,donlimi01,-1,0.029850746268656716
donovpa01,1865,Ireland,,1953,175,71,L,L,1890-04-19,1907-10-05,donovpa01,-1,-1
dooinre01,1879,USA,OH,1952,165,69,R,R,1902-04-18,1916-06-24,dooinre01,-1,0.004975124378109453
doolami01,1880,USA,PA,1951,170,70,R,R,1905-04-14,1918-09-02,doolami01,-1,-1
doranbi02,1958,USA,OH,,175,71,B,R,1982-09-06,1993-07-08,doranbi02,-1,-1
doughpa01,1876,USA,NY,1940,190,74,L,R,1902-04-19,1911-09-22,doughpa01,-1,-1
douglkl01,1872,USA,PA,1953,200,72,L,R,1896-04-23,1904-04-16,douglkl01,-1,-1
doumiry01,1981,USA,WA,,220,73,B,R,2005-06-05,2014-09-28,doumiry01,-1,-1
douthta01,1901,USA,AR,1986,175,71,R,R,1923-09-14,1933-06-28,douthta01,-1,-1
downeto01,1884,USA,ME,1961,178,70,B,R,1909-05-07,1915-09-30,downeto01,-1,-1
downibr01,1950,USA,CA,,170,70,R,R,1973-05-31,1992-10-04,downibr01,-1,0.004228329809725159
doylede01,1944,USA,KY,,175,69,L,R,1970-04-07,1977-09-30,doylede01,-1,-1
doyleja01,1869,Ireland,,1958,155,69,R,R,1889-08-27,1905-07-13,doyleja01,-1,0.01282051282051282
doylela01,1886,USA,IL,1974,165,70,L,R,1907-07-22,1920-10-02,doylela01,-1,0.015267175572519083
doziebr01,1987,USA,MS,,200,71,R,R,2012-05-07,2017-10-01,doziebr01,-1,-1
drakede01,1886,USA,OH,1965,170,71,R,L,1911-04-30,1915-10-02,drakede01,-1,-1
dressch01,1894,USA,IL,1966,146,65,R,R,1925-04-17,1933-10-01,dressch01,-1,-1
drewjd01,1975,USA,FL,,200,73,L,R,1998-09-08,2011-09-28,drewj.01,-1,0.0
drewst01,1983,USA,GA,,220,72,L,R,2006-07-15,2017-07-25,drewst01,-1,-1
driesda01,1951,USA,SC,,187,71,L,R,1973-06-09,1987-10-03,driesda01,-1,-1
drillle01,1877,USA,MN,1969,186,66,R,R,1902-04-23,1905-10-03,drillle01,-1,-1
dropowa01,1923,USA,CT,2010,220,77,R,R,1949-04-19,1961-05-17,dropowa01,-1,0.003424657534246575
duceyro01,1965,CAN,ON,,175,74,L,R,1987-05-01,2001-07-22,duceyro01,-1,-1
dudalu01,1986,USA,CA,,255,76,L,R,2010-09-01,2017-10-01,dudalu01,-1,-1
duffyfr01,1946,USA,CA,,180,73,R,R,1970-09-04,1979-05-11,duffyfr01,-1,-1
duffyma01,1991,USA,CA,,170,74,R,R,2014-05-22,2016-09-05,duffyma01,-1,-1
duganjo01,1897,USA,PA,1982,160,71,R,R,1917-07-05,1931-05-26,duganjo01,-1,0.02973977695167286
duncach01,1981,USA,AZ,,210,77,L,R,2005-09-10,2009-07-20,duncach01,-1,-1
duncada01,1945,USA,TX,,190,74,R,R,1964-05-06,1976-10-01,duncada01,-1,-1
duncama01,1963,D.R.,San Pedro de Macoris,,160,72,R,R,1985-04-09,1997-09-17,duncama01,-1,-1
duncapa01,1893,USA,OH,1960,170,69,R,R,1915-07-16,1924-09-28,duncapa01,-1,-1
duncave01,1890,USA,NC,1954,155,69,L,R,1913-09-11,1915-10-03,duncave01,-1,-1
dunnad01,1979,USA,TX,,285,78,L,R,2001-07-20,2014-09-28,dunnad01,-1,-1
dunnja01,1872,USA,PA,1928,,69,R,R,1897-05-06,1904-10-04,dunnja01,-1,0.0049504950495049506
dunstsh01,1963,USA,NY,,175,73,R,R,1985-04-09,2002-09-29,dunstsh01,-1,0.001841620626151013
durazer01,1974,Mexico,Sonora,,240,75,L,L,1999-07-26,2005-05-24,durazer01,-1,-1
durhale01,1957,USA,OH,,185,73,L,L,1980-05-27,1989-09-17,durhale01,-1,-1
durhara01,1971,USA,NC,,170,68,B,R,1995-04-26,2008-09-28,durhara01,-1,0.0
durocle01,1905,USA,MA,1991,160,70,R,R,1925-10-02,1945-04-18,durocle01,-1,0.07462686567164178
durstce01,1896,USA,TX,1971,160,71,L,L,1922-05-30,1930-09-25,durstce01,-1,-1
dusaker01,1920,USA,IL,1994,185,74,R,R,1941-09-18,1952-06-15,dusaker01,-1,-1
dwyerji01,1950,USA,IL,,165,70,L,L,1973-06-10,1990-06-21,dwyerji01,-1,-1
dyckji01,1922,USA,NE,1999,200,74,R,R,1951-09-27,1956-07-22,dyckji01,-1,-1
dyeje01,1974,USA,CA,,210,76,R,R,1996-05-17,2009-10-04,dyeje01,-1,0.0
dyerdu01,1945,USA,OH,,187,72,R,R,1968-09-21,1981-04-15,dyerdu01,-1,-1
dykesji01,1896,USA,PA,1976,185,69,R,R,1918-05-06,1939-10-01,dykesji01,-1,0.10037174721189591
dykstle01,1963,USA,CA,,160,70,L,L,1985-05-03,1996-05-18,dykstle01,-1,0.00211864406779661
dysonja01,1984,USA,MS,,165,70,L,R,2010-09-07,2017-09-02,dysonja01,-1,-1
earlyja01,1915,USA,NC,1985,168,71,L,R,1939-05-04,1949-09-30,earlyja01,-1,-1
easleda01,1969,USA,NY,,155,71,R,R,1992-08-13,2008-09-28,easleda01,-1,-1
easlemi01,1950,USA,OH,,190,72,L,R,1973-09-05,1987-10-04,easlemi01,-1,-1
eastelu01,1915,USA,MS,1979,240,76,L,R,1949-08-11,1954-05-04,eastelu01,-1,-1
eastete01,1885,USA,NE,1951,165,68,L,R,1909-04-17,1915-10-03,eastete01,-1,-1
eatonad02,1988,USA,OH,,185,68,L,L,2012-09-04,2017-04-28,eatonad02,-1,-1
eckstda01,1975,USA,FL,,170,66,R,R,2001-04-03,2010-10-03,eckstda01,-1,0.004545454545454545
edmonji01,1970,USA,CA,,190,73,L,L,1993-09-09,2010-09-21,edmonji01,-1,0.025
edwarbr01,1923,USA,IL,1975,180,68,R,R,1946-06-23,1956-09-13,edwarbr01,-1,-1
edwarha01,1919,USA,OH,1988,190,72,L,L,1941-09-10,1953-09-26,edwarha01,-1,0.007434944237918215
edwarjo01,1938,USA,OH,,220,76,L,R,1961-06-27,1974-10-02,edwarjo01,-1,0.0
egandi01,1884,USA,OR,1947,162,71,R,R,1908-09-15,1916-10-05,egandi01,-1,-1
eganto01,1946,USA,CA,,218,76,R,R,1965-05-27,1975-06-15,eganto01,-1,-1
eisenji01,1959,USA,MN,,180,71,L,L,1982-04-06,1998-09-26,eisenji01,-1,0.005928853754940711
elberki01,1875,USA,OH,1944,158,67,R,R,1898-05-30,1914-09-24,elberki01,-1,0.008097165991902834
ellerfr01,1895,USA,SC,1988,165,70,R,R,1919-08-28,1924-09-27,ellerfr01,-1,-1
elliobo01,1916,USA,CA,1966,185,72,R,R,1939-09-02,1953-09-16,elliobo01,-1,0.01990049751243781
ellisaj01,1981,USA,MO,,225,74,R,R,2008-09-15,2017-09-30,ellisaj01,-1,-1
ellisjo01,1948,USA,CT,,225,74,R,R,1969-05-17,1981-10-03,ellisjo01,-1,-1
ellisma01,1977,USA,SD,,190,70,R,R,2002-04-09,2014-09-27,ellisma01,-1,-1
ellisru01,1885,USA,CA,1938,170,72,L,L,1909-04-15,1912-10-06,ellisru01,-1,-1
ellsbja01,1983,USA,OR,,195,73,L,L,2007-06-30,2017-09-30,ellsbja01,-1,-1
elsteke01,1964,USA,CA,,180,74,R,R,1986-09-02,2000-10-01,elsteke01,-1,-1
encared01,1983,D.R.,La Romana,,230,73,R,R,2005-06-24,2017-10-01,encared01,-1,-1
encarju01,1976,D.R.,San Juan,,160,74,R,R,1997-09-02,2007-08-30,encarju01,-1,-1
englecl01,1884,USA,OH,1939,190,70,R,R,1909-04-12,1916-06-09,englecl01,-1,-1
engleda01,1956,USA,CA,,210,75,R,R,1981-04-14,1989-07-28,engleda01,-1,-1
engliwo01,1906,USA,OH,1997,155,70,R,R,1927-04-26,1938-07-01,engliwo01,-1,-1
ennisde01,1925,USA,PA,1996,195,72,R,R,1946-04-28,1959-06-14,ennisde01,-1,0.009933774834437087
ensbemo01,1975,USA,CA,,210,74,R,R,2000-09-20,2008-05-25,ensbemo01,-1,-1
epstemi01,1943,USA,NY,,230,75,L,L,1966-09-16,1974-04-28,epstemi01,-1,-1
erstada01,1974,USA,ND,,195,74,L,L,1996-06-14,2009-10-04,erstada01,-1,0.0018214936247723133
esaskni01,1960,USA,FL,,200,75,R,R,1983-06-19,1990-04-21,esaskni01,-1,-1
escobal02,1986,Venezuela,Vargas,,185,73,R,R,2008-09-03,2017-10-01,escobal02,-1,-1
escobed01,1989,Venezuela,Aragua,,185,70,B,R,2011-09-02,2017-10-01,escobed01,-1,-1
escobyu01,1982,Cuba,La Habana,,215,74,R,R,2007-06-02,2017-08-06,escobyu01,-1,-1
esmonji01,1889,USA,NY,1948,167,71,R,R,1911-04-20,1915-10-03,esmonji01,-1,-1
espinal01,1962,Venezuela,Carabobo,,170,72,R,R,1984-09-14,1997-07-12,espinal01,-1,-1
espinda01,1987,USA,CA,,205,72,B,R,2010-09-01,2017-09-15,espinda01,-1,-1
espyce01,1963,USA,CA,,195,75,B,R,1983-09-02,1993-06-13,espyce01,-1,-1
essegch01,1931,USA,MA,,200,71,R,R,1958-04-15,1963-09-28,essegch01,-1,-1
essiaji01,1951,USA,MI,,195,74,R,R,1973-09-15,1984-09-30,essiaji01,-1,-1
estalbo01,1911,Cuba,Matanzas,1991,180,68,R,R,1935-09-07,1949-09-16,estalbo01,-1,-1
estalbo02,1974,USA,FL,,200,73,R,R,1996-09-17,2004-06-06,estalbo02,-1,-1
estrajo01,1976,USA,CA,,209,71,B,R,2001-05-15,2008-07-24,estrajo01,-1,-1
etchean01,1943,USA,CA,,190,73,R,R,1962-09-26,1978-04-20,etchean01,-1,-1
ethiean01,1982,USA,AZ,,210,74,L,L,2006-05-02,2017-10-01,ethiean01,-1,-1
ettenni01,1913,USA,IL,1990,198,74,L,L,1938-09-08,1947-05-09,ettenni01,-1,-1
eusebto01,1967,D.R.,San Pedro de Macoris,,180,74,R,R,1991-08-08,2001-10-07,eusebto01,-1,-1
evansal01,1916,USA,NC,1979,190,71,R,R,1939-09-13,1951-08-05,evansal01,-1,-1
evansda01,1947,USA,CA,,200,74,L,R,1969-04-20,1989-10-01,evansda01,-1,0.017391304347826087
evansdw01,1951,USA,CA,,180,74,R,R,1972-09-16,1991-10-06,evansdw01,-1,0.10359408033826638
evansjo01,1895,USA,MS,1953,160,69,R,R,1915-07-03,1925-10-01,evansjo01,-1,-1
evansst01,1885,USA,OH,1943,175,70,L,L,1908-04-16,1915-10-03,evansst01,-1,-1
everead01,1977,USA,GA,,180,72,R,R,2001-08-30,2011-06-26,everead01,-1,-1
evereca01,1971,USA,FL,,181,72,B,R,1993-07-01,2006-07-25,evereca01,-1,-1
eversho01,1921,USA,MO,1991,180,74,R,R,1941-09-16,1956-09-30,eversho01,-1,-1
eversjo01,1881,USA,NY,1947,125,69,L,R,1902-09-01,1929-10-06,eversjo01,1946,0.6435643564356436
fabrejo01,1970,USA,FL,,205,75,L,R,1994-04-24,2002-09-27,fabrejo01,-1,-1
faheybi01,1950,USA,MI,,200,72,L,R,1971-09-26,1983-07-31,faheybi01,-1,-1
fainfe01,1921,USA,TX,2001,180,71,L,L,1947-04-15,1955-09-24,fainfe01,-1,-1
fairlro01,1938,USA,GA,,175,70,L,L,1958-09-09,1978-09-23,fairlro01,-1,0.007594936708860759
falkbi01,1899,USA,TX,1989,175,72,L,L,1920-07-17,1931-09-23,falkbi01,-1,-1
farredo01,1901,USA,NY,1966,160,68,R,R,1925-06-15,1935-05-01,farredo01,-1,-1
farrejo02,1876,USA,KY,1921,160,70,R,R,1901-04-26,1905-04-25,farrejo02,-1,-1
fasansa01,1971,USA,IL,,220,74,R,R,1996-04-03,2008-09-14,fasansa01,-1,-1
febleca01,1976,D.R.,El Seibo,,170,71,R,R,1998-09-14,2003-08-10,febleca01,-1,-1
feldemi01,1961,USA,CA,,160,68,B,R,1985-09-11,1994-08-11,feldemi01,-1,-1
felixgu01,1895,USA,OH,1960,180,72,R,R,1923-04-18,1927-10-01,felixgu01,-1,-1
felixju01,1967,D.R.,Valverde,,170,72,B,R,1989-05-03,1994-08-11,felixju01,-1,-1
felizpe01,1975,D.R.,Azua,,210,73,R,R,2000-09-05,2010-10-03,felizpe01,-1,-1
felscha01,1891,USA,WI,1964,175,71,R,R,1915-04-14,1920-09-26,felscha01,-1,-1
fergujo01,1946,USA,CA,,200,74,R,R,1970-09-12,1983-06-17,fergujo01,-1,0.0
fermife01,1963,D.R.,Valverde,,160,71,R,R,1987-07-08,1996-08-07,fermife01,-1,-1
fernach01,1932,Cuba,La Habana,2016,165,72,R,R,1956-07-14,1963-09-29,fernach01,-1,-1
fernana01,1918,USA,CA,1996,170,69,R,R,1942-04-14,1950-07-09,fernana01,-1,-1
fernato01,1962,D.R.,San Pedro de Macoris,,165,74,B,R,1983-09-02,2001-10-07,fernato01,-1,0.007339449541284404
ferraal01,1939,USA,NY,,200,73,R,R,1963-07-30,1971-09-01,ferraal01,-1,-1
ferreri01,1905,USA,NC,1995,160,70,R,R,1929-04-19,1947-09-14,ferreri01,1984,0.0051813471502590676
ferriho01,1874,United Kingdom,Wiltshire,1938,162,68,R,R,1901-04-26,1909-10-01,ferriho01,-1,-1
fewstch01,1895,USA,MD,1945,160,71,R,R,1917-09-19,1927-05-01,fewstch01,-1,-1
fickro01,1974,USA,CA,,189,73,L,R,1998-09-19,2007-09-29,fickro01,-1,-1
fieldce01,1963,USA,CA,,230,75,R,R,1985-07-20,1998-09-13,fieldce01,-1,0.001976284584980237
fieldpr01,1984,USA,CA,,275,71,L,R,2005-06-13,2016-07-18,fieldpr01,-1,-1
figgich01,1978,USA,GA,,180,68,B,R,2002-08-25,2014-06-13,figgich01,-1,-1
finigji01,1928,USA,IL,1981,175,71,R,R,1954-04-25,1959-07-05,finigji01,-1,-1
finlest01,1965,USA,TN,,175,74,L,L,1989-04-03,2007-06-03,finlest01,-1,0.007029876977152899
finnelo01,1910,USA,AL,1966,180,72,L,R,1931-09-12,1947-05-08,finnelo01,-1,-1
finnne01,1904,USA,NY,1933,168,71,R,R,1930-04-21,1933-06-17,finnne01,-1,-1
fischmi01,1955,USA,CA,,165,73,R,R,1977-09-03,1987-05-11,fischmi01,-1,-1
fischwi01,1891,USA,NY,1945,174,72,L,R,1913-06-09,1917-09-29,fischwi01,-1,-1
fishebo01,1886,USA,TN,1963,170,69,R,R,1912-06-03,1919-04-25,fishebo01,-1,-1
fiskca01,1947,USA,VT,,200,75,R,R,1969-09-18,1993-06-22,fiskca01,2000,0.7955911823647295
fitzged01,1924,USA,CA,,170,72,R,R,1948-04-19,1959-09-15,fitzged01,-1,-1
fitzgmi02,1960,USA,CA,,185,72,R,R,1983-09-13,1992-10-04,fitzgmi02,-1,-1
flackma01,1890,USA,IL,1975,148,67,L,L,1914-04-16,1925-09-03,flackma01,-1,-1
flagsir01,1893,USA,MI,1940,165,69,R,R,1917-07-20,1930-07-29,flagsir01,-1,-1
flahejo01,1967,USA,NY,,195,73,R,R,1992-04-12,2005-10-01,flahejo01,-1,-1
flahery01,1986,USA,ME,,220,75,L,R,2012-04-07,2017-09-29,flahery01,-1,-1
flannti01,1957,USA,OK,,175,71,L,R,1979-09-03,1989-09-29,flannti01,-1,-1
flemile01,1915,USA,TX,1980,185,70,L,L,1939-04-22,1949-06-09,flemile01,-1,-1
fletcar01,1885,USA,IL,1950,170,70,R,R,1909-04-15,1922-09-16,fletcar01,-1,0.024793388429752067
fletcda01,1966,USA,IL,,195,74,L,R,1989-09-10,2002-07-16,fletcda01,-1,-1
fletcel01,1916,USA,MA,1994,180,72,L,L,1934-09-16,1949-10-02,fletcel01,-1,-1
fletcsc01,1958,USA,FL,,168,71,R,R,1981-04-25,1995-09-29,fletcsc01,-1,-1
flickel01,1876,USA,OH,1971,168,69,L,R,1898-04-26,1910-07-04,flickel01,1963,0.003816793893129771
floodcu01,1938,USA,TX,1997,165,69,R,R,1956-09-09,1971-04-25,floodcu01,-1,0.15106382978723404
floreje02,1984,Venezuela,Sucre,,210,73,R,R,2007-04-04,2012-10-03,floreje02,-1,-1
florewi01,1991,Venezuela,Carabobo,,205,75,R,R,2013-08-06,2017-09-02,florewi01,-1,-1
floweja01,1902,USA,MD,1962,170,71,R,R,1923-09-07,1934-08-02,floweja01,-1,-1
flowety01,1986,USA,GA,,260,76,R,R,2009-09-03,2017-10-01,flowety01,-1,-1
floydcl01,1972,USA,IL,,220,77,L,R,1993-09-18,2009-06-17,floydcl01,-1,0.0
flynndo01,1951,USA,KY,,165,71,R,R,1975-04-09,1985-10-05,flynndo01,-1,-1
foileha01,1929,USA,VA,,195,72,R,R,1953-04-21,1964-05-02,foileha01,-1,-1
foleyto02,1959,USA,GA,,175,73,L,R,1983-04-09,1995-07-13,foleyto02,-1,-1
foliti01,1950,USA,CA,,179,72,R,R,1970-09-11,1985-06-15,foliti01,-1,-1
fondyde01,1924,USA,TX,1999,195,75,L,L,1951-04-17,1958-09-21,fondyde01,-1,-1
fonsele01,1899,USA,CA,1989,180,70,R,R,1921-04-13,1933-09-11,fonsele01,-1,0.011904761904761904
fontemi01,1980,USA,LA,,165,69,L,R,2005-04-13,2012-07-29,fontemi01,-1,-1
footeba01,1952,USA,NC,,205,75,R,R,1973-09-14,1982-08-08,footeba01,-1,-1
fordda01,1952,USA,CA,,185,73,R,R,1975-04-12,1985-05-31,fordda01,-1,-1
fordho01,1897,USA,CT,1977,165,70,R,R,1919-09-08,1933-05-08,fordho01,-1,-1
fordle01,1976,USA,TX,,200,72,R,R,2003-05-29,2012-09-29,fordle01,-1,-1
fordybr01,1970,USA,CT,,185,73,R,R,1995-04-26,2004-10-02,fordybr01,-1,-1
forsylo01,1987,USA,TN,,195,73,R,R,2011-05-04,2017-10-01,forsylo01,-1,-1
fossera01,1947,USA,IL,,215,74,R,R,1967-09-08,1979-09-30,fossera01,-1,-1
fosteed02,1887,USA,IL,1937,145,66,R,R,1910-04-14,1923-08-05,fosteed02,-1,0.007633587786259542
