FF,F,93.5,-0.33552970586458286,2.301696537985482,3.49,1.601
CU,C,73.5,-0.12574043307431765,1.8540917542548474,3.49,1.601
FF,F,91.4,1.1675292015397212,2.0561061972939374,3.49,1.601
SL,S,89.8,-0.8053013503494878,1.0066311834446438,3.49,1.601
FF,B,93.9,-1.5410897308658917,1.1560577501384468,3.371,1.535
FF,B,94.0,-0.547397407605261,3.3640714036530914,3.371,1.535
FF,X,94.7,-0.6396776591887142,2.5672965318219934,3.371,1.535
FF,S,91.4,-0.24757928118686612,1.8789016015075333,3.104,1.448
CU,X,74.9,-0.5532999956959428,1.3237446645384336,3.104,1.448
FF,X,87.9,-0.34002483978203824,1.9373625237118348,3.411,1.565
FT,C,89.8,0.842528614725536,2.0626537600261536,3.319,1.513
FF,C,88.3,-0.21448760755400256,2.2032117459887384,3.319,1.513
SL,B,80.6,0.15221629523421334,-0.7519928721242879,3.319,1.513
FF,F,88.2,-0.9648188706424833,1.083984388566408,3.319,1.513
FF,B,91.7,-0.20144630274377273,3.905906095523485,3.319,1.513
FT,F,91.0,0.8052412073600541,2.050127222568474,3.319,1.513
FC,S,87.2,0.4971152314187554,3.395761657791927,3.319,1.513
FT,B,90.9,1.0533091255410914,-0.13470977095894593,3.549,1.627
SL,S,80.3,-1.344474099109441,0.769788427354502,3.549,1.627
FT,X,89.4,-0.09564147617573948,2.4483918747085096,3.549,1.627
FT,B,90.4,0.6710063602069675,0.41709788185536145,3.467,1.589
FT,B,89.4,1.486103270644281,1.3384182299048222,3.467,1.589
FT,X,89.5,0.9244113813150168,1.5310789792525095,3.467,1.589
FF,X,92.5,0.10933278534372474,2.541639118993304,3.549,1.627
FF,C,92.4,-0.025117557682033123,1.727646829266667,3.371,1.535
FF,C,92.7,0.0727016454096426,2.1131618537863033,3.371,1.535
SL,B,89.4,1.9021104424738808,2.0608189255150724,3.371,1.535
SL,F,89.9,-0.8346981503200349,2.4708347081414015,3.371,1.535
SL,B,88.7,-0.27608775743827296,0.7536568258882483,3.371,1.535
FF,C,94.1,-0.27733028460640374,1.7730689698372604,3.371,1.535
SL,C,87.7,-0.10470334706549428,2.639017898449032,3.49,1.601
FF,C,93.4,0.23438322099584805,1.6239515125869317,3.49,1.601
SL,X,89.3,-0.585758764970407,0.9976848002251022,3.49,1.601
FT,B,87.8,0.7717598549414991,0.4836463360861755,3.319,1.513
FT,C,88.4,0.8159132356713865,1.3379013763014658,3.319,1.513
SL,X,77.6,-0.09583638383451248,2.0734793009359156,3.319,1.513
FT,X,89.9,0.27623293199245014,2.1139662761293803,3.549,1.627
FT,C,88.9,0.9809490532264514,1.7935715901035727,3.411,1.565
SL,B,79.2,1.018032842801037,2.2915465527924153,3.411,1.565
FT,F,89.8,0.5045394340046647,2.020885611896089,3.411,1.565
FF,X,88.0,-0.5886546405820201,1.563079049457846,3.411,1.565
FF,C,93.4,-0.3261245129008509,2.3939231617098415,3.411,1.565
SL,F,89.1,-0.41583278587624917,2.2199953064996714,3.411,1.565
FF,B,92.7,1.5368937033179686,1.0917937999353484,3.411,1.565
SL,B,90.3,-0.2554466323609388,0.7622537188625838,3.411,1.565
CU,C,74.8,-0.42819958909615957,1.7884050187029155,3.411,1.565
FF,B,94.3,-1.1986420153003072,1.8249650824593506,3.467,1.589
FF,C,93.2,0.5447445054129811,1.967711264516187,3.467,1.589
CU,X,73.4,0.07623722479027824,3.05837647949972,3.467,1.589
FF,C,93.1,0.2756036122268562,2.3205145372197236,3.49,1.601
FF,S,93.1,-0.088712436483836,2.5088332475158373,3.49,1.601
FF,B,93.6,-1.0730213343433435,1.7637502396967748,3.49,1.601
FF,B,93.5,-0.769129627216036,1.222872218969099,3.49,1.601
FF,S,93.5,-0.03194980529951992,3.626695491434978,3.49,1.601
SL,S,90.5,-0.13452152461756434,1.0289151036029538,3.49,1.601
FF,C,93.1,-0.28531931570584584,2.257553808415056,3.49,1.601
SL,S,90.2,1.0234329288372692,1.5729680734237503,3.49,1.601
FT,C,89.2,0.08591707288394897,1.9898018317644297,3.301,1.504
