197,6,"Fri, Sept 8",44,7
197,221,"Sat, Sept 16",59,21
2628,197,"Sat, Sept 23",44,31
197,2641,"Sat, Sept 30",41,34
239,197,"Sat, Oct 14",16,59
197,251,"Sat, Oct 21",13,10 OT
197,277,"Sat, Oct 28",50,39
201,197,"Sat, Nov 4",62,52
197,66,"Sat, Nov 11",49,42
2306,197,"Sat, Nov 18",,
259,277,"Sun, Sept 3",31,24
151,277,"Sat, Sept 9",20,56
2169,277,"Sat, Sept 16",16,59
277,2305,"Sat, Sept 23",56,34
277,2628,"Sat, Oct 7",24,31
2641,277,"Sat, Oct 14",35,46
277,239,"Sat, Oct 21",38,36
197,277,"Sat, Oct 28",50,39
66,277,"Sat, Nov 4",16,20
277,2306,"Sat, Nov 11",28,23
251,277,"Sat, Nov 18",,
120,251,"Sat, Sept 2",51,41
23,251,"Sat, Sept 9",0,56
251,30,"Sat, Sept 16",24 2OT,27
251,66,"Thu, Sept 28",17,7
2306,251,"Sat, Oct 7",34 2OT,40
201,251,"Sat, Oct 14",29,24
197,251,"Sat, Oct 21",13,10 OT
251,239,"Sat, Oct 28",38,7
251,2628,"Sat, Nov 4",7,24
2305,251,"Sat, Nov 11",27,42
251,277,"Sat, Nov 18",,
2460,66,"Sat, Sept 2",24,42
2294,66,"Sat, Sept 9",44,41 OT
66,2006,"Sat, Sept 16",41,14
251,66,"Thu, Sept 28",17,7
66,201,"Sat, Oct 7",38,31
2305,66,"Sat, Oct 14",0,45
66,2641,"Sat, Oct 21",31,13
2628,66,"Sat, Oct 28",7,14
66,277,"Sat, Nov 4",16,20
197,66,"Sat, Nov 11",49,42
2110,2306,"Sat, Sept 2",19,55
2429,2306,"Sat, Sept 9",7,55
2306,238,"Sat, Sept 16",7,14
239,2306,"Sat, Sept 30",20,33
2306,251,"Sat, Oct 7",34 2OT,40
2628,2306,"Sat, Oct 14",26,6
201,2306,"Sat, Oct 21",42,35
2306,2305,"Sat, Oct 28",30,20
2306,2641,"Sat, Nov 4",42,35 OT
277,2306,"Sat, Nov 11",28,23
2306,197,"Sat, Nov 18",,
331,2641,"Sat, Sept 2",10,56
9,2641,"Sat, Sept 16",45,52
2641,248,"Sat, Sept 23",27,24
197,2641,"Sat, Sept 30",41,34
2641,2305,"Sat, Oct 7",65,19
2641,277,"Sat, Oct 14",35,46
66,2641,"Sat, Oct 21",31,13
2641,201,"Sat, Oct 28",27,49
2306,2641,"Sat, Nov 4",42,35 OT
239,2641,"Sat, Nov 11",24,38
2335,239,"Sat, Sept 2",48,45
2636,239,"Sat, Sept 9",17,10
239,150,"Sat, Sept 16",20,34
201,239,"Sat, Sept 23",49,41
239,2306,"Sat, Sept 30",20,33
239,197,"Sat, Oct 14",16,59
277,239,"Sat, Oct 21",38,36
251,239,"Sat, Oct 28",38,7
239,2305,"Sat, Nov 4",38,9
2641,239,"Sat, Nov 11",38,24
2546,2305,"Sat, Sept 2",16,38
2117,2305,"Sat, Sept 9",45,27
2305,195,"Sat, Sept 16",30,42
277,2305,"Sat, Sept 23",56,34
2641,2305,"Sat, Oct 7",65,19
2305,66,"Sat, Oct 14",0,45
2305,2628,"Sat, Oct 21",0,43
2306,2305,"Sat, Oct 28",30,20
239,2305,"Sat, Nov 4",38,9
2305,251,"Sat, Nov 11",27,42
201,2305,"Sat, Nov 18",,
194,84,"Thu, Aug 31",49,21
201,194,"Sat, Sept 9",31,16
349,194,"Sat, Sept 16",7,38
2439,194,"Sat, Sept 23",21,54
194,164,"Sat, Sept 30",56,0
120,194,"Sat, Oct 7",14,62
194,158,"Sat, Oct 14",56,14
213,194,"Sat, Oct 28",38,39
194,2294,"Sat, Nov 4",24,55
127,194,"Sat, Nov 11",3,48
356,194,"Sat, Nov 18",,
189,127,"Sat, Sept 2",10,35
2711,127,"Sat, Sept 9",14,28
87,127,"Sat, Sept 23",38,18
2294,127,"Sat, Sept 30",10,17
127,130,"Sat, Oct 7",14,10
127,135,"Sat, Oct 14",30,27
84,127,"Sat, Oct 21",9,17
127,77,"Sat, Oct 28",31 3OT,39
213,127,"Sat, Nov 4",24,27
127,194,"Sat, Nov 11",3,48
2006,213,"Sat, Sept 2",0,52
221,213,"Sat, Sept 9",14,33
2247,213,"Sat, Sept 16",0,56
213,2294,"Sat, Sept 23",21,19
84,213,"Sat, Sept 30",14,45
213,77,"Sat, Oct 7",31,7
130,213,"Sat, Oct 21",13,42
213,194,"Sat, Oct 28",38,39
213,127,"Sat, Nov 4",24,27
164,213,"Sat, Nov 11",6,35
57,130,"Sat, Sept 2",17,33
2132,130,"Sat, Sept 9",14,36
2005,130,"Sat, Sept 16",13,29
130,2509,"Sat, Sept 23",28,10
127,130,"Sat, Oct 7",14,10
130,84,"Sat, Oct 14",27,20 OT
130,213,"Sat, Oct 21",13,42
164,130,"Sat, Oct 28",14,35
135,130,"Sat, Nov 4",10,33
130,120,"Sat, Nov 11",35,10
264,164,"Fri, Sept 1",30,14
2199,164,"Sat, Sept 9",16,13
2415,164,"Sat, Sept 16",0,65
164,158,"Sat, Sept 23",17,27
194,164,"Sat, Sept 30",56,0
164,356,"Sat, Oct 14",35,24
2509,164,"Sat, Oct 21",12,14
164,130,"Sat, Oct 28",14,35
120,164,"Sat, Nov 4",24,31
164,213,"Sat, Nov 11",6,35
120,251,"Sat, Sept 2",51,41
119,120,"Sat, Sept 9",17,63
2116,120,"Sat, Sept 23",38,10
120,135,"Sat, Sept 30",31,24
120,194,"Sat, Oct 7",14,62
77,120,"Sat, Oct 14",37,21
120,275,"Sat, Oct 21",13,38
84,120,"Sat, Oct 28",39,42
120,164,"Sat, Nov 4",24,31
130,120,"Sat, Nov 11",35,10
194,84,"Thu, Aug 31",49,21
84,258,"Sat, Sept 9",34,17
290,84,"Sat, Sept 23",17,52
84,213,"Sat, Sept 30",14,45
2127,84,"Sat, Oct 7",0,27
130,84,"Sat, Oct 14",27,20 OT
84,127,"Sat, Oct 21",9,17
84,120,"Sat, Oct 28",39,42
275,84,"Sat, Nov 4",45,17
84,356,"Sat, Nov 11",24,14
84,2509,"Sat, Nov 25",,
328,275,"Fri, Sept 1",10,59
2226,275,"Sat, Sept 9",14,31
275,252,"Sat, Sept 16",40,6
77,275,"Sat, Sept 30",24,33
275,158,"Sat, Oct 7",38,17
2509,275,"Sat, Oct 14",9,17
120,275,"Sat, Oct 21",13,38
275,356,"Sat, Oct 28",24,10
275,84,"Sat, Nov 4",45,17
2294,275,"Sat, Nov 11",14,38
2440,77,"Sat, Sept 2",20,31
77,150,"Sat, Sept 9",17,41
189,77,"Sat, Sept 16",7,49
77,275,"Sat, Sept 30",24,33
213,77,"Sat, Oct 7",31,7
77,120,"Sat, Oct 14",37,21
2294,77,"Sat, Oct 21",10 OT,17
127,77,"Sat, Oct 28",31 3OT,39
77,158,"Sat, Nov 4",31,24 OT
2509,77,"Sat, Nov 11",13,23
2032,158,"Sat, Sept 2",36,43
158,2483,"Sat, Sept 9",35,42
2459,158,"Sat, Sept 16",21,17
164,158,"Sat, Sept 23",17,27
158,356,"Fri, Sept 29",28,6
275,158,"Sat, Oct 7",38,17
194,158,"Sat, Oct 14",56,14
158,2509,"Sat, Oct 28",25,24
77,158,"Sat, Nov 4",31,24 OT
158,135,"Sat, Nov 11",21,54
2751,2294,"Sat, Sept 2",3,24
2294,66,"Sat, Sept 9",44,41 OT
249,2294,"Sat, Sept 16",14,31
213,2294,"Sat, Sept 23",21,19
2294,127,"Sat, Sept 30",10,17
356,2294,"Sat, Oct 7",16,45
2294,77,"Sat, Oct 21",10 OT,17
135,2294,"Sat, Oct 28",10,17
194,2294,"Sat, Nov 4",24,55
2294,275,"Sat, Nov 11",14,38
97,2509,"Sat, Sept 2",35,28
195,2509,"Fri, Sept 8",21,44
2509,142,"Sat, Sept 16",35,3
130,2509,"Sat, Sept 23",28,10
135,2509,"Sat, Oct 7",17,31
2509,275,"Sat, Oct 14",9,17
2509,164,"Sat, Oct 21",12,14
158,2509,"Sat, Oct 28",25,24
356,2509,"Sat, Nov 4",10,29
2509,77,"Sat, Nov 11",13,23
84,2509,"Sat, Nov 25",,
2084,135,"Thu, Aug 31",7,17
135,204,"Sat, Sept 9",48,14
2393,135,"Sat, Sept 16",3,34
120,135,"Sat, Sept 30",31,24
135,2509,"Sat, Oct 7",17,31
127,135,"Sat, Oct 14",30,27
356,135,"Sat, Oct 21",17,24
135,2294,"Sat, Oct 28",10,17
135,130,"Sat, Nov 4",10,33
158,135,"Sat, Nov 11",21,54
2050,356,"Sat, Sept 2",21,24
98,356,"Sat, Sept 9",7,20
356,58,"Fri, Sept 15",23,47
158,356,"Fri, Sept 29",28,6
356,2294,"Sat, Oct 7",16,45
164,356,"Sat, Oct 14",35,24
356,135,"Sat, Oct 21",17,24
275,356,"Sat, Oct 28",24,10
356,2509,"Sat, Nov 4",10,29
84,356,"Sat, Nov 11",24,14
356,194,"Sat, Nov 18",,
194,84,"Thu, Aug 31",49,21
201,194,"Sat, Sept 9",31,16
349,194,"Sat, Sept 16",7,38
2439,194,"Sat, Sept 23",21,54
194,164,"Sat, Sept 30",56,0
120,194,"Sat, Oct 7",14,62
194,158,"Sat, Oct 14",56,14
213,194,"Sat, Oct 28",38,39
194,2294,"Sat, Nov 4",24,55
127,194,"Sat, Nov 11",3,48
356,194,"Sat, Nov 18",,
189,127,"Sat, Sept 2",10,35
2711,127,"Sat, Sept 9",14,28
87,127,"Sat, Sept 23",38,18
2294,127,"Sat, Sept 30",10,17
127,130,"Sat, Oct 7",14,10
127,135,"Sat, Oct 14",30,27
84,127,"Sat, Oct 21",9,17
127,77,"Sat, Oct 28",31 3OT,39
213,127,"Sat, Nov 4",24,27
127,194,"Sat, Nov 11",3,48
2006,213,"Sat, Sept 2",0,52
221,213,"Sat, Sept 9",14,33
2247,213,"Sat, Sept 16",0,56
213,2294,"Sat, Sept 23",21,19
84,213,"Sat, Sept 30",14,45
213,77,"Sat, Oct 7",31,7
130,213,"Sat, Oct 21",13,42
213,194,"Sat, Oct 28",38,39
213,127,"Sat, Nov 4",24,27
164,213,"Sat, Nov 11",6,35
57,130,"Sat, Sept 2",17,33
2132,130,"Sat, Sept 9",14,36
2005,130,"Sat, Sept 16",13,29
130,2509,"Sat, Sept 23",28,10
127,130,"Sat, Oct 7",14,10
130,84,"Sat, Oct 14",27,20 OT
130,213,"Sat, Oct 21",13,42
164,130,"Sat, Oct 28",14,35
135,130,"Sat, Nov 4",10,33
130,120,"Sat, Nov 11",35,10
264,164,"Fri, Sept 1",30,14
2199,164,"Sat, Sept 9",16,13
2415,164,"Sat, Sept 16",0,65
164,158,"Sat, Sept 23",17,27
194,164,"Sat, Sept 30",56,0
164,356,"Sat, Oct 14",35,24
2509,164,"Sat, Oct 21",12,14
164,130,"Sat, Oct 28",14,35
120,164,"Sat, Nov 4",24,31
164,213,"Sat, Nov 11",6,35
120,251,"Sat, Sept 2",51,41
119,120,"Sat, Sept 9",17,63
2116,120,"Sat, Sept 23",38,10
120,135,"Sat, Sept 30",31,24
120,194,"Sat, Oct 7",14,62
77,120,"Sat, Oct 14",37,21
120,275,"Sat, Oct 21",13,38
84,120,"Sat, Oct 28",39,42
120,164,"Sat, Nov 4",24,31
130,120,"Sat, Nov 11",35,10
194,84,"Thu, Aug 31",49,21
84,258,"Sat, Sept 9",34,17
290,84,"Sat, Sept 23",17,52
84,213,"Sat, Sept 30",14,45
2127,84,"Sat, Oct 7",0,27
130,84,"Sat, Oct 14",27,20 OT
84,127,"Sat, Oct 21",9,17
84,120,"Sat, Oct 28",39,42
275,84,"Sat, Nov 4",45,17
84,356,"Sat, Nov 11",24,14
84,2509,"Sat, Nov 25",,
328,275,"Fri, Sept 1",10,59
2226,275,"Sat, Sept 9",14,31
275,252,"Sat, Sept 16",40,6
77,275,"Sat, Sept 30",24,33
275,158,"Sat, Oct 7",38,17
2509,275,"Sat, Oct 14",9,17
120,275,"Sat, Oct 21",13,38
275,356,"Sat, Oct 28",24,10
275,84,"Sat, Nov 4",45,17
2294,275,"Sat, Nov 11",14,38
2440,77,"Sat, Sept 2",20,31
77,150,"Sat, Sept 9",17,41
189,77,"Sat, Sept 16",7,49
77,275,"Sat, Sept 30",24,33
213,77,"Sat, Oct 7",31,7
77,120,"Sat, Oct 14",37,21
2294,77,"Sat, Oct 21",10 OT,17
127,77,"Sat, Oct 28",31 3OT,39
77,158,"Sat, Nov 4",31,24 OT
2509,77,"Sat, Nov 11",13,23
2032,158,"Sat, Sept 2",36,43
158,2483,"Sat, Sept 9",35,42
2459,158,"Sat, Sept 16",21,17
164,158,"Sat, Sept 23",17,27
158,356,"Fri, Sept 29",28,6
275,158,"Sat, Oct 7",38,17
194,158,"Sat, Oct 14",56,14
158,2509,"Sat, Oct 28",25,24
77,158,"Sat, Nov 4",31,24 OT
158,135,"Sat, Nov 11",21,54
2751,2294,"Sat, Sept 2",3,24
2294,66,"Sat, Sept 9",44,41 OT
249,2294,"Sat, Sept 16",14,31
213,2294,"Sat, Sept 23",21,19
2294,127,"Sat, Sept 30",10,17
356,2294,"Sat, Oct 7",16,45
2294,77,"Sat, Oct 21",10 OT,17
135,2294,"Sat, Oct 28",10,17
194,2294,"Sat, Nov 4",24,55
2294,275,"Sat, Nov 11",14,38
97,2509,"Sat, Sept 2",35,28
195,2509,"Fri, Sept 8",21,44
2509,142,"Sat, Sept 16",35,3
130,2509,"Sat, Sept 23",28,10
135,2509,"Sat, Oct 7",17,31
2509,275,"Sat, Oct 14",9,17
2509,164,"Sat, Oct 21",12,14
158,2509,"Sat, Oct 28",25,24
356,2509,"Sat, Nov 4",10,29
2509,77,"Sat, Nov 11",13,23
84,2509,"Sat, Nov 25",,
2084,135,"Thu, Aug 31",7,17
135,204,"Sat, Sept 9",48,14
2393,135,"Sat, Sept 16",3,34
120,135,"Sat, Sept 30",31,24
135,2509,"Sat, Oct 7",17,31
127,135,"Sat, Oct 14",30,27
356,135,"Sat, Oct 21",17,24
135,2294,"Sat, Oct 28",10,17
135,130,"Sat, Nov 4",10,33
158,135,"Sat, Nov 11",21,54
2050,356,"Sat, Sept 2",21,24
98,356,"Sat, Sept 9",7,20
356,58,"Fri, Sept 15",23,47
158,356,"Fri, Sept 29",28,6
356,2294,"Sat, Oct 7",16,45
164,356,"Sat, Oct 14",35,24
356,135,"Sat, Oct 21",17,24
275,356,"Sat, Oct 28",24,10
356,2509,"Sat, Nov 4",10,29
84,356,"Sat, Nov 11",24,14
356,194,"Sat, Nov 18",,
2426,2226,"Fri, Sept 1",42,19
2226,275,"Sat, Sept 9",14,31
2065,2226,"Sat, Sept 16",0,45
2226,2084,"Sat, Sept 23",31,34
2393,2226,"Sat, Sept 30",20,38
2226,295,"Sat, Oct 7",58,28
249,2226,"Sat, Oct 21",31,69
2226,98,"Sat, Oct 28",42,28
276,2226,"Fri, Nov 3",25,30
2226,2348,"Sat, Nov 11",48,23
2229,2116,"Thu, Aug 31",17,61
2016,2229,"Fri, Sept 8",10,17
2229,242,"Sat, Sept 23",13,7
2429,2229,"Sat, Sept 30",29,30
2229,2393,"Sat, Oct 7",17,37
2655,2229,"Sat, Oct 14",10,23
2229,276,"Sat, Oct 28",41,30
2636,2229,"Sat, Nov 4",7,14
295,2229,"Sat, Nov 11",37,30
193,276,"Sat, Sept 2",26,31
276,152,"Sat, Sept 9",20,37
2309,276,"Sat, Sept 16",0,21
276,2132,"Sat, Sept 30",38,21
276,2429,"Sat, Oct 7",14,3
295,276,"Sat, Oct 14",3,35
276,2393,"Fri, Oct 20",38,10
2229,276,"Sat, Oct 28",41,30
276,2226,"Fri, Nov 3",25,30
98,276,"Sat, Nov 11",23,30
238,2393,"Sat, Sept 2",28,6
2393,183,"Sat, Sept 9",30,23
2393,135,"Sat, Sept 16",3,34
189,2393,"Sat, Sept 23",13,24
2393,2226,"Sat, Sept 30",20,38
2229,2393,"Sat, Oct 7",17,37
2393,5,"Sat, Oct 14",23,25
276,2393,"Fri, Oct 20",38,10
2638,2393,"Sat, Nov 4",3,30
2393,2429,"Sat, Nov 11",35,21
295,2393,"Sat, Nov 25",,
2198,98,"Sat, Sept 2",17,31
98,356,"Sat, Sept 9",7,20
2348,98,"Sat, Sept 16",23,22
2050,98,"Sat, Sept 23",21,33
98,2638,"Sat, Oct 7",15,14
2429,98,"Sat, Oct 14",14,45
98,295,"Fri, Oct 20",35,31
2226,98,"Sat, Oct 28",42,28
98,238,"Sat, Nov 4",17,31
98,276,"Sat, Nov 11",23,30
399,295,"Sat, Sept 2",17,31
295,113,"Sat, Sept 9",17,7
153,295,"Sat, Sept 16",53,23
295,259,"Sat, Sept 23",0,38
2226,295,"Sat, Oct 7",58,28
295,276,"Sat, Oct 14",3,35
98,295,"Fri, Oct 20",35,31
295,249,"Sat, Oct 28",38,45
2429,295,"Sat, Nov 4",0,6
295,2229,"Sat, Nov 11",37,30
242,295,"Sat, Nov 18",,
295,2393,"Sat, Nov 25",,
2429,2199,"Fri, Sept 1",7,24
2429,2306,"Sat, Sept 9",7,55
2448,2429,"Sat, Sept 16",35,31
2247,2429,"Sat, Sept 23",28,0
2429,2229,"Sat, Sept 30",29,30
276,2429,"Sat, Oct 7",14,3
2429,98,"Sat, Oct 14",14,45
5,2429,"Sat, Oct 21",24 OT,25
2429,295,"Sat, Nov 4",0,6
2393,2429,"Sat, Nov 11",35,21
2320,249,"Sat, Sept 2",14,59
249,2567,"Sat, Sept 9",32,54
249,2294,"Sat, Sept 16",14,31
5,249,"Sat, Sept 23",43,46
249,2572,"Sat, Sept 30",43,28
2636,249,"Sat, Oct 14",26,29
249,2226,"Sat, Oct 21",31,69
295,249,"Sat, Oct 28",38,45
249,2348,"Sat, Nov 4",24,23
2638,249,"Sat, Nov 11",10,45
249,242,"Sat, Nov 25",,
2010,5,"Sat, Sept 2",7,38
5,2050,"Sat, Sept 9",31,51
324,5,"Sat, Sept 16",23,30
5,249,"Sat, Sept 23",43,46
2348,5,"Sat, Oct 7",22,23
2393,5,"Sat, Oct 14",23,25
5,2429,"Sat, Oct 21",24 OT,25
5,2572,"Sat, Oct 28",30,12
242,5,"Sat, Nov 4",21,52
5,2636,"Sat, Nov 11",24,19
5,57,"Sat, Nov 18",,
96,2572,"Sat, Sept 2",24,17
2582,2572,"Sat, Sept 9",0,45
2572,2433,"Sat, Sept 16",28,17
249,2572,"Sat, Sept 30",43,28
2572,2636,"Sat, Oct 7",31,29
2638,2572,"Sat, Oct 14",0,24
2572,2348,"Sat, Oct 21",34,27 2OT
5,2572,"Sat, Oct 28",30,12
2572,2633,"Sat, Nov 4",10,24
2572,242,"Sat, Nov 11",43,34
2636,239,"Sat, Sept 9",17,10
2582,2636,"Sat, Sept 16",17,51
2636,326,"Sat, Sept 23",44,14
2572,2636,"Sat, Oct 7",31,29
2636,249,"Sat, Oct 14",26,29
242,2636,"Sat, Oct 21",7,20
2636,2638,"Sat, Oct 28",31,14
2636,2229,"Sat, Nov 4",7,14
5,2636,"Sat, Nov 11",24,19
2636,2348,"Sat, Nov 25",,
2466,2348,"Sat, Sept 2",24,52
344,2348,"Sat, Sept 9",57,21
2348,98,"Sat, Sept 16",23,22
2348,2579,"Sat, Sept 23",16,17
6,2348,"Sat, Sept 30",16,34
2348,5,"Sat, Oct 7",22,23
2572,2348,"Sat, Oct 21",34,27 2OT
2348,242,"Sat, Oct 28",42,28
249,2348,"Sat, Nov 4",24,23
2226,2348,"Sat, Nov 11",48,23
2636,2348,"Sat, Nov 25",,
24,242,"Sat, Aug 26",62,7
242,2638,"Sat, Sept 9",31,14
242,248,"Sat, Sept 16",3,38
2229,242,"Sat, Sept 23",13,7
242,221,"Sat, Sept 30",10,42
349,242,"Sat, Oct 7",49,12
242,2636,"Sat, Oct 21",7,20
2348,242,"Sat, Oct 28",42,28
242,5,"Sat, Nov 4",21,52
2572,242,"Sat, Nov 11",43,34
242,295,"Sat, Nov 18",,
249,242,"Sat, Nov 25",,
2638,201,"Sat, Sept 2",7,56
242,2638,"Sat, Sept 9",31,14
12,2638,"Fri, Sept 15",63,16
2638,166,"Sat, Sept 23",14,41
2638,349,"Sat, Sept 30",21,35
98,2638,"Sat, Oct 7",15,14
2638,2572,"Sat, Oct 14",0,24
2636,2638,"Sat, Oct 28",31,14
2638,2393,"Sat, Nov 4",3,30
2638,249,"Sat, Nov 11",10,45
2426,2226,"Fri, Sept 1",42,19
2226,275,"Sat, Sept 9",14,31
2065,2226,"Sat, Sept 16",0,45
2226,2084,"Sat, Sept 23",31,34
2393,2226,"Sat, Sept 30",20,38
2226,295,"Sat, Oct 7",58,28
249,2226,"Sat, Oct 21",31,69
2226,98,"Sat, Oct 28",42,28
276,2226,"Fri, Nov 3",25,30
2226,2348,"Sat, Nov 11",48,23
2229,2116,"Thu, Aug 31",17,61
2016,2229,"Fri, Sept 8",10,17
2229,242,"Sat, Sept 23",13,7
2429,2229,"Sat, Sept 30",29,30
2229,2393,"Sat, Oct 7",17,37
2655,2229,"Sat, Oct 14",10,23
2229,276,"Sat, Oct 28",41,30
2636,2229,"Sat, Nov 4",7,14
295,2229,"Sat, Nov 11",37,30
193,276,"Sat, Sept 2",26,31
276,152,"Sat, Sept 9",20,37
2309,276,"Sat, Sept 16",0,21
276,2132,"Sat, Sept 30",38,21
276,2429,"Sat, Oct 7",14,3
295,276,"Sat, Oct 14",3,35
276,2393,"Fri, Oct 20",38,10
2229,276,"Sat, Oct 28",41,30
276,2226,"Fri, Nov 3",25,30
98,276,"Sat, Nov 11",23,30
238,2393,"Sat, Sept 2",28,6
2393,183,"Sat, Sept 9",30,23
2393,135,"Sat, Sept 16",3,34
189,2393,"Sat, Sept 23",13,24
2393,2226,"Sat, Sept 30",20,38
2229,2393,"Sat, Oct 7",17,37
2393,5,"Sat, Oct 14",23,25
276,2393,"Fri, Oct 20",38,10
2638,2393,"Sat, Nov 4",3,30
2393,2429,"Sat, Nov 11",35,21
295,2393,"Sat, Nov 25",,
2198,98,"Sat, Sept 2",17,31
98,356,"Sat, Sept 9",7,20
2348,98,"Sat, Sept 16",23,22
2050,98,"Sat, Sept 23",21,33
98,2638,"Sat, Oct 7",15,14
2429,98,"Sat, Oct 14",14,45
98,295,"Fri, Oct 20",35,31
2226,98,"Sat, Oct 28",42,28
98,238,"Sat, Nov 4",17,31
98,276,"Sat, Nov 11",23,30
399,295,"Sat, Sept 2",17,31
295,113,"Sat, Sept 9",17,7
153,295,"Sat, Sept 16",53,23
295,259,"Sat, Sept 23",0,38
2226,295,"Sat, Oct 7",58,28
295,276,"Sat, Oct 14",3,35
98,295,"Fri, Oct 20",35,31
295,249,"Sat, Oct 28",38,45
2429,295,"Sat, Nov 4",0,6
295,2229,"Sat, Nov 11",37,30
242,295,"Sat, Nov 18",,
295,2393,"Sat, Nov 25",,
2429,2199,"Fri, Sept 1",7,24
2429,2306,"Sat, Sept 9",7,55
2448,2429,"Sat, Sept 16",35,31
2247,2429,"Sat, Sept 23",28,0
2429,2229,"Sat, Sept 30",29,30
276,2429,"Sat, Oct 7",14,3
2429,98,"Sat, Oct 14",14,45
5,2429,"Sat, Oct 21",24 OT,25
2429,295,"Sat, Nov 4",0,6
2393,2429,"Sat, Nov 11",35,21
2320,249,"Sat, Sept 2",14,59
249,2567,"Sat, Sept 9",32,54
249,2294,"Sat, Sept 16",14,31
5,249,"Sat, Sept 23",43,46
249,2572,"Sat, Sept 30",43,28
2636,249,"Sat, Oct 14",26,29
249,2226,"Sat, Oct 21",31,69
295,249,"Sat, Oct 28",38,45
249,2348,"Sat, Nov 4",24,23
2638,249,"Sat, Nov 11",10,45
249,242,"Sat, Nov 25",,
2010,5,"Sat, Sept 2",7,38
5,2050,"Sat, Sept 9",31,51
324,5,"Sat, Sept 16",23,30
5,249,"Sat, Sept 23",43,46
2348,5,"Sat, Oct 7",22,23
2393,5,"Sat, Oct 14",23,25
5,2429,"Sat, Oct 21",24 OT,25
5,2572,"Sat, Oct 28",30,12
242,5,"Sat, Nov 4",21,52
5,2636,"Sat, Nov 11",24,19
5,57,"Sat, Nov 18",,
96,2572,"Sat, Sept 2",24,17
2582,2572,"Sat, Sept 9",0,45
2572,2433,"Sat, Sept 16",28,17
249,2572,"Sat, Sept 30",43,28
2572,2636,"Sat, Oct 7",31,29
2638,2572,"Sat, Oct 14",0,24
2572,2348,"Sat, Oct 21",34,27 2OT
5,2572,"Sat, Oct 28",30,12
2572,2633,"Sat, Nov 4",10,24
2572,242,"Sat, Nov 11",43,34
2636,239,"Sat, Sept 9",17,10
2582,2636,"Sat, Sept 16",17,51
2636,326,"Sat, Sept 23",44,14
2572,2636,"Sat, Oct 7",31,29
2636,249,"Sat, Oct 14",26,29
242,2636,"Sat, Oct 21",7,20
2636,2638,"Sat, Oct 28",31,14
2636,2229,"Sat, Nov 4",7,14
5,2636,"Sat, Nov 11",24,19
2636,2348,"Sat, Nov 25",,
2466,2348,"Sat, Sept 2",24,52
344,2348,"Sat, Sept 9",57,21
2348,98,"Sat, Sept 16",23,22
2348,2579,"Sat, Sept 23",16,17
6,2348,"Sat, Sept 30",16,34
2348,5,"Sat, Oct 7",22,23
2572,2348,"Sat, Oct 21",34,27 2OT
2348,242,"Sat, Oct 28",42,28
249,2348,"Sat, Nov 4",24,23
2226,2348,"Sat, Nov 11",48,23
2636,2348,"Sat, Nov 25",,
24,242,"Sat, Aug 26",62,7
242,2638,"Sat, Sept 9",31,14
242,248,"Sat, Sept 16",3,38
2229,242,"Sat, Sept 23",13,7
242,221,"Sat, Sept 30",10,42
349,242,"Sat, Oct 7",49,12
242,2636,"Sat, Oct 21",7,20
2348,242,"Sat, Oct 28",42,28
242,5,"Sat, Nov 4",21,52
2572,242,"Sat, Nov 11",43,34
242,295,"Sat, Nov 18",,
249,242,"Sat, Nov 25",,
2638,201,"Sat, Sept 2",7,56
242,2638,"Sat, Sept 9",31,14
12,2638,"Fri, Sept 15",63,16
2638,166,"Sat, Sept 23",14,41
2638,349,"Sat, Sept 30",21,35
98,2638,"Sat, Oct 7",15,14
2638,2572,"Sat, Oct 14",0,24
2636,2638,"Sat, Oct 28",31,14
2638,2393,"Sat, Nov 4",3,30
2638,249,"Sat, Nov 11",10,45
2230,349,"Fri, Sept 1",6,64
2084,349,"Sat, Sept 9",17,21
349,194,"Sat, Sept 16",7,38
349,2655,"Sat, Sept 23",17,21
2638,349,"Sat, Sept 30",21,35
349,242,"Sat, Oct 7",49,12
2199,349,"Sat, Oct 14",27,28
218,349,"Sat, Oct 21",28 OT,31
349,2005,"Sat, Nov 4",21,0
150,349,"Sat, Nov 11",16,21
218,87,"Sat, Sept 2",16,49
61,87,"Sat, Sept 9",20,19
87,103,"Sat, Sept 16",49,20
87,127,"Sat, Sept 23",38,18
193,87,"Sat, Sept 30",17,52
87,153,"Sat, Oct 7",33,10
30,87,"Sat, Oct 21",14,49
152,87,"Sat, Oct 28",14,35
154,87,"Sat, Nov 4",37,48
87,2390,"Sat, Nov 11",8,41
2502,252,"Sat, Aug 26",6,20
99,252,"Sat, Sept 2",27,0
254,252,"Sat, Sept 9",19,13
275,252,"Sat, Sept 16",40,6
252,328,"Fri, Sept 29",24,40
68,252,"Fri, Oct 6",24,7
252,344,"Sat, Oct 14",10,35
252,151,"Sat, Oct 21",17,33
23,252,"Sat, Oct 28",20,41
252,278,"Sat, Nov 4",13,20
252,2439,"Fri, Nov 10",31,21
62,113,"Sat, Aug 26",38,35
113,324,"Sat, Sept 2",28,38
295,113,"Sat, Sept 9",17,7
113,218,"Fri, Sept 15",21,29
113,2633,"Sat, Sept 23",13,17
195,113,"Sat, Sept 30",58,50
290,113,"Sat, Oct 21",20,55
2026,113,"Sat, Oct 28",27 2OT,30
113,344,"Sat, Nov 4",23,34
311,113,"Sat, Nov 11",31,44
