2881,Georgia
74,Alabama
5749,Notre Dame
6114,Penn St
5850,Ohio St
1603,Clemson
9031,Wisconsin
1380,UCF
5886,Oklahoma
5912,Oklahoma St
7878,TCU
4719,Miami FL
8551,Washington
8459,Virginia Tech
8251,USC
4936,Mississippi St
402,Auburn
3554,Iowa St
5511,NC State
4741,Michigan
7582,Stanford
4757,Michigan St
4636,Memphis
8588,Washington St
4206,LSU
3540,Iowa
294,Arizona
771,Boise St
7978,Toledo
5704,Northwestern
2911,Georgia Tech
7278,South Florida
7242,South Carolina
783,Boston College
8508,Wake Forest
7002,San Diego St
5253,Navy
7840,Texas
7848,Texas A&amp;M
8716,West Virginia
3347,Houston
8141,UCLA
5961,Oregon
3781,Kentucky
304,Arizona St
7358,SMU
7918,Texas Tech
4224,Louisville
7729,Syracuse
5634,N Illinois
4474,Maryland
2625,Florida
8068,Troy
5279,Nebraska
2638,FL Atlantic
2666,Florida St
2776,Fresno St
4436,Marshall
1715,Colorado
1098,California
6393,Purdue
6236,Pittsburgh
8315,Utah
1753,Colorado St
3484,Indiana
8767,W Michigan
4858,Minnesota
356,Army
333,Arkansas St
8432,Virginia
3731,Kansas St
5825,Ohio
9162,Wyoming
2265,Duke
55,Air Force
7801,Tennessee
2652,Florida Intl
316,Arkansas
5584,North Texas
66,Akron
4948,Missouri
8367,Vanderbilt
275,Appalachian St
4920,Mississippi
8092,Tulane
7900,UT San Antonio
7365,Southern Miss
6696,Rutgers
4218,Louisiana Tech
8325,Utah St
1404,C Michigan
2353,E Michigan
8761,WKU
7788,Temple
87,UAB
2907,Georgia St
8099,Tulsa
5323,UNLV
979,Buffalo
1529,Cincinnati
4785,MTSU
5492,North Carolina
5371,New Mexico
4725,Miami OH
3425,Illinois
5387,New Mexico St
7237,South Alabama
5970,Oregon St
1872,Connecticut
2292,East Carolina
5316,Nevada
557,Baylor
891,BYU
4200,ULM
3197,Hawaii
3415,Idaho
4194,ULL
4548,Massachusetts
5925,Old Dominion
3771,Kent
821,Bowling Green
3717,Kansas
501,Ball St
6535,Rice
8156,Charlotte
7911,Texas St
1637,Coastal Car
2899,Ga Southern
7024,San Jose St
7933,UTEP
10678,Big 10
10423,Atlantic Coast
107818,Pac 12
14028,Southeastern
10686,Big 12
200137,American Athletic
9224,FBS Indep
12734,Mountain West
12526,Mid-American
11312,Conference USA
14238,Sun Belt
