74,Alabama
6114,Penn St
2881,Georgia
7878,TCU
1603,Clemson
5850,Ohio St
4719,Miami FL
9031,Wisconsin
5749,Notre Dame
8251,USC
1380,UCF
5912,Oklahoma St
8551,Washington
4741,Michigan
5886,Oklahoma
7582,Stanford
5511,NC State
4757,Michigan St
8588,Washington St
8459,Virginia Tech
402,Auburn
3540,Iowa
7278,South Florida
7002,San Diego St
7848,Texas A&amp;M
2666,Florida St
4936,Mississippi St
771,Boise St
8716,West Virginia
7242,South Carolina
7918,Texas Tech
4206,LSU
3554,Iowa St
8508,Wake Forest
4636,Memphis
5253,Navy
8432,Virginia
8315,Utah
7978,Toledo
3781,Kentucky
2911,Georgia Tech
304,Arizona St
7840,Texas
5961,Oregon
1098,California
2625,Florida
3484,Indiana
294,Arizona
6393,Purdue
4224,Louisville
7358,SMU
3347,Houston
2265,Duke
5704,Northwestern
8141,UCLA
7729,Syracuse
1753,Colorado St
4436,Marshall
2776,Fresno St
8767,W Michigan
5634,N Illinois
4474,Maryland
4858,Minnesota
783,Boston College
275,Appalachian St
1715,Colorado
4920,Mississippi
3731,Kansas St
5584,North Texas
8068,Troy
356,Army
7801,Tennessee
5279,Nebraska
7365,Southern Miss
316,Arkansas
8367,Vanderbilt
8092,Tulane
2638,FL Atlantic
9162,Wyoming
6236,Pittsburgh
5825,Ohio
66,Akron
4218,Louisiana Tech
8099,Tulsa
7900,UT San Antonio
55,Air Force
333,Arkansas St
5371,New Mexico
979,Buffalo
2652,Florida Intl
5492,North Carolina
8761,WKU
2907,Georgia St
8325,Utah St
2353,E Michigan
87,UAB
4785,MTSU
7788,Temple
1529,Cincinnati
6696,Rutgers
5387,New Mexico St
4200,ULM
4948,Missouri
5323,UNLV
3425,Illinois
4194,ULL
7237,South Alabama
1404,C Michigan
557,Baylor
891,BYU
3415,Idaho
1872,Connecticut
4725,Miami OH
5970,Oregon St
5316,Nevada
3197,Hawaii
3771,Kent
5925,Old Dominion
501,Ball St
2292,East Carolina
821,Bowling Green
3717,Kansas
6535,Rice
1637,Coastal Car
2899,Ga Southern
4548,Massachusetts
7024,San Jose St
7911,Texas St
7933,UTEP
8156,Charlotte
10423,Atlantic Coast
107818,Pac 12
10678,Big 10
14028,Southeastern
10686,Big 12
200137,American Athletic
9224,FBS Indep
12734,Mountain West
12526,Mid-American
11312,Conference USA
14238,Sun Belt
