74,Alabama
1603,Clemson
9031,Wisconsin
4719,Miami FL
2881,Georgia
5749,Notre Dame
5850,Ohio St
6114,Penn St
5886,Oklahoma
402,Auburn
1380,UCF
8251,USC
5912,Oklahoma St
7878,TCU
8551,Washington
4741,Michigan
8588,Washington St
4936,Mississippi St
5511,NC State
4757,Michigan St
8459,Virginia Tech
7582,Stanford
3540,Iowa
4636,Memphis
4206,LSU
771,Boise St
5704,Northwestern
3554,Iowa St
7278,South Florida
8508,Wake Forest
8716,West Virginia
2911,Georgia Tech
7242,South Carolina
294,Arizona
7002,San Diego St
7978,Toledo
783,Boston College
7848,Texas A&amp;M
4224,Louisville
3347,Houston
2638,FL Atlantic
5253,Navy
7840,Texas
5825,Ohio
3781,Kentucky
356,Army
304,Arizona St
5961,Oregon
2666,Florida St
5634,N Illinois
8141,UCLA
7358,SMU
8068,Troy
7918,Texas Tech
8315,Utah
4948,Missouri
2776,Fresno St
9162,Wyoming
7729,Syracuse
1098,California
6393,Purdue
4436,Marshall
4858,Minnesota
8432,Virginia
3731,Kansas St
4920,Mississippi
3484,Indiana
5584,North Texas
4474,Maryland
1715,Colorado
8767,W Michigan
2625,Florida
5279,Nebraska
2265,Duke
1753,Colorado St
6236,Pittsburgh
1404,C Michigan
7788,Temple
7801,Tennessee
333,Arkansas St
316,Arkansas
6696,Rutgers
2652,Florida Intl
8367,Vanderbilt
8325,Utah St
87,UAB
275,Appalachian St
8092,Tulane
7365,Southern Miss
66,Akron
55,Air Force
5492,North Carolina
4785,MTSU
2907,Georgia St
2353,E Michigan
7900,UT San Antonio
979,Buffalo
4725,Miami OH
4218,Louisiana Tech
1529,Cincinnati
8761,WKU
8099,Tulsa
5323,UNLV
7237,South Alabama
5387,New Mexico St
1872,Connecticut
4200,ULM
891,BYU
5925,Old Dominion
3425,Illinois
557,Baylor
4548,Massachusetts
5316,Nevada
5371,New Mexico
4194,ULL
3415,Idaho
2292,East Carolina
5970,Oregon St
821,Bowling Green
3197,Hawaii
3771,Kent
3717,Kansas
501,Ball St
7911,Texas St
8156,Charlotte
6535,Rice
1637,Coastal Car
2899,Ga Southern
7024,San Jose St
7933,UTEP
10423,Atlantic Coast
14028,Southeastern
10678,Big 10
107818,Pac 12
10686,Big 12
200137,American Athletic
9224,FBS Indep
12734,Mountain West
12526,Mid-American
11312,Conference USA
14238,Sun Belt
