3717,Kansas
2265,Duke
8415,Villanova
8432,Virginia
5492,North Carolina
8898,Wichita St
2625,Florida
2954,Gonzaga
5749,Notre Dame
4757,Michigan St
7848,Texas A&amp;M
1529,Cincinnati
8716,West Virginia
3781,Kentucky
6393,Purdue
557,Baylor
316,Arkansas
4858,Minnesota
9170,Xavier
7918,Texas Tech
4719,Miami FL
1950,Creighton
5316,Nevada
7099,Seton Hall
8251,USC
4224,Louisville
2666,Florida St
7878,TCU
7840,Texas
74,Alabama
304,Arizona St
7801,Tennessee
6358,Providence
5886,Oklahoma
4474,Maryland
5961,Oregon
9031,Wisconsin
7729,Syracuse
6853,St Mary's CA
294,Arizona
3731,Kansas St
8459,Virginia Tech
5912,Oklahoma St
7358,SMU
4741,Michigan
6516,Rhode Island
7242,South Carolina
8141,UCLA
8315,Utah
4948,Missouri
6114,Penn St
4425,Marquette
1004,Butler
4920,Mississippi
8393,Vermont
7788,Temple
1603,Clemson
4785,MTSU
402,Auburn
6797,St John's
3554,Iowa St
5850,Ohio St
5323,UNLV
7002,San Diego St
3425,Illinois
8361,Valparaiso
7872,UT Arlington
2868,Georgetown
1715,Colorado
5704,Northwestern
2881,Georgia
5511,NC State
4254,Loyola-Chicago
8000,Towson
5641,Northern Iowa
771,Boise St
8367,Vanderbilt
8443,VA Commonwealth
4936,Mississippi St
589,Belmont
3347,Houston
1872,Connecticut
2069,Davidson
9162,Wyoming
2649,FL Gulf Coast
5925,Old Dominion
964,Bucknell
1380,UCF
3540,Iowa
6696,Rutgers
2776,Fresno St
5387,New Mexico St
6763,St Bonaventure
5646,N Kentucky
2085,Dayton
8588,Washington St
3484,Indiana
123,Albany NY
891,BYU
4218,Louisiana Tech
783,Boston College
3449,Illinois St
2911,Georgia Tech
7268,S Dakota St
2907,Georgia St
4206,LSU
2899,Ga Southern
7262,South Dakota
4194,ULL
5279,Nebraska
8761,WKU
830,Bradley
4649,Mercer
2993,Grand Canyon
8508,Wake Forest
4970,Missouri St
8551,Washington
8153,UNC Asheville
4636,Memphis
8161,UNC Greensboro
3869,La Salle
8332,Utah Valley
1685,Col Charleston
2517,Evansville
5228,Murray St
8325,Utah St
7582,Stanford
3606,Jacksonville St
979,Buffalo
2800,Furman
5023,Monmouth NJ
8092,Tulane
7978,Toledo
8241,San Diego
5783,Oakland
3533,Iona
8099,Tulsa
8068,Troy
6103,Penn
2157,DePaul
66,Akron
2321,ETSU
6339,Princeton
5545,N Dakota St
1637,Coastal Car
5371,New Mexico
6302,Portland St
6554,Rider
9177,Yale
1098,California
4548,Massachusetts
5825,Ohio
8767,W Michigan
8636,Weber St
2353,E Michigan
7010,San Francisco
501,Ball St
8200,UC Davis
6236,Pittsburgh
6841,St Louis
7339,S Illinois
1043,CS Bakersfield
87,UAB
5970,Oregon St
6817,St Joseph's PA
2065,Lipscomb
3415,Idaho
1404,C Michigan
2383,E Washington
8165,UNC Wilmington
2861,G Washington
3288,Hofstra
1753,Colorado St
2447,Elon
9156,Wright St
4076,Liberty
3586,IPFW
3197,Hawaii
9064,WI Milwaukee
8127,Santa Barbara
5035,Montana
7600,SF Austin
3935,Lamar
7826,Tennessee Tech
3771,Kent
356,Army
6547,Richmond
3162,Harvard
7822,Tennessee St
8122,UC Irvine
7911,Texas St
2855,George Mason
821,Bowling Green
4436,Marshall
7900,UT San Antonio
3509,Indiana St
2236,Drake
1675,Colgate
4159,Long Beach St
4238,Loy Marymount
5042,Montana St
8934,William &amp; Mary
6026,Pacific
2527,Fairfield
55,Air Force
7642,Stony Brook
7906,TX Southern
5253,Navy
9025,Winthrop
6791,St Francis PA
5538,North Dakota
6906,St Peter's
7933,UTEP
4024,Lehigh
5603,Northeastern
2682,Fordham
275,Appalachian St
8500,Wagner
5625,N Colorado
5444,Niagara
1766,Columbia
4961,Missouri KC
6444,Radford
4487,UMBC
6588,Robert Morris
1201,Canisius
7084,Seattle
4540,MA Lowell
333,Arkansas St
2108,Delaware
3437,IL Chicago
5342,New Hampshire
5634,N Illinois
7237,South Alabama
8156,Charlotte
7856,TAM C. Christi
9126,Wofford
3500,IUPUI
1057,CS Fullerton
2341,E Illinois
1186,Campbell
2272,Duquesne
7163,Siena
1032,Cal Poly
6317,Prairie View
7809,Chattanooga
7034,Santa Clara
6535,Rice
796,Boston Univ
9055,WI Green Bay
2147,Denver
2536,F Dickinson
2292,East Carolina
6981,Sam Houston St
7314,SE Louisiana
1457,Charleston So
6987,Samford
3244,High Point
5505,NC Central
7813,TN Martin
3611,James Madison
4200,ULM
2176,Detroit
2346,E Kentucky
1910,Cornell
5300,NE Omaha
3304,Holy Cross
451,Austin Peay
2638,FL Atlantic
5187,Mt St Mary's
4245,Loyola MD
5455,Nicholls St
2246,Drexel
5394,New Orleans
5105,Morehead St
6296,Portland
7278,South Florida
933,Brown
5366,NJIT
3354,Houston Bap
7024,San Jose St
2825,Gardner Webb
7300,SE Missouri St
6161,Pepperdine
227,American Univ
8754,W Illinois
5558,North Florida
4360,Manhattan
1351,Cent Arkansas
7254,SC Upstate
1612,Cleveland St
8207,UC Riverside
18,Abilene Chr
4164,Long Island
7938,UTRGV
4725,Miami OH
325,Ark Little Rock
700,Binghamton
5500,NC A&amp;T
1372,Central Conn
7399,Southern Utah
7365,Southern Miss
1545,Citadel
3766,Kennesaw
3112,Hampton
3599,Jacksonville
2052,Dartmouth
8742,W Carolina
3473,Incarnate Word
7199,Edwardsville
7613,Stetson
5955,Oral Roberts
5114,Morgan St
5584,North Texas
1062,CS Northridge
4417,Marist
1067,CS Sacramento
2652,Florida Intl
6434,Quinnipiac
7392,Southern Univ
3421,Idaho St
4613,McNeese St
5724,Northwestern LA
6718,Sacred Heart
7058,Savannah St
950,Bryant
5475,Norfolk St
9217,Youngstown St
3888,Lafayette
3592,Jackson St
2988,Grambling
5620,Northern Arizona
3150,Hartford
8450,VMI
157,Alcorn St
7509,St Francis NY
691,Bethune-Cookman
4494,MD E Shore
3359,Howard
2633,Florida A&amp;M
4319,Maine
1501,Chicago St
1900,Coppin St
4170,Longwood
343,Ark Pine Bluff
6326,Presbyterian
7250,S Carolina St
4942,MS Valley St
2118,Delaware St
103,Alabama St
82,Alabama A&amp;M
10686,Big 12
14028,Southeastern
10636,Big East
10423,Atlantic Coast
10678,Big 10
107818,Pac 12
200137,American Athletic
12734,Mountain West
12684,Missouri Val
10447,Atlantic 10
14553,West Coast
14238,Sun Belt
12526,Mid-American
11246,Colonial
14576,Western Athletic
11312,Conference USA
74834,Summit Lg
12206,Ivy League
13193,OH Valley
3339,Horizon
14064,Southern
12475,Metro Atlantic
10695,Big West
10344,America East
10668,Big Sky
13333,Patriot League
10672,Big South
10443,Atlantic Sun
14112,Southland
13046,Northeast
14163,Southwestern AC
12545,Mid-Eastern AC
