3717,Kansas
2265,Duke
8898,Wichita St
2625,Florida
8415,Villanova
5492,North Carolina
294,Arizona
3781,Kentucky
6393,Purdue
2954,Gonzaga
1529,Cincinnati
4757,Michigan St
4224,Louisville
9170,Xavier
8432,Virginia
5749,Notre Dame
557,Baylor
8716,West Virginia
4719,Miami FL
9031,Wisconsin
8251,USC
6853,St Mary's CA
7848,Texas A&amp;M
316,Arkansas
8141,UCLA
4858,Minnesota
4474,Maryland
7358,SMU
4741,Michigan
7099,Seton Hall
7242,South Carolina
1004,Butler
5961,Oregon
1950,Creighton
74,Alabama
3731,Kansas St
5912,Oklahoma St
7878,TCU
2666,Florida St
8459,Virginia Tech
5704,Northwestern
4425,Marquette
6516,Rhode Island
6358,Providence
7918,Texas Tech
7840,Texas
7729,Syracuse
8367,Vanderbilt
5886,Oklahoma
3554,Iowa St
3540,Iowa
4920,Mississippi
1603,Clemson
5316,Nevada
2881,Georgia
8315,Utah
7801,Tennessee
4948,Missouri
8443,VA Commonwealth
4785,MTSU
402,Auburn
8393,Vermont
2911,Georgia Tech
3347,Houston
5850,Ohio St
2069,Davidson
1380,UCF
8508,Wake Forest
3425,Illinois
891,BYU
6114,Penn St
7002,San Diego St
2085,Dayton
6797,St John's
6339,Princeton
7582,Stanford
2868,Georgetown
5511,NC State
2649,FL Gulf Coast
4936,Mississippi St
5783,Oakland
1715,Colorado
3484,Indiana
1872,Connecticut
771,Boise St
3449,Illinois St
1685,Col Charleston
2776,Fresno St
304,Arizona St
7872,UT Arlington
7788,Temple
8165,UNC Wilmington
964,Bucknell
589,Belmont
5279,Nebraska
5387,New Mexico St
6763,St Bonaventure
4206,LSU
1753,Colorado St
8361,Valparaiso
3869,La Salle
3162,Harvard
9162,Wyoming
5023,Monmouth NJ
7339,S Illinois
4254,Loyola-Chicago
5925,Old Dominion
3771,Kent
3533,Iona
5646,N Kentucky
4970,Missouri St
1098,California
5641,Northern Iowa
783,Boston College
8551,Washington
4218,Louisiana Tech
7268,S Dakota St
4636,Memphis
2321,ETSU
123,Albany NY
7034,Santa Clara
8000,Towson
5371,New Mexico
2899,Ga Southern
6236,Pittsburgh
66,Akron
7978,Toledo
87,UAB
4194,ULL
9177,Yale
979,Buffalo
2907,Georgia St
5603,Northeastern
2800,Furman
2447,Elon
8099,Tulsa
501,Ball St
2157,DePaul
3509,Indiana St
4649,Mercer
8161,UNC Greensboro
8122,UC Irvine
2993,Grand Canyon
2517,Evansville
1043,CS Bakersfield
8325,Utah St
7262,South Dakota
5825,Ohio
2861,G Washington
6696,Rutgers
2855,George Mason
7010,San Francisco
5323,UNLV
3606,Jacksonville St
4024,Lehigh
8153,UNC Asheville
2292,East Carolina
6817,St Joseph's PA
8636,Weber St
6547,Richmond
8332,Utah Valley
3288,Hofstra
4548,Massachusetts
8767,W Michigan
4436,Marshall
3586,IPFW
9156,Wright St
2065,Lipscomb
2353,E Michigan
8068,Troy
5035,Montana
830,Bradley
6841,St Louis
7933,UTEP
6906,St Peter's
9025,Winthrop
5970,Oregon St
333,Arkansas St
6103,Penn
5228,Murray St
4159,Long Beach St
8588,Washington St
9126,Wofford
2527,Fairfield
5253,Navy
1637,Coastal Car
8241,San Diego
5538,North Dakota
7642,Stony Brook
6987,Samford
7600,SF Austin
4238,Loy Marymount
4487,UMBC
8200,UC Davis
1766,Columbia
5545,N Dakota St
55,Air Force
7856,TAM C. Christi
1201,Canisius
3197,Hawaii
3244,High Point
3415,Idaho
2383,E Washington
5342,New Hampshire
8934,William &amp; Mary
9055,WI Green Bay
3935,Lamar
7163,Siena
7911,Texas St
9064,WI Milwaukee
1404,C Michigan
4245,Loyola MD
2825,Gardner Webb
2682,Fordham
5042,Montana St
8761,WKU
821,Bowling Green
2108,Delaware
7822,Tennessee St
3437,IL Chicago
2147,Denver
5444,Niagara
5300,NE Omaha
796,Boston Univ
7813,TN Martin
4076,Liberty
7809,Chattanooga
2346,E Kentucky
8092,Tulane
6554,Rider
8156,Charlotte
7906,TX Southern
6026,Pacific
5634,N Illinois
2341,E Illinois
2272,Duquesne
356,Army
5187,Mt St Mary's
4200,ULM
8127,Santa Barbara
3304,Holy Cross
6535,Rice
3611,James Madison
5505,NC Central
2236,Drake
6791,St Francis PA
6981,Sam Houston St
1675,Colgate
1186,Campbell
6302,Portland St
5394,New Orleans
4725,Miami OH
1612,Cleveland St
3500,IUPUI
4360,Manhattan
8207,UC Riverside
7826,Tennessee Tech
8500,Wagner
5558,North Florida
5105,Morehead St
7254,SC Upstate
6444,Radford
7237,South Alabama
5955,Oral Roberts
7024,San Jose St
275,Appalachian St
7314,SE Louisiana
2246,Drexel
325,Ark Little Rock
4164,Long Island
7900,UT San Antonio
1910,Cornell
1032,Cal Poly
1057,CS Fullerton
4961,Missouri KC
5625,N Colorado
2536,F Dickinson
2176,Detroit
6161,Pepperdine
7278,South Florida
7084,Seattle
933,Brown
3354,Houston Bap
2638,FL Atlantic
7300,SE Missouri St
3766,Kennesaw
4540,MA Lowell
2052,Dartmouth
1067,CS Sacramento
6296,Portland
700,Binghamton
5584,North Texas
9217,Youngstown St
451,Austin Peay
3473,Incarnate Word
1062,CS Northridge
6588,Robert Morris
18,Abilene Chr
5475,Norfolk St
1545,Citadel
8754,W Illinois
6718,Sacred Heart
6434,Quinnipiac
3888,Lafayette
950,Bryant
5455,Nicholls St
4417,Marist
227,American Univ
3599,Jacksonville
7613,Stetson
8742,W Carolina
3112,Hampton
7199,Edwardsville
7938,UTRGV
5366,NJIT
7058,Savannah St
7365,Southern Miss
5114,Morgan St
6317,Prairie View
2652,Florida Intl
1457,Charleston So
5724,Northwestern LA
157,Alcorn St
1351,Cent Arkansas
5620,Northern Arizona
3421,Idaho St
3150,Hartford
4613,McNeese St
7392,Southern Univ
3592,Jackson St
3359,Howard
4494,MD E Shore
7399,Southern Utah
1372,Central Conn
7509,St Francis NY
4319,Maine
2988,Grambling
8450,VMI
7250,S Carolina St
691,Bethune-Cookman
1900,Coppin St
103,Alabama St
1501,Chicago St
4170,Longwood
2118,Delaware St
343,Ark Pine Bluff
5500,NC A&amp;T
4942,MS Valley St
2633,Florida A&amp;M
82,Alabama A&amp;M
6326,Presbyterian
10686,Big 12
14028,Southeastern
10423,Atlantic Coast
10636,Big East
10678,Big 10
107818,Pac 12
200137,American Athletic
12734,Mountain West
10447,Atlantic 10
12684,Missouri Val
14553,West Coast
11246,Colonial
12526,Mid-American
14238,Sun Belt
12206,Ivy League
74834,Summit Lg
3339,Horizon
11312,Conference USA
12475,Metro Atlantic
14064,Southern
13333,Patriot League
14576,Western Athletic
10344,America East
13193,OH Valley
10695,Big West
10668,Big Sky
10443,Atlantic Sun
10672,Big South
14112,Southland
13046,Northeast
12545,Mid-Eastern AC
14163,Southwestern AC
