8415,Villanova
2265,Duke
4757,Michigan St
6393,Purdue
5492,North Carolina
304,Arizona St
9170,Xavier
3717,Kansas
8432,Virginia
7848,Texas A&amp;M
8716,West Virginia
5886,Oklahoma
7878,TCU
316,Arkansas
8898,Wichita St
7918,Texas Tech
7801,Tennessee
2954,Gonzaga
294,Arizona
7099,Seton Hall
2666,Florida St
1603,Clemson
4719,Miami FL
1529,Cincinnati
5316,Nevada
1950,Creighton
3781,Kentucky
4741,Michigan
402,Auburn
7840,Texas
7358,SMU
4224,Louisville
7729,Syracuse
1004,Butler
557,Baylor
4474,Maryland
6853,St Mary's CA
4948,Missouri
8459,Virginia Tech
5850,Ohio St
3347,Houston
6516,Rhode Island
6797,St John's
4858,Minnesota
5912,Oklahoma St
5749,Notre Dame
6763,St Bonaventure
2625,Florida
8251,USC
5961,Oregon
771,Boise St
5323,UNLV
4425,Marquette
3731,Kansas St
74,Alabama
891,BYU
4785,MTSU
7002,San Diego St
8141,UCLA
6114,Penn St
5387,New Mexico St
2881,Georgia
7242,South Carolina
8315,Utah
7788,Temple
5641,Northern Iowa
5704,Northwestern
5511,NC State
4936,Mississippi St
3554,Iowa St
8761,WKU
5925,Old Dominion
4970,Missouri St
6358,Providence
1380,UCF
7872,UT Arlington
783,Boston College
7262,South Dakota
4206,LSU
3425,Illinois
9031,Wisconsin
2776,Fresno St
5279,Nebraska
6302,Portland St
8443,VA Commonwealth
8551,Washington
589,Belmont
7268,S Dakota St
8000,Towson
8393,Vermont
6696,Rutgers
8508,Wake Forest
8127,UC Santa Barbara
979,Buffalo
2321,ETSU
5646,N Kentucky
7600,SF Austin
8241,San Diego
2868,Georgetown
3484,Indiana
3540,Iowa
5228,Murray St
4920,Mississippi
8367,Vanderbilt
4254,Loyola-Chicago
2065,Lipscomb
2800,Furman
1715,Colorado
4194,ULL
5783,Oakland
2085,Dayton
501,Ball St
1872,Connecticut
964,Bucknell
8161,UNC Greensboro
123,Albany NY
2899,Ga Southern
8092,Tulane
4218,Louisiana Tech
830,Bradley
6103,Penn
2993,Grand Canyon
8099,Tulsa
2907,Georgia St
2069,Davidson
9162,Wyoming
3533,Iona
8200,UC Davis
8332,Utah Valley
2157,DePaul
8588,Washington St
3449,Illinois St
3869,La Salle
1404,C Michigan
4436,Marshall
5603,Northeastern
7010,San Francisco
3288,Hofstra
87,UAB
5545,N Dakota St
6339,Princeton
3415,Idaho
6554,Rider
8361,Valparaiso
5625,N Colorado
1685,Col Charleston
4649,Mercer
7339,S Illinois
9126,Wofford
4636,Memphis
7582,Stanford
5825,Ohio
2861,G Washington
8934,William &amp; Mary
3606,Jacksonville St
6236,Pittsburgh
5023,Monmouth NJ
5970,Oregon St
4548,Massachusetts
2517,Evansville
8325,Utah St
5035,Montana
2353,E Michigan
2649,FL Gulf Coast
4076,Liberty
8153,UNC Asheville
3586,IPFW
6817,St Joseph's PA
6841,St Louis
7978,Toledo
1057,CS Fullerton
9156,Wright St
2911,Georgia Tech
3197,Hawaii
8767,W Michigan
5371,New Mexico
1753,Colorado St
8500,Wagner
6791,St Francis PA
356,Army
9025,Winthrop
7826,Tennessee Tech
1098,California
6444,Radford
7642,Stony Brook
7900,UT San Antonio
2447,Elon
9064,WI Milwaukee
3935,Lamar
8636,Weber St
5253,Navy
2272,Duquesne
9177,Yale
1637,Coastal Car
1201,Canisius
66,Akron
3162,Harvard
2383,E Washington
5584,North Texas
6906,St Peter's
4487,UMBC
7084,Seattle
1043,CS Bakersfield
2236,Drake
4238,Loy Marymount
5444,Niagara
2527,Fairfield
3509,Indiana St
6588,Robert Morris
8122,UC Irvine
1675,Colgate
8068,Troy
6026,Pacific
7822,Tennessee St
4360,Manhattan
4159,Long Beach St
7399,Southern Utah
4024,Lehigh
1351,Cent Arkansas
821,Bowling Green
5634,N Illinois
7933,UTEP
7906,TX Southern
451,Austin Peay
5042,Montana St
2855,George Mason
4725,Miami OH
8754,W Illinois
1372,Central Conn
2682,Fordham
933,Brown
3771,Kent
5366,NJIT
5955,Oral Roberts
700,Binghamton
18,Abilene Chr
2246,Drexel
7911,Texas St
2638,FL Atlantic
275,Appalachian St
7809,Chattanooga
2108,Delaware
7237,South Alabama
4200,ULM
6317,Prairie View
3244,High Point
1910,Cornell
7163,Siena
7365,Southern Miss
5455,Nicholls St
6296,Portland
8207,UC Riverside
7938,UTRGV
6547,Richmond
2341,E Illinois
5538,North Dakota
7300,SE Missouri St
3611,James Madison
5105,Morehead St
5300,NE Omaha
5394,New Orleans
1186,Campbell
5558,North Florida
5500,NC A&amp;T
3112,Hampton
8156,Charlotte
3437,IL Chicago
333,Arkansas St
7314,SE Louisiana
6981,Sam Houston St
2825,Gardner Webb
7278,South Florida
1766,Columbia
4961,Missouri KC
796,Boston Univ
1032,Cal Poly
3421,Idaho St
4164,Long Island
4540,MA Lowell
3473,Incarnate Word
5187,Mt St Mary's
5114,Morgan St
2652,Florida Intl
6161,Pepperdine
2147,Denver
7813,TN Martin
8742,W Carolina
5505,NC Central
3354,Houston Bap
2176,Detroit
2292,East Carolina
7024,San Jose St
55,Air Force
3766,Kennesaw
7034,Santa Clara
3500,IUPUI
7856,TAM C. Christi
2346,E Kentucky
6326,Presbyterian
7199,Edwardsville
2536,F Dickinson
2988,Grambling
5342,New Hampshire
7613,Stetson
6987,Samford
1457,Charleston So
3304,Holy Cross
8450,VMI
2052,Dartmouth
9055,WI Green Bay
3150,Hartford
8165,UNC Wilmington
7392,Southern Univ
1612,Cleveland St
4245,Loyola MD
6718,Sacred Heart
6535,Rice
6434,Quinnipiac
