8415,Villanova
8432,Virginia
6393,Purdue
2265,Duke
4757,Michigan St
7918,Texas Tech
8716,West Virginia
3717,Kansas
5492,North Carolina
5886,Oklahoma
8898,Wichita St
9170,Xavier
304,Arizona St
1603,Clemson
1529,Cincinnati
7099,Seton Hall
2954,Gonzaga
7878,TCU
402,Auburn
7801,Tennessee
1950,Creighton
294,Arizona
316,Arkansas
3781,Kentucky
2666,Florida St
5316,Nevada
5850,Ohio St
4719,Miami FL
2625,Florida
5749,Notre Dame
4741,Michigan
7848,Texas A&amp;M
6853,St Mary's CA
1004,Butler
6516,Rhode Island
4474,Maryland
7840,Texas
557,Baylor
4948,Missouri
4224,Louisville
7358,SMU
7729,Syracuse
3347,Houston
4425,Marquette
8141,UCLA
771,Boise St
2881,Georgia
4858,Minnesota
8459,Virginia Tech
3731,Kansas St
7002,San Diego St
5912,Oklahoma St
8251,USC
8761,WKU
4785,MTSU
6763,St Bonaventure
8315,Utah
6114,Penn St
74,Alabama
891,BYU
5387,New Mexico St
1380,UCF
4206,LSU
4936,Mississippi St
6358,Providence
4970,Missouri St
783,Boston College
5511,NC State
5961,Oregon
5925,Old Dominion
6797,St John's
7242,South Carolina
8551,Washington
7268,S Dakota St
5279,Nebraska
4194,ULL
5323,UNLV
2321,ETSU
8393,Vermont
979,Buffalo
5704,Northwestern
5228,Murray St
3425,Illinois
9031,Wisconsin
5646,N Kentucky
2800,Furman
7788,Temple
589,Belmont
8508,Wake Forest
7262,South Dakota
8443,VA Commonwealth
8241,San Diego
4920,Mississippi
9162,Wyoming
1715,Colorado
3484,Indiana
2776,Fresno St
4254,Loyola-Chicago
8092,Tulane
3554,Iowa St
2868,Georgetown
8934,William &amp; Mary
8332,Utah Valley
8367,Vanderbilt
7872,UT Arlington
8127,UC Santa Barbara
8000,Towson
2993,Grand Canyon
3540,Iowa
2065,Lipscomb
8099,Tulsa
8200,UC Davis
6554,Rider
6302,Portland St
87,UAB
8161,UNC Greensboro
5035,Montana
2157,DePaul
7600,SF Austin
5603,Northeastern
6696,Rutgers
830,Bradley
2899,Ga Southern
964,Bucknell
5641,Northern Iowa
5970,Oregon St
2069,Davidson
3533,Iona
7010,San Francisco
2085,Dayton
501,Ball St
8325,Utah St
7582,Stanford
5545,N Dakota St
3449,Illinois St
4436,Marshall
1872,Connecticut
2911,Georgia Tech
6103,Penn
1404,C Michigan
9126,Wofford
1685,Col Charleston
9156,Wright St
3869,La Salle
5783,Oakland
8588,Washington St
4218,Louisiana Tech
6339,Princeton
6444,Radford
5625,N Colorado
3606,Jacksonville St
2517,Evansville
2236,Drake
2272,Duquesne
7339,S Illinois
3415,Idaho
2447,Elon
4636,Memphis
7978,Toledo
6817,St Joseph's PA
3288,Hofstra
4649,Mercer
2649,FL Gulf Coast
123,Albany NY
2907,Georgia St
8361,Valparaiso
5371,New Mexico
5825,Ohio
6236,Pittsburgh
8767,W Michigan
4548,Massachusetts
4076,Liberty
1057,CS Fullerton
2861,G Washington
3586,IPFW
1201,Canisius
6588,Robert Morris
5023,Monmouth NJ
2383,E Washington
6841,St Louis
3509,Indiana St
7826,Tennessee Tech
6906,St Peter's
8153,UNC Asheville
3197,Hawaii
8500,Wagner
9025,Winthrop
8636,Weber St
1753,Colorado St
7900,UT San Antonio
7084,Seattle
1098,California
6791,St Francis PA
451,Austin Peay
6026,Pacific
5584,North Texas
2353,E Michigan
8122,UC Irvine
5042,Montana St
5955,Oral Roberts
9177,Yale
3162,Harvard
5253,Navy
356,Army
7237,South Alabama
5444,Niagara
4487,UMBC
8068,Troy
3935,Lamar
1637,Coastal Car
7642,Stony Brook
4725,Miami OH
7906,TX Southern
2527,Fairfield
9064,WI Milwaukee
821,Bowling Green
7911,Texas St
7314,SE Louisiana
5394,New Orleans
7365,Southern Miss
4360,Manhattan
1675,Colgate
3244,High Point
275,Appalachian St
1351,Cent Arkansas
3771,Kent
2855,George Mason
4159,Long Beach St
66,Akron
5455,Nicholls St
1043,CS Bakersfield
933,Brown
5634,N Illinois
4024,Lehigh
5366,NJIT
3421,Idaho St
7938,UTRGV
7822,Tennessee St
796,Boston Univ
2682,Fordham
6547,Richmond
2108,Delaware
18,Abilene Chr
7933,UTEP
1910,Cornell
6981,Sam Houston St
8754,W Illinois
4238,Loy Marymount
700,Binghamton
6317,Prairie View
2246,Drexel
2341,E Illinois
7300,SE Missouri St
2825,Gardner Webb
5500,NC A&amp;T
3150,Hartford
1186,Campbell
2638,FL Atlantic
1372,Central Conn
8207,UC Riverside
5300,NE Omaha
1032,Cal Poly
3611,James Madison
3437,IL Chicago
5342,New Hampshire
1766,Columbia
8742,W Carolina
2536,F Dickinson
6296,Portland
4200,ULM
6987,Samford
7034,Santa Clara
2652,Florida Intl
7163,Siena
7813,TN Martin
7399,Southern Utah
333,Arkansas St
8156,Charlotte
5187,Mt St Mary's
2147,Denver
55,Air Force
5505,NC Central
7809,Chattanooga
4961,Missouri KC
5558,North Florida
7199,Edwardsville
3112,Hampton
7509,St Francis NY
4164,Long Island
1067,CS Sacramento
4245,Loyola MD
5538,North Dakota
4540,MA Lowell
6434,Quinnipiac
6326,Presbyterian
7278,South Florida
5105,Morehead St
3500,IUPUI
2292,East Carolina
7613,Stetson
325,Ark Little Rock
2176,Detroit
6161,Pepperdine
3888,Lafayette
7392,Southern Univ
7058,Savannah St
1457,Charleston So
9055,WI Green Bay
5114,Morgan St
2346,E Kentucky
7024,San Jose St
8165,UNC Wilmington
7856,TAM C. Christi
3354,Houston Bap
2052,Dartmouth
6535,Rice
3766,Kennesaw
8450,VMI
9217,Youngstown St
3304,Holy Cross
4613,McNeese St
691,Bethune-Cookman
6718,Sacred Heart
1612,Cleveland St
3592,Jackson St
227,American Univ
4417,Marist
4494,MD E Shore
3473,Incarnate Word
4319,Maine
1545,Citadel
5475,Norfolk St
2988,Grambling
3599,Jacksonville
5620,Northern Arizona
7254,SC Upstate
7250,S Carolina St
5724,Northwestern LA
1062,CS Northridge
3359,Howard
950,Bryant
103,Alabama St
343,Ark Pine Bluff
157,Alcorn St
2633,Florida A&amp;M
1501,Chicago St
4170,Longwood
82,Alabama A&amp;M
1900,Coppin St
4942,MS Valley St
2118,Delaware St
10686,Big 12
10636,Big East
14028,Southeastern
10423,Atlantic Coast
10678,Big 10
107818,Pac 12
200137,American Athletic
12734,Mountain West
12684,Missouri Val
10447,Atlantic 10
14553,West Coast
12526,Mid-American
11312,Conference USA
74834,Summit Lg
11246,Colonial
14576,Western Athletic
14238,Sun Belt
14064,Southern
10695,Big West
10668,Big Sky
12475,Metro Atlantic
13193,OH Valley
12206,Ivy League
10344,America East
10672,Big South
3339,Horizon
13333,Patriot League
14112,Southland
10443,Atlantic Sun
13046,Northeast
14163,Southwestern AC
12545,Mid-Eastern AC
