3717,Kansas
8415,Villanova
5492,North Carolina
2265,Duke
3781,Kentucky
2625,Florida
8898,Wichita St
294,Arizona
8716,West Virginia
4224,Louisville
2954,Gonzaga
1529,Cincinnati
6393,Purdue
4757,Michigan St
8432,Virginia
5749,Notre Dame
557,Baylor
8141,UCLA
6853,St Mary's CA
9170,Xavier
4719,Miami FL
4741,Michigan
5961,Oregon
7358,SMU
9031,Wisconsin
4858,Minnesota
7099,Seton Hall
8251,USC
3554,Iowa St
5704,Northwestern
1004,Butler
7878,TCU
74,Alabama
2666,Florida St
3731,Kansas St
4474,Maryland
1950,Creighton
5912,Oklahoma St
316,Arkansas
8367,Vanderbilt
7242,South Carolina
8459,Virginia Tech
4425,Marquette
7848,Texas A&amp;M
6516,Rhode Island
6358,Providence
7918,Texas Tech
3484,Indiana
5886,Oklahoma
3540,Iowa
7729,Syracuse
1603,Clemson
4920,Mississippi
8508,Wake Forest
7840,Texas
8315,Utah
2881,Georgia
7801,Tennessee
5316,Nevada
8443,VA Commonwealth
4785,MTSU
5850,Ohio St
2911,Georgia Tech
1380,UCF
7002,San Diego St
3347,Houston
8393,Vermont
891,BYU
402,Auburn
6339,Princeton
6114,Penn St
2868,Georgetown
2085,Dayton
3449,Illinois St
3425,Illinois
6763,St Bonaventure
1098,California
2069,Davidson
964,Bucknell
1872,Connecticut
6797,St John's
5511,NC State
771,Boise St
4948,Missouri
1715,Colorado
7582,Stanford
4936,Mississippi St
7788,Temple
7872,UT Arlington
6547,Richmond
8165,UNC Wilmington
1685,Col Charleston
5783,Oakland
2776,Fresno St
304,Arizona St
6236,Pittsburgh
5279,Nebraska
589,Belmont
1753,Colorado St
8361,Valparaiso
3162,Harvard
2321,ETSU
5387,New Mexico St
2649,FL Gulf Coast
3533,Iona
4636,Memphis
4254,Loyola-Chicago
8099,Tulsa
4218,Louisiana Tech
5925,Old Dominion
7034,Santa Clara
7010,San Francisco
9177,Yale
5023,Monmouth NJ
8000,Towson
5825,Ohio
9162,Wyoming
1043,CS Bakersfield
8153,UNC Asheville
4194,ULL
66,Akron
6696,Rutgers
2861,G Washington
3869,La Salle
5371,New Mexico
2993,Grand Canyon
8325,Utah St
5641,Northern Iowa
2800,Furman
2907,Georgia St
4206,LSU
4970,Missouri St
979,Buffalo
9025,Winthrop
7268,S Dakota St
8551,Washington
7339,S Illinois
6906,St Peter's
2447,Elon
123,Albany NY
5646,N Kentucky
6817,St Joseph's PA
3771,Kent
2855,George Mason
783,Boston College
2157,DePaul
4649,Mercer
8161,UNC Greensboro
7262,South Dakota
7978,Toledo
4024,Lehigh
4548,Massachusetts
8122,UC Irvine
5603,Northeastern
8767,W Michigan
3586,IPFW
8934,William &amp; Mary
501,Ball St
8068,Troy
3288,Hofstra
333,Arkansas St
5545,N Dakota St
2353,E Michigan
9156,Wright St
2517,Evansville
2292,East Carolina
87,UAB
4436,Marshall
8636,Weber St
6103,Penn
6987,Samford
2065,Lipscomb
8332,Utah Valley
2899,Ga Southern
9126,Wofford
5323,UNLV
5970,Oregon St
2147,Denver
7933,UTEP
3606,Jacksonville St
7856,TAM C. Christi
8588,Washington St
5035,Montana
7911,Texas St
7809,Chattanooga
5538,North Dakota
2383,E Washington
5228,Murray St
796,Boston Univ
2825,Gardner Webb
7163,Siena
5300,NE Omaha
3415,Idaho
6841,St Louis
1637,Coastal Car
2682,Fordham
3509,Indiana St
9055,WI Green Bay
7600,SF Austin
830,Bradley
8761,WKU
7642,Stony Brook
