3717,Kansas
8415,Villanova
2265,Duke
4757,Michigan St
5492,North Carolina
8432,Virginia
2954,Gonzaga
7848,Texas A&amp;M
8898,Wichita St
6393,Purdue
9170,Xavier
8716,West Virginia
2625,Florida
4719,Miami FL
5316,Nevada
5749,Notre Dame
7099,Seton Hall
3781,Kentucky
4858,Minnesota
7878,TCU
7801,Tennessee
1529,Cincinnati
304,Arizona St
316,Arkansas
2666,Florida St
7918,Texas Tech
7358,SMU
557,Baylor
6516,Rhode Island
7840,Texas
1603,Clemson
4224,Louisville
8459,Virginia Tech
294,Arizona
7729,Syracuse
4474,Maryland
4948,Missouri
1950,Creighton
3731,Kansas St
74,Alabama
6358,Providence
771,Boise St
8315,Utah
5886,Oklahoma
4741,Michigan
5912,Oklahoma St
6853,St Mary's CA
8251,USC
7788,Temple
402,Auburn
7002,San Diego St
8141,UCLA
6797,St John's
1004,Butler
4785,MTSU
6114,Penn St
5641,Northern Iowa
7242,South Carolina
5850,Ohio St
3347,Houston
5961,Oregon
5511,NC State
5323,UNLV
3554,Iowa St
8361,Valparaiso
2881,Georgia
4936,Mississippi St
7872,UT Arlington
8000,Towson
8393,Vermont
8761,WKU
9031,Wisconsin
6763,St Bonaventure
1380,UCF
891,BYU
2776,Fresno St
8443,VA Commonwealth
5387,New Mexico St
4970,Missouri St
4425,Marquette
4920,Mississippi
4218,Louisiana Tech
5704,Northwestern
5925,Old Dominion
5646,N Kentucky
2868,Georgetown
1872,Connecticut
2069,Davidson
1715,Colorado
2649,FL Gulf Coast
4254,Loyola-Chicago
589,Belmont
7262,South Dakota
8588,Washington St
2899,Ga Southern
3425,Illinois
8367,Vanderbilt
123,Albany NY
964,Bucknell
5279,Nebraska
6696,Rutgers
4206,LSU
7268,S Dakota St
8551,Washington
5228,Murray St
9162,Wyoming
783,Boston College
8200,UC Davis
8508,Wake Forest
3484,Indiana
4194,ULL
2085,Dayton
3449,Illinois St
3540,Iowa
830,Bradley
5783,Oakland
5023,Monmouth NJ
3869,La Salle
4649,Mercer
2911,Georgia Tech
8092,Tulane
979,Buffalo
3606,Jacksonville St
8153,UNC Asheville
2907,Georgia St
6302,Portland St
2800,Furman
8127,Santa Barbara
8325,Utah St
8068,Troy
2993,Grand Canyon
2517,Evansville
1685,Col Charleston
6103,Penn
7339,S Illinois
8332,Utah Valley
3415,Idaho
2065,Lipscomb
3533,Iona
4636,Memphis
7978,Toledo
7582,Stanford
6554,Rider
2321,ETSU
5371,New Mexico
8241,San Diego
8099,Tulsa
8161,UNC Greensboro
3935,Lamar
2861,G Washington
1404,C Michigan
7600,SF Austin
1753,Colorado St
6236,Pittsburgh
87,UAB
5545,N Dakota St
8767,W Michigan
2157,DePaul
501,Ball St
9025,Winthrop
5825,Ohio
7826,Tennessee Tech
5970,Oregon St
8934,William &amp; Mary
9177,Yale
3288,Hofstra
8636,Weber St
2447,Elon
356,Army
5042,Montana St
4076,Liberty
6817,St Joseph's PA
9064,WI Milwaukee
1098,California
2855,George Mason
3586,IPFW
821,Bowling Green
4548,Massachusetts
7010,San Francisco
3197,Hawaii
2353,E Michigan
8500,Wagner
5603,Northeastern
6339,Princeton
5253,Navy
3509,Indiana St
5035,Montana
1637,Coastal Car
9156,Wright St
8122,UC Irvine
4024,Lehigh
275,Appalachian St
3771,Kent
4238,Loy Marymount
5625,N Colorado
6026,Pacific
1043,CS Bakersfield
66,Akron
2236,Drake
4436,Marshall
2383,E Washington
7084,Seattle
6906,St Peter's
