aaron-suttles,alabama,ohio-state,clemson,washington,penn-state,oklahoma,usc,wisconsin,florida-state,oklahoma-state,stanford,auburn,lsu,michigan,georgia,miami-fl,virginia-tech,louisville,tcu,kansas-state,notre-dame,tennessee,utah,south-florida,west-virginia
adam-jude,alabama,ohio-state,clemson,washington,usc,oklahoma,penn-state,wisconsin,oklahoma-state,auburn,stanford,michigan,florida-state,louisville,lsu,virginia-tech,georgia,tennessee,miami-fl,utah,south-florida,washington-state,kansas-state,maryland,west-virginia
adam-zucker,alabama,ohio-state,clemson,penn-state,oklahoma,michigan,usc,lsu,oklahoma-state,florida-state,stanford,washington,virginia-tech,wisconsin,auburn,georgia,miami-fl,south-florida,notre-dame,south-carolina,colorado,louisville,maryland,kansas-state,vanderbilt
andy-bitter,alabama,ohio-state,clemson,penn-state,usc,oklahoma,michigan,washington,lsu,florida-state,wisconsin,oklahoma-state,auburn,stanford,georgia,virginia-tech,louisville,miami-fl,tcu,kansas-state,tennessee,notre-dame,ucla,oregon,florida
andy-greder,alabama,usc,ohio-state,penn-state,oklahoma,clemson,oklahoma-state,washington,auburn,wisconsin,michigan,lsu,stanford,florida-state,georgia,miami-fl,louisville,south-florida,tcu,florida,virginia-tech,boise-state,northwestern,utah,notre-dame
bill-landis,alabama,ohio-state,florida-state,penn-state,clemson,oklahoma,michigan,usc,oklahoma-state,wisconsin,lsu,washington,auburn,stanford,virginia-tech,georgia,miami-fl,notre-dame,tcu,kansas-state,south-carolina,washington-state,louisville,oregon,utah
bob-asmussen,alabama,usc,ohio-state,oklahoma,clemson,michigan,penn-state,washington,wisconsin,florida-state,auburn,lsu,stanford,oklahoma-state,georgia,kansas-state,south-florida,louisville,miami-fl,tennessee,oregon,virginia-tech,florida,boise-state,ucla
brent-axe,alabama,ohio-state,penn-state,oklahoma,washington,wisconsin,clemson,usc,lsu,michigan,auburn,florida-state,oklahoma-state,georgia,stanford,virginia-tech,louisville,ucla,miami-fl,south-florida,washington-state,tcu,maryland,kansas-state,south-carolina
bret-bloomquist,alabama,ohio-state,clemson,oklahoma,usc,washington,penn-state,michigan,florida-state,georgia,auburn,wisconsin,lsu,louisville,oklahoma-state,kansas-state,stanford,virginia-tech,miami-fl,south-florida,washington-state,notre-dame,florida,tcu,colorado
brian-howell,alabama,ohio-state,usc,oklahoma,penn-state,florida-state,washington,oklahoma-state,lsu,clemson,michigan,wisconsin,stanford,auburn,kansas-state,miami-fl,louisville,florida,virginia-tech,georgia,south-florida,tcu,tennessee,colorado,oregon
chris-murray,alabama,ohio-state,clemson,usc,penn-state,oklahoma,michigan,washington,wisconsin,stanford,miami-fl,florida-state,oklahoma-state,lsu,auburn,virginia-tech,louisville,kansas-state,georgia,florida,south-florida,san-diego-state,notre-dame,maryland,tennessee
chuck-carlton,alabama,ohio-state,penn-state,oklahoma,clemson,oklahoma-state,usc,washington,auburn,michigan,florida-state,stanford,lsu,wisconsin,louisville,miami-fl,virginia-tech,georgia,kansas-state,washington-state,tcu,colorado,tennessee,northwestern,florida
dave-foster,alabama,ohio-state,clemson,penn-state,usc,oklahoma,michigan,washington,wisconsin,oklahoma-state,lsu,florida-state,stanford,auburn,georgia,louisville,miami-fl,kansas-state,virginia-tech,ucla,washington-state,tcu,florida,south-florida,tennessee
dave-reardon,alabama,clemson,penn-state,lsu,ohio-state,oklahoma,wisconsin,michigan,stanford,oklahoma-state,washington,auburn,usc,virginia-tech,georgia,washington-state,miami-fl,kansas-state,florida-state,louisville,colorado,south-florida,texas-tech,tcu,mississippi-state
dave-southorn,alabama,ohio-state,clemson,usc,penn-state,oklahoma,washington,michigan,oklahoma-state,lsu,florida-state,stanford,wisconsin,auburn,virginia-tech,georgia,louisville,miami-fl,washington-state,south-florida,notre-dame,kansas-state,tennessee,florida,south-carolina
david-briggs,alabama,ohio-state,penn-state,clemson,florida-state,oklahoma,michigan,usc,washington,oklahoma-state,wisconsin,lsu,georgia,auburn,stanford,virginia-tech,kansas-state,miami-fl,washington-state,louisville,notre-dame,colorado,west-virginia,south-florida,maryland
ed-daigneault,alabama,clemson,ohio-state,usc,washington,penn-state,oklahoma,michigan,wisconsin,auburn,georgia,lsu,louisville,florida-state,oklahoma-state,south-florida,stanford,miami-fl,kansas-state,florida,utah,tennessee,washington-state,west-virginia,pittsburgh
eric-hansen,ohio-state,alabama,clemson,auburn,penn-state,usc,lsu,washington,oklahoma,stanford,wisconsin,michigan,florida-state,miami-fl,oklahoma-state,virginia-tech,georgia,utah,louisville,notre-dame,washington-state,colorado,san-diego-state,tcu,tennessee
garland-gillen,alabama,ohio-state,penn-state,oklahoma,michigan,clemson,wisconsin,lsu,usc,washington,auburn,oklahoma-state,virginia-tech,louisville,florida-state,georgia,miami-fl,stanford,colorado,ucla,kansas-state,south-carolina,utah,washington-state,maryland
gary-horowitz,alabama,clemson,ohio-state,usc,penn-state,michigan,washington,oklahoma,oklahoma-state,florida-state,georgia,wisconsin,lsu,stanford,louisville,auburn,miami-fl,virginia-tech,south-florida,tennessee,boise-state,washington-state,kansas-state,notre-dame,maryland
grace-raynor,alabama,ohio-state,clemson,penn-state,usc,oklahoma,michigan,oklahoma-state,wisconsin,florida-state,washington,auburn,stanford,lsu,virginia-tech,miami-fl,louisville,georgia,kansas-state,south-florida,washington-state,florida,west-virginia,utah,boise-state
jason-butt,alabama,ohio-state,clemson,penn-state,oklahoma,michigan,washington,usc,florida-state,auburn,lsu,oklahoma-state,wisconsin,georgia,stanford,virginia-tech,louisville,miami-fl,kansas-state,utah,colorado,washington-state,notre-dame,west-virginia,florida
jason-galloway,alabama,ohio-state,oklahoma,penn-state,clemson,usc,florida-state,washington,wisconsin,stanford,lsu,oklahoma-state,michigan,auburn,georgia,kansas-state,miami-fl,virginia-tech,notre-dame,louisville,tcu,washington-state,florida,south-florida,tennessee
jeff-miller,alabama,clemson,ohio-state,usc,michigan,oklahoma,penn-state,washington,oklahoma-state,auburn,wisconsin,florida-state,lsu,miami-fl,georgia,virginia-tech,stanford,boise-state,louisville,utah,kansas-state,tcu,colorado,washington-state,tennessee
jerry-dipaola,alabama,ohio-state,usc,penn-state,oklahoma,florida-state,washington,clemson,michigan,oklahoma-state,lsu,wisconsin,louisville,georgia,stanford,auburn,florida,miami-fl,kansas-state,washington-state,virginia-tech,tennessee,south-florida,west-virginia,notre-dame
john-adams,alabama,ohio-state,auburn,penn-state,oklahoma,oklahoma-state,clemson,michigan,wisconsin,usc,florida-state,stanford,kansas-state,washington,georgia,lsu,utah,virginia-tech,louisville,colorado,tennessee,maryland,ucla,south-carolina,iowa
john-clay,alabama,usc,penn-state,ohio-state,clemson,washington,oklahoma,wisconsin,oklahoma-state,michigan,auburn,stanford,miami-fl,lsu,florida-state,georgia,louisville,florida,notre-dame,south-florida,kansas-state,virginia-tech,washington-state,west-virginia,tcu
