aaron-suttles,alabama,miami-fl,clemson,oklahoma,wisconsin,auburn,georgia,notre-dame,usc,ohio-state,tcu,penn-state,washington,ucf,washington-state,mississippi-state,michigan-state,memphis,lsu,stanford,oklahoma-state,northwestern,virginia-tech,boise-state,south-carolina
adam-jude,alabama,oklahoma,miami-fl,clemson,wisconsin,auburn,georgia,ohio-state,notre-dame,usc,ucf,tcu,washington-state,michigan-state,penn-state,mississippi-state,stanford,washington,lsu,oklahoma-state,memphis,boise-state,south-florida,virginia-tech,northwestern
adam-zucker,alabama,miami-fl,oklahoma,clemson,wisconsin,auburn,georgia,notre-dame,ohio-state,tcu,usc,washington,penn-state,michigan-state,ucf,washington-state,oklahoma-state,mississippi-state,lsu,northwestern,michigan,boise-state,memphis,stanford,south-florida
andy-bitter,alabama,miami-fl,oklahoma,clemson,wisconsin,auburn,georgia,notre-dame,tcu,ohio-state,penn-state,ucf,usc,washington-state,mississippi-state,lsu,stanford,northwestern,washington,michigan-state,oklahoma-state,memphis,iowa-state,virginia-tech,wake-forest
andy-greder,alabama,miami-fl,wisconsin,clemson,oklahoma,ohio-state,auburn,georgia,notre-dame,penn-state,usc,ucf,tcu,stanford,washington,oklahoma-state,mississippi-state,lsu,memphis,washington-state,virginia-tech,michigan-state,boise-state,northwestern,south-florida
bill-landis,miami-fl,alabama,oklahoma,clemson,wisconsin,auburn,georgia,notre-dame,ohio-state,penn-state,usc,tcu,washington-state,ucf,mississippi-state,washington,memphis,michigan-state,oklahoma-state,stanford,lsu,northwestern,south-florida,boise-state,san-diego-state
bob-asmussen,alabama,miami-fl,wisconsin,oklahoma,clemson,auburn,ohio-state,ucf,georgia,tcu,notre-dame,penn-state,usc,mississippi-state,washington,south-florida,washington-state,stanford,memphis,michigan-state,lsu,virginia-tech,northwestern,michigan,oklahoma-state
brent-axe,alabama,miami-fl,oklahoma,clemson,wisconsin,auburn,georgia,notre-dame,ohio-state,ucf,south-florida,memphis,tcu,washington-state,usc,penn-state,stanford,washington,mississippi-state,lsu,oklahoma-state,michigan-state,northwestern,iowa-state,virginia-tech
bret-bloomquist,alabama,wisconsin,miami-fl,oklahoma,clemson,auburn,georgia,ohio-state,tcu,penn-state,ucf,notre-dame,usc,mississippi-state,washington-state,memphis,oklahoma-state,lsu,south-florida,washington,north-carolina-state,stanford,iowa-state,michigan-state,northwestern
brian-howell,alabama,miami-fl,clemson,oklahoma,wisconsin,auburn,georgia,ohio-state,notre-dame,usc,ucf,tcu,penn-state,lsu,stanford,washington,washington-state,south-florida,memphis,northwestern,mississippi-state,oklahoma-state,michigan-state,michigan,boise-state
