aaron-suttles,alabama,clemson,oklahoma,washington,penn-state,oklahoma-state,usc,ohio-state,wisconsin,michigan,florida-state,georgia,virginia-tech,miami-fl,mississippi-state,oregon,utah,washington-state,lsu,auburn,west-virginia,louisville,south-florida,notre-dame,san-diego-state
adam-jude,alabama,clemson,oklahoma,usc,washington,penn-state,oklahoma-state,wisconsin,ohio-state,michigan,florida-state,virginia-tech,mississippi-state,georgia,auburn,south-florida,miami-fl,louisville,washington-state,utah,tcu,memphis,san-diego-state,lsu,florida
adam-zucker,alabama,oklahoma,clemson,penn-state,usc,michigan,oklahoma-state,wisconsin,georgia,washington,virginia-tech,ohio-state,florida-state,miami-fl,mississippi-state,south-florida,maryland,louisville,tcu,vanderbilt,san-diego-state,washington-state,oregon,florida,auburn
andy-bitter,alabama,oklahoma,clemson,penn-state,usc,oklahoma-state,michigan,ohio-state,washington,florida-state,georgia,wisconsin,virginia-tech,tcu,auburn,miami-fl,louisville,oregon,mississippi-state,florida,notre-dame,washington-state,west-virginia,memphis,lsu
andy-greder,alabama,oklahoma,clemson,penn-state,oklahoma-state,ohio-state,usc,washington,wisconsin,michigan,florida-state,georgia,miami-fl,auburn,louisville,south-florida,tcu,florida,virginia-tech,mississippi-state,lsu,washington-state,utah,san-diego-state,vanderbilt
bill-landis,alabama,clemson,oklahoma,florida-state,penn-state,georgia,usc,michigan,ohio-state,oklahoma-state,wisconsin,virginia-tech,washington,miami-fl,tcu,auburn,mississippi-state,notre-dame,washington-state,oregon,utah,san-diego-state,west-virginia,lsu,florida
bob-asmussen,alabama,clemson,oklahoma,usc,michigan,penn-state,washington,wisconsin,ohio-state,oklahoma-state,florida-state,georgia,auburn,south-florida,miami-fl,oregon,florida,virginia-tech,washington-state,mississippi-state,louisville,lsu,san-diego-state,tcu,utah
brent-axe,clemson,alabama,oklahoma,penn-state,washington,usc,wisconsin,michigan,georgia,oklahoma-state,ohio-state,virginia-tech,florida-state,mississippi-state,auburn,maryland,south-florida,miami-fl,tcu,washington-state,louisville,lsu,vanderbilt,florida,san-diego-state
bret-bloomquist,alabama,clemson,oklahoma,washington,penn-state,oklahoma-state,usc,michigan,ohio-state,georgia,wisconsin,florida-state,tcu,miami-fl,virginia-tech,south-florida,auburn,florida,washington-state,utah,mississippi-state,colorado,notre-dame,louisville,vanderbilt
brian-howell,alabama,usc,oklahoma,clemson,penn-state,ohio-state,washington,oklahoma-state,florida-state,michigan,wisconsin,georgia,virginia-tech,auburn,tcu,miami-fl,florida,louisville,south-florida,mississippi-state,lsu,oregon,colorado,washington-state,san-diego-state
chris-murray,alabama,clemson,oklahoma,usc,penn-state,michigan,washington,wisconsin,ohio-state,georgia,oklahoma-state,miami-fl,florida-state,virginia-tech,auburn,florida,san-diego-state,south-florida,maryland,mississippi-state,utah,tcu,washington-state,louisville,lsu
chuck-carlton,alabama,oklahoma,clemson,oklahoma-state,penn-state,washington,usc,michigan,ohio-state,wisconsin,florida-state,georgia,virginia-tech,mississippi-state,miami-fl,tcu,louisville,washington-state,colorado,san-diego-state,florida,lsu,vanderbilt,oregon,south-florida
dave-foster,alabama,oklahoma,clemson,penn-state,usc,washington,michigan,wisconsin,oklahoma-state,ohio-state,georgia,florida-state,virginia-tech,miami-fl,tcu,auburn,washington-state,florida,louisville,south-florida,mississippi-state,san-diego-state,oregon,vanderbilt,kansas-state
