uconn,,colgate,W 70-58,,stony-brook,W 72-64,,boston-u,W 85-66,vs.,oregon,,vs.,tba,,vs.,tba,,,columbia,,,monmouth,,vs.,syracuse,,,coppin-st,,@,arizona,,@,auburn,,,wichita-st,,@,tulsa,,,east-carolina,,,ucf,,@,tulane,,@,memphis,,,villanova,,,smu,,@,temple,,@,ucf,,,cincinnati,,,south-fla,,@,wichita-st,,,tulsa,,@,east-carolina,,@,cincinnati,,,memphis,,,temple,,@,houston,
smu,,umbc,W 78-67,,la-monroe,W 83-65,,northwestern-st,W 81-35,,ark-pine-bluff,W 72-37,vs.,uni,,vs.,tba,,vs.,tba,,,utrgv,,,southern-california,,@,tcu,,,new-orleans,,,boise-st,,,cal-poly,,,ucf,,,south-fla,,@,tulane,,@,cincinnati,,,temple,,@,wichita-st,,,tulane,,@,uconn,,,east-carolina,,@,tulsa,,@,houston,,,cincinnati,,,memphis,,@,ucf,,@,east-carolina,,,wichita-st,,,houston,,@,south-fla,
temple,,old-dominion,W 76-65,,auburn,W 88-74,@,clemson,W 67-60,@,la-salle,,vs.,south-carolina,,vs.,george-washington,,,wisconsin,,,saint-josephs,,,villanova,,,drexel,,@,georgia,,,tulane,,@,houston,,,cincinnati,,@,ucf,,@,smu,,,memphis,,,tulsa,,@,penn,,@,cincinnati,,,uconn,,,wichita-st,,@,tulane,,,east-carolina,,@,south-fla,,@,wichita-st,,,houston,,,ucf,,@,uconn,,@,tulsa,
tulane,,long-island,W 102-96,,southeastern-la,W 89-66,@,colorado-st,W 80-53,@,fordham,W 63-55,,miami-oh,,@,georgia-st,,,alcorn,,@,north-carolina,,,southern-u,,vs.,florida-st,,,nicholls-st,,,south-ala,,@,temple,,,tulsa,,,smu,,@,memphis,,,uconn,,,houston,,@,smu,,,south-fla,,@,east-carolina,,,temple,,@,tulsa,,@,houston,,,east-carolina,,,memphis,,@,wichita-st,,@,south-fla,,,cincinnati,,@,ucf,
ucf,,mercer,W 88-79,,gardner-webb,W 68-65,,william-mary,W 75-64,vs.,nebraska,,vs.,tba,,vs.,tba,,,missouri,,@,alabama,,,southern-u,,,southeastern-la,,@,stetson,,,south-carolina-st,,@,smu,,@,east-carolina,,,memphis,,,temple,,@,uconn,,,cincinnati,,@,south-fla,,@,wichita-st,,,uconn,,,houston,,@,cincinnati,,@,memphis,,,south-fla,,,smu,,@,tulsa,,@,temple,,,wichita-st,,,tulane,
wichita-st,,umkc,W 109-57,,col-of-charleston,W 81-63,@,california,W 92-82,vs.,marquette,,vs.,tba,,,savannah-st,,@,baylor,,,south-dakota-st,,@,oklahoma-st,,,oklahoma,,,arkansas-st,,,fgcu,,@,uconn,,,houston,,,south-fla,,@,east-carolina,,@,tulsa,,,smu,,@,houston,,,ucf,,,tulsa,,@,temple,,@,memphis,,,uconn,,,temple,,@,cincinnati,,,tulane,,@,smu,,@,ucf,,,cincinnati,
houston,,mcneese-st,W 81-53,,drexel,L 84-80,@,liberty,W 68-66,@,wake-forest,W 78-73,,incarnate-word,,,new-orleans,,,arkansas,,,fairfield,,@,saint-louis,,@,lsu,,,prairie-view,,vs.,providence,,@,south-fla,,,temple,,@,wichita-st,,,tulsa,,@,east-carolina,,@,tulane,,,wichita-st,,,south-fla,,@,cincinnati,,@,ucf,,,smu,,,tulane,,,cincinnati,,@,temple,,@,memphis,,,east-carolina,,@,smu,,,uconn,
east-carolina,,coppin-st,W 76-50,,radford,L 73-66,,central-conn-st,L 79-68,,cleveland-st,W 72-69,@,rutgers,,,nc-at,,,unc-wilmington,,,delaware-st,,,campbell,,,charlotte,,,grambling,,@,tulsa,,,ucf,,@,south-fla,,@,uconn,,,wichita-st,,,houston,,,south-fla,,@,cincinnati,,@,smu,,,tulane,,,memphis,,@,temple,,@,tulane,,,uconn,,,smu,,@,houston,,,tulsa,,@,memphis,
memphis,@,alabama,L 82-70,,ualr,W 70-62,,new-orleans,,,northern-ky,,@,uab,,,mercer,,,samford,,,bryant,,,albany-ny,,vs.,louisville,,,siena,,,loyola-maryland,,,lsu,,@,cincinnati,,@,ucf,,,tulsa,,,tulane,,@,temple,,,uconn,,@,tulsa,,,cincinnati,,@,south-fla,,@,east-carolina,,,wichita-st,,,ucf,,@,smu,,@,tulane,,,houston,,@,uconn,,,south-fla,,,east-carolina,
south-fla,,fla-atlantic,W 60-59,,morgan-st,L 63-53,@,stetson,W 75-72,@,indiana,L 70-53,,howard,,,arkansas-st,,,eastern-mich,,@,elon,,@,appalachian-st,,,fiu,,,bethune-cookman,,,northern-ariz,,,charlotte,,,houston,,@,smu,,,east-carolina,,@,wichita-st,,,cincinnati,,@,east-carolina,,,ucf,,@,tulane,,@,houston,,,memphis,,,tulsa,,@,uconn,,,temple,,@,ucf,,@,tulsa,,,tulane,,@,memphis,,,smu,
tulsa,,lamar,L 74-67,,oral-roberts,W 90-71,@,western-mich,W 81-74,,iowa-st,L 80-78,,illinois-st,L 84-68,,central-ark,,,utsa,,@,illinois-st,,@,kansas-st,,,prairie-view,,,manhattan,,@,oklahoma-st,,,east-carolina,,@,tulane,,,uconn,,@,memphis,,@,houston,,,wichita-st,,@,temple,,,memphis,,@,wichita-st,,,smu,,@,south-fla,,,tulane,,@,uconn,,,south-fla,,,ucf,,@,cincinnati,,@,east-carolina,,,temple,
davidson,,charleston-so,W 110-62,,unc-wilmington,W 108-81,@,nevada,,@,appalachian-st,,@,charlotte,,,north-carolina,,,vmi,,@,virginia,,vs.,new-mexico-st,,vs.,tba,,vs.,tba,,@,richmond,,,saint-louis,,@,george-mason,,,george-washington,,@,fordham,,,st-bonaventure,,@,dayton,,,richmond,,,la-salle,,@,george-washington,,,saint-josephs,,@,rhode-island,,@,vcu,,,massachusetts,,,fordham,,@,duquesne,,@,st-bonaventure,,,rhode-island,
saint-louis,,seattle,W 62-46,,rockhurst,W 74-50,,virginia-tech,W 77-71,,providence,L 90-63,,detroit,,,western-mich,,@,butler,,,southern-ill,,,houston,,,murray-st,,vs.,oregon-st,,,campbell,,,southeast-mo-st,,@,la-salle,,@,davidson,,,richmond,,,rhode-island,,@,george-mason,,,duquesne,,@,massachusetts,,,vcu,,,dayton,,@,saint-josephs,,,fordham,,@,st-bonaventure,,,la-salle,,@,richmond,,@,dayton,,,george-washington,,@,duquesne,,,st-bonaventure,
duquesne,,st-francis-ny,W 80-70,,vmi,W 77-61,,robert-morris,L 66-59,,cornell,,vs.,pittsburgh,,,md-east-shore,,,stetson,,,delaware-st,,,mississippi-val,,,nc-at,,,lamar,,vs.,san-francisco,,vs.,southern-ill,,,dayton,,,george-washington,,@,fordham,,@,vcu,,,la-salle,,@,saint-louis,,,george-mason,,,richmond,,@,rhode-island,,@,george-washington,,,st-bonaventure,,@,dayton,,,fordham,,@,saint-josephs,,@,st-bonaventure,,,davidson,,,saint-louis,,@,massachusetts,
massachusetts,,umass-lowell,W 74-69,@,harvard,L 70-67,,niagara,W 101-76,,western-caro,,vs.,minnesota,,vs.,byu,,@,quinnipiac,,@,south-carolina,,,holy-cross,,,providence,,,georgia,,,georgia-st,,,maine,,@,st-bonaventure,,,george-mason,,@,dayton,,,la-salle,,,saint-josephs,,@,rhode-island,,,saint-louis,,@,la-salle,,@,fordham,,,rhode-island,,,dayton,,@,saint-josephs,,,george-washington,,@,davidson,,,vcu,,@,george-mason,,@,richmond,,,duquesne,
rhode-island,,unc-asheville,W 84-60,@,nevada,L 88-81,,holy-cross,W 88-66,vs.,seton-hall,,vs.,tba,,,brown,,,providence,,@,alabama,,,col-of-charleston,,,iona,,,fgcu,,,george-mason,,,la-salle,,@,george-washington,,@,saint-louis,,,st-bonaventure,,,massachusetts,,@,dayton,,@,fordham,,,duquesne,,@,massachusetts,,@,vcu,,,davidson,,@,st-bonaventure,,@,la-salle,,,dayton,,,saint-josephs,,@,davidson,
saint-josephs,@,toledo,L 98-87,@,ill-chicago,W 86-82,,princeton,W 71-58,vs.,washington-st,,vs.,tba,,vs.,tba,,,bucknell,,,villanova,,@,temple,,,maine,,vs.,st-johns-ny,,@,george-washington,,,vcu,,,st-bonaventure,,@,george-mason,,@,massachusetts,,,dayton,,,fordham,,@,st-bonaventure,,@,penn,,,saint-louis,,@,la-salle,,@,davidson,,,massachusetts,,@,fordham,,,duquesne,,,george-mason,,@,richmond,,@,rhode-island,,,la-salle,
st-bonaventure,,niagara,L 77-75,,jackson-st,W 72-58,,md-east-shore,,vs.,maryland,,vs.,tba,,@,siena,,@,buffalo,,@,canisius,,,yale,,vs.,vermont,,,northeastern,,@,syracuse,,,massachusetts,,@,dayton,,@,saint-josephs,,,fordham,,@,rhode-island,,@,davidson,,,saint-josephs,,,george-washington,,@,george-mason,,@,duquesne,,,saint-louis,,,richmond,,@,la-salle,,,rhode-island,,,duquesne,,@,vcu,,,davidson,,@,saint-louis,
george-mason,,lafayette,W 67-65,@,louisville,L 72-61,,binghamton,W 69-57,,cal-st-northridge,W 78-73,vs.,louisiana-tech,,vs.,tba,,@,james-madison,,@,auburn,,,william-mary,,,nc-central,,,ga-southern,,,penn-st,,,morgan-st,,@,rhode-island,,@,massachusetts,,,davidson,,,saint-josephs,,,saint-louis,,@,george-washington,,@,duquesne,,,vcu,,,st-bonaventure,,@,richmond,,@,fordham,,,george-washington,,,dayton,,@,la-salle,,@,saint-josephs,,,massachusetts,,@,vcu,,,richmond,
la-salle,,st-peters,W 61-40,@,penn,W 75-71,,south-ala,W 81-73,@,northwestern,L 82-74,,boston-college,L 82-61,@,miami-fl,,,temple,,vs.,towson,,vs.,tba,,,drexel,,@,villanova,,,mercer,,@,bucknell,,,saint-louis,,@,rhode-island,,,vcu,,@,massachusetts,,@,duquesne,,,fordham,,@,richmond,,,massachusetts,,@,davidson,,,saint-josephs,,@,george-washington,,@,saint-louis,,,st-bonaventure,,,george-mason,,,rhode-island,,@,fordham,,,dayton,,@,saint-josephs,
vcu,,grambling,W 94-65,,north-florida,W 95-85,,virginia,L 76-67,,marquette,L 94-83,vs.,california,,vs.,tba,,,appalachian-st,,,old-dominion,,,texas,,@,seton-hall,,,bucknell,,,winthrop,,,vmi,,,fordham,,@,saint-josephs,,@,la-salle,,,duquesne,,@,dayton,,,richmond,,,george-washington,,@,saint-louis,,@,george-mason,,,rhode-island,,@,richmond,,,dayton,,,davidson,,@,george-washington,,@,massachusetts,,,st-bonaventure,,,george-mason,,@,fordham,
dayton,,ball-st,W 78-77,@,hofstra,L 72-69,,ohio,W 79-65,,old-dominion,L 75-67,,akron,,,auburn,,@,mississippi-st,,,tennessee-tech,,,penn,,,georgia-st,,@,st-marys-ca,,,wagner,,@,duquesne,,,st-bonaventure,,,massachusetts,,@,richmond,,,vcu,,@,saint-josephs,,,rhode-island,,,davidson,,@,saint-louis,,@,massachusetts,,,duquesne,,@,vcu,,@,george-mason,,,fordham,,,saint-louis,,@,rhode-island,,@,la-salle,,,george-washington,
george-washington,,howard,W 84-75,@,florida-st,L 87-67,,hampton,W 65-57,,rider,L 67-65,vs.,xavier,,vs.,tba,,,morgan-st,,vs.,temple,,,princeton,,@,penn-st,,,miami-fl,,,new-hampshire,,,harvard,,,saint-josephs,,@,duquesne,,,rhode-island,,@,davidson,,@,richmond,,,george-mason,,@,vcu,,@,st-bonaventure,,,duquesne,,,davidson,,,la-salle,,@,george-mason,,@,massachusetts,,,vcu,,,richmond,,@,saint-louis,,,fordham,,@,dayton,
richmond,,delaware,L 76-63,,jacksonville-st,L 94-61,vs.,uab,,vs.,cincinnati,,vs.,tba,,,georgetown,,,vermont,,@,wake-forest,,@,old-dominion,,,james-madison,,,bucknell,,@,boston-college,,,davidson,,@,fordham,,@,saint-louis,,,dayton,,,george-washington,,@,vcu,,,la-salle,,@,duquesne,,@,davidson,,,george-mason,,,vcu,,@,st-bonaventure,,@,rhodes,,,saint-louis,,@,george-washington,,,saint-josephs,,,massachusetts,,@,george-mason,
fordham,,miami-oh,L 55-54,,long-island,W 81-68,@,florida-st,L 67-43,,tulane,L 63-55,,manhattan,,,east-tenn-st,,,maine,,,harvard,,,st-francis-ny,,@,rutgers,,,florida-am,,@,west-virginia,,@,vcu,,,richmond,,,duquesne,,@,st-bonaventure,,,davidson,,@,la-salle,,@,saint-josephs,,,rhode-island,,,massachusetts,,@,saint-louis,,,george-mason,,@,duquesne,,,saint-josephs,,@,dayton,,@,davidson,,,la-salle,,@,george-washington,,,vcu,
duke,,elon,W 97-68,,utah-valley,W 99-69,@,michigan-st,W 88-81,,southern-u,W 78-61,,furman,W 92-63,vs.,portland-st,,vs.,tba,,vs.,tba,,@,indiana,,,south-dakota,,,st-francis-pa,,@,boston-college,,,evansville,,,florida-st,,@,north-carolina-st,,@,pittsburgh,,,wake-forest,,@,miami-fl,,,pittsburgh,,@,wake-forest,,,virginia,,,notre-dame,,@,st-johns-ny,,@,north-carolina,,@,georgia-tech,,,virginia-tech,,@,clemson,,,louisville,,,syracuse,,@,virginia-tech,,,north-carolina,
florida-st,,george-washington,W 87-67,,fordham,W 67-43,,colorado-st,W 90-73,,kennesaw-st,,,citadel,,@,rutgers,,@,florida,,,loyola-maryland,,vs.,tulane,,vs.,oklahoma-st,,,charleston-so,,,southern-miss,,@,duke,,,north-carolina,,@,miami-fl,,,louisville,,,syracuse,,@,boston-college,,@,virginia-tech,,,georgia-tech,,,miami-fl,,@,wake-forest,,@,louisville,,,virginia,,@,notre-dame,,,clemson,,,pittsburgh,,@,north-carolina-st,,@,clemson,,,boston-college,
louisville,,george-mason,W 72-61,,neb-omaha,W 87-78,,southern-ill,,,st-francis-pa,,@,purdue,,,seton-hall,,,siena,,,indiana,,,bryant,,vs.,memphis,,,albany-ny,,,grand-canyon,,@,kentucky,,,pittsburgh,,@,clemson,,@,florida-st,,,virginia-tech,,@,notre-dame,,,boston-college,,@,miami-fl,,,wake-forest,,@,virginia,,,florida-st,,,syracuse,,,georgia-tech,,@,pittsburgh,,,north-carolina,,@,duke,,@,virginia-tech,,,virginia,,@,north-carolina-st,
miami-fl,,gardner-webb,W 77-45,,navy,W 89-55,,florida-am,W 90-59,,la-salle,,,north-florida,,@,minnesota,,vs.,princeton,,,boston-u,,@,george-washington,,@,hawaii,,vs.,tba,,vs.,tba,,@,pittsburgh,,@,georgia-tech,,,florida-st,,@,clemson,,,duke,,@,north-carolina-st,,,louisville,,@,florida-st,,,pittsburgh,,@,virginia-tech,,,wake-forest,,@,boston-college,,,virginia,,,syracuse,,@,notre-dame,,,boston-college,,@,north-carolina,,,virginia-tech,
north-carolina,,uni,W 86-69,,bucknell,W 93-81,@,stanford,,vs.,portland,,vs.,tba,,vs.,tba,,,michigan,,@,davidson,,,tulane,,,western-caro,,@,tennessee,,,wofford,,vs.,ohio-st,,,wake-forest,,@,florida-st,,@,virginia,,,boston-college,,@,notre-dame,,,clemson,,,georgia-tech,,@,virginia-tech,,,north-carolina-st,,@,clemson,,,pittsburgh,,,duke,,@,north-carolina-st,,,notre-dame,,@,louisville,,@,syracuse,,,miami-fl,,@,duke,
north-carolina-st,,vmi,W 102-67,,charleston-so,W 78-56,,bryant,W 95-72,,presbyterian,W 86-68,vs.,arizona,,vs.,tba,,vs.,tba,,,penn-st,,@,south-carolina-st,,,umkc,,,unc-greensboro,,,robert-morris,,,jacksonville,,@,clemson,,@,notre-dame,,,duke,,,clemson,,@,virginia,,,wake-forest,,,miami-fl,,@,pittsburgh,,@,north-carolina,,,notre-dame,,@,virginia-tech,,,north-carolina,,@,syracuse,,@,wake-forest,,,boston-college,,,florida-st,,@,georgia-tech,,,louisville,
notre-dame,@,depaul,W 72-58,,mt-st-marys,W 88-62,,chicago-st,W 105-66,vs.,chaminade,W 83-56,vs.,tba,,vs.,tba,,@,michigan-st,,,st-francis-ny,,,ball-st,,@,delaware,,vs.,indiana,,,dartmouth,,,southeastern-la,,,georgia-tech,,,north-carolina-st,,@,syracuse,,@,georgia-tech,,,north-carolina,,,louisville,,@,clemson,,,virginia-tech,,@,duke,,@,north-carolina-st,,,boston-college,,,florida-st,,@,north-carolina,,@,boston-college,,,miami-fl,,@,wake-forest,,,pittsburgh,,@,virginia,
syracuse,,cornell,W 77-45,,iona,W 71-62,,texas-southern,W 80-67,,oakland,W 74-50,,toledo,,,maryland,,vs.,kansas,,vs.,uconn,,,colgate,,@,georgetown,,,buffalo,,,st-bonaventure,,,eastern-mich,,,virginia-tech,,@,wake-forest,,,notre-dame,,@,virginia,,@,florida-st,,,pittsburgh,,,boston-college,,@,pittsburgh,,@,georgia-tech,,,virginia,,@,louisville,,,wake-forest,,,north-carolina-st,,@,miami-fl,,,north-carolina,,@,duke,,@,boston-college,,,clemson,
virginia,,unc-greensboro,W 60-48,,austin-peay,W 93-49,@,vcu,W 76-67,,monmouth,W 73-53,vs.,vanderbilt,,vs.,tba,,,wisconsin,,,lehigh,,@,west-virginia,,,davidson,,,savannah-st,,,hampton,,,boston-college,,@,virginia-tech,,,north-carolina,,,syracuse,,,north-carolina-st,,@,georgia-tech,,@,wake-forest,,,clemson,,@,duke,,,louisville,,@,syracuse,,@,florida-st,,,virginia-tech,,@,miami-fl,,,georgia-tech,,@,pittsburgh,,@,louisville,,,notre-dame,
boston-college,,maine,W 85-65,,south-carolina-st,W 91-52,,sacred-heart,W 73-53,,texas-tech,L 75-64,@,la-salle,W 82-61,,colgate,,@,providence,,@,nebraska,,@,hartford,,,duke,,,columbia,,,central-conn-st,,,richmond,,@,virginia,,,clemson,,,wake-forest,,@,north-carolina,,,dartmouth,,,florida-st,,@,louisville,,@,syracuse,,,virginia-tech,,,georgia-tech,,@,notre-dame,,,miami-fl,,@,pittsburgh,,,notre-dame,,@,north-carolina-st,,@,miami-fl,,,syracuse,,@,florida-st,
clemson,,western-caro,W 85-57,,nc-at,W 87-63,@,ohio,W 81-76,@,hofstra,W 78-59,,temple,L 67-60,,texas-southern,,@,ohio-st,,,unc-asheville,,,samford,,vs.,florida,,,south-carolina,,,la-lafayette,,,north-carolina-st,,@,boston-college,,,louisville,,@,north-carolina-st,,,miami-fl,,@,north-carolina,,,notre-dame,,@,virginia,,@,georgia-tech,,,north-carolina,,@,wake-forest,,,pittsburgh,,@,florida-st,,,duke,,@,virginia-tech,,,georgia-tech,,,florida-st,,@,syracuse,
virginia-tech,,detroit,W 111-79,,citadel,W 132-93,@,saint-louis,L 77-71,@,washington,W 103-79,,houston-baptist,,,morehead-st,,,iowa,,@,ole-miss,,,radford,,,md-east-shore,,@,kentucky,,,presbyterian,,,nc-at,,@,syracuse,,,virginia,,,pittsburgh,,@,wake-forest,,@,louisville,,,florida-st,,,north-carolina,,@,notre-dame,,@,boston-college,,,miami-fl,,,north-carolina-st,,@,virginia,,@,duke,,@,georgia-tech,,,clemson,,,louisville,,,duke,,@,miami-fl,
georgia-tech,@,ucla,L 63-60,,bethune-cookman,W 65-62,,utrgv,,,north-texas,,,northwestern,,,grambling,,,tennessee,,@,wofford,,,florida-am,,@,georgia,,,wright-st,,,coppin-st,,@,notre-dame,,,miami-fl,,,yale,,,notre-dame,,@,pittsburgh,,,virginia,,@,north-carolina,,@,florida-st,,,clemson,,,syracuse,,@,boston-college,,@,louisville,,,duke,,@,wake-forest,,,virginia-tech,,@,virginia,,@,clemson,,,north-carolina-st,,,wake-forest,
pittsburgh,@,navy,L 71-62,,montana,L 83-78,,uc-santa-barbara,W 70-62,,penn-st,L 85-54,vs.,oklahoma-st,,,lehigh,,,high-point,,vs.,duquesne,,,mt-st-marys,,,west-virginia,,,mcneese-st,,,delaware-st,,,towson,,,miami-fl,,@,louisville,,@,virginia-tech,,,duke,,,georgia-tech,,@,syracuse,,@,duke,,,north-carolina-st,,,syracuse,,@,miami-fl,,@,north-carolina,,@,clemson,,,louisville,,,boston-college,,@,florida-st,,,wake-forest,,,virginia,,@,notre-dame,
wake-forest,,ga-southern,L 85-83,,liberty,L 79-66,,drake,L 77-74,,quinnipiac,W 72-55,,houston,L 78-73,,unc-greensboro,,,illinois,,,richmond,,@,charlotte,,,army,,@,coastal-caro,,,tennessee,,@,north-carolina,,,syracuse,,@,boston-college,,,virginia-tech,,@,duke,,@,north-carolina-st,,,virginia,,,duke,,@,louisville,,,florida-st,,,clemson,,@,miami-fl,,@,syracuse,,,georgia-tech,,,north-carolina-st,,@,pittsburgh,,,notre-dame,,@,georgia-tech,
fgcu,,illinois-st,W 98-87,@,siena,W 86-53,@,bowling-green,L 83-80,@,middle-tenn,,,denver,,,navy,,,st-francis-ny,,,middle-tenn,,,fla-atlantic,,@,texas-arlington,,,oral-roberts,,@,fiu,,@,wichita-st,,@,rhode-island,,,florida-mem,,,florida-tech,,,stetson,,,usc-upstate,,,njit,,@,lipscomb,,@,kennesaw-st,,@,north-florida,,,jacksonville,,,north-florida,,@,jacksonville,,@,njit,,@,usc-upstate,,,kennesaw-st,,,lipscomb,,@,stetson,
lipscomb,,emory,W 98-83,,morehead-st,W 77-70,@,alabama,L 86-64,@,texas,L 80-57,@,abilene-christian,W 75-67,@,belmont,,@,tennessee-tech,,@,tennessee-st,,,belmont,,@,tennessee,,,florida-col,,,abilene-christian,,@,navy,,@,purdue,,,fisk,,@,kennesaw-st,,@,north-florida,,@,jacksonville,,,fgcu,,,stetson,,,usc-upstate,,@,njit,,@,usc-upstate,,,njit,,,jacksonville,,,north-florida,,@,stetson,,@,fgcu,,,kennesaw-st,
stetson,@,fiu,W 70-64,,south-fla,L 75-72,,siu-edwardsville,L 80-76,@,south-ala,,@,north-dakota-st,,@,green-bay,,,campbell,,,edward-waters,,@,duquesne,,@,marist,,@,ipfw,,,ucf,,@,nebraska,,,florida-mem,,@,fgcu,,,njit,,,usc-upstate,,,bethune-cookman,,@,kennesaw-st,,@,lipscomb,,@,jacksonville,,,north-florida,,,jacksonville,,@,north-florida,,@,usc-upstate,,@,njit,,,lipscomb,,,kennesaw-st,,,fgcu,
usc-upstate,@,minnesota,L 92-77,,allen,W 85-66,@,georgia,L 74-65,,charleston-so,L 82-72,,paine,W 79-59,vs.,bowling-green,,vs.,abilene-christian,,@,campbell,,@,unc-asheville,,@,gardner-webb,,@,kansas-st,,@,denver,,@,jacksonville-st,,,coastal-ga,,@,creighton,,,north-greenville,,,umkc,,@,njit,,@,fgcu,,@,stetson,,,jacksonville,,,north-florida,,@,lipscomb,,,kennesaw-st,,,lipscomb,,@,kennesaw-st,,,stetson,,,fgcu,,@,north-florida,,@,jacksonville,,,njit,
