houston,wake-forest,78,73,2017,11,19,"Virgin Islands Sport & Fitness Center, St. Thomas,"
samford,loyola-chicago,67,88,2017,11,19,"Joseph J. Gentile Center, Chicago, IL"
mississippi-val,kent-st,67,80,2017,11,19,"Memorial Athletic and Convocation Center, Kent, OH"
unc-asheville,austin-peay,82,79,2017,11,19,"Winfield Dunn Center, Clarksville, TN"
boston-college,la-salle,82,61,2017,11,19,"Mohegan Sun Arena, Uncasville, CT"
old-dominion,dayton,75,67,2017,11,19,"TD Arena, Charleston, SC"
southeastern-la,valparaiso,50,83,2017,11,19,"Athletics-Recreation Center, Valparaiso, IN"
bakersfield,lamar,85,73,2017,11,19,"Montagne Center, Beaumont, TX"
southern-u,nc-central,67,80,2017,11,19,"McLendon-McDougald Gymnasium, Durham, NC"
elon,milwaukee,71,72,2017,11,19,"UW-Milwaukee Panther Arena, Milwaukee, WI"
detroit,houston-baptist,116,109,2017,11,19,"Curb Event Center, Nashville, TN"
colorado-st,florida-st,73,90,2017,11,19,"Jamaica Classic Arena, Montego Bay,"
marshall,illinois,74,91,2017,11,19,"State Farm Center, Champaign, IL"
illinois-st,tulsa,84,68,2017,11,19,"HTC Center, Conway, SC"
coastal-caro,iona,89,84,2017,11,19,"Kendal G.L. Isaacs National Gymnasium, Nassau,"
robert-morris,duquesne,66,59,2017,11,19,"A.J. Palumbo Center, Pittsburgh, PA"
south-fla,indiana,53,70,2017,11,19,"Assembly Hall, Bloomington, IN"
boston-u,uconn,66,85,2017,11,19,"XL Center, Hartford, CT"
mcneese-st,loyola-marymount,86,92,2017,11,19,"Gersten Pavilion, Los Angeles, CA"
nicholls-st,western-ky,86,100,2017,11,19,"E. A. Diddle Arena, Bowling Green, KY"
drexel,drake,88,90,2017,11,19,"Virgin Islands Sport & Fitness Center, St. Thomas,"
auburn,hofstra,89,78,2017,11,19,"TD Arena, Charleston, SC"
tulane,fordham,63,55,2017,11,19,"Jamaica Classic Arena, Montego Bay,"
boise-st,iowa-st,64,75,2017,11,19,"HTC Center, Conway, SC"
oregon-tech,portland,59,86,2017,11,19,"Chiles Center, Portland, OR"
south-ala,saint-peters,54,49,2017,11,19,"Mohegan Sun Arena, Uncasville, CT"
vermont,northern-ky,66,64,2017,11,19,"Kendal G.L. Isaacs National Gymnasium, Nassau,"
mercer,colorado,70,79,2017,11,19,"Virgin Islands Sport & Fitness Center, St. Thomas,"
ball-st,oregon,71,95,2017,11,19,"Matthew Knight Arena, Eugene, OR"
temple,clemson,67,60,2017,11,19,"TD Arena, Charleston, SC"
hartford,miami-oh,68,58,2017,11,19,"Jamaica Classic Arena, Montego Bay,"
furman,duke,63,92,2017,11,20,"Cameron Indoor Stadium, Durham, NC"
wichita-st,california,92,82,2017,11,20,"Lahaina Civic Center, Maui, HI"
troy,kentucky,62,70,2017,11,20,"Rupp Arena, Lexington, KY"
north-carolina,stanford,96,72,2017,11,20,"Maples Pavilion, Stanford, CA"
buffalo,cincinnati,67,73,2017,11,20,"John Gray Gymnasium, George Town,"
notre-dame,chaminade,83,56,2017,11,20,"Lahaina Civic Center, Maui, HI"
hampton,xavier,60,96,2017,11,20,"Cintas Center, Cincinnati, OH"
texas-am,oklahoma-st,72,55,2017,11,20,"Barclays Center, Brooklyn, NY"
baylor,wisconsin,70,65,2017,11,20,"Sprint Center, Kansas City, MO"
ucla,creighton,89,100,2017,11,20,"Sprint Center, Kansas City, MO"
long-beach-st,west-virginia,62,91,2017,11,20,"WVU Coliseum, Morgantown, WV"
ole-miss,utah,74,83,2017,11,20,"T-Mobile Arena, Paradise, NV"
umkc,manhattan,74,63,2017,11,20,"Germain Arena, Estero, FL"
la-lafayette,iowa,80,71,2017,11,20,"John Gray Gymnasium, George Town,"
toccoa-falls,charleston-so,36,107,2017,11,20,"The Buc Dome, North Charleston, SC"
missouri-st,ga-southern,73,74,2017,11,20,"Germain Arena, Estero, FL"
eastern-ky,prairie-view,70,80,2017,11,20,"T-Mobile Arena, Paradise, NV"
marquette,vcu,94,83,2017,11,20,"Lahaina Civic Center, Maui, HI"
south-dakota-st,wyoming,65,77,2017,11,20,"John Gray Gymnasium, George Town,"
eastern-wash,georgia-st,50,68,2017,11,20,"MGM Grand Garden Arena, Las Vegas, NV"
jacksonville-st,savannah-st,86,71,2017,11,20,"McKenzie Arena, Chattanooga, TN"
richmond,uab,63,50,2017,11,20,"John Gray Gymnasium, George Town,"
penn,northern-ill,93,80,2017,11,20,"Germain Arena, Estero, FL"
molloy,st-johns-ny,43,71,2017,11,20,"Carnesecca Arena, Queens, NY"
oakland,syracuse,50,74,2017,11,20,"Carrier Dome, Syracuse, NY"
cleveland-st,east-carolina,69,72,2017,11,20,"Minges Coliseum, Greenville, NC"
jackson-st,maryland,45,76,2017,11,20,"Xfinity Center, College Park, MD"
rider,george-washington,67,65,2017,11,20,"Charles E. Smith Athletic Center, Washington, DC"
lake-erie,bowling-green,106,109,2017,11,20,"Stroh Center, Bowling Green, OH"
presbyterian,charlotte,74,83,2017,11,20,"Dale F. Halton Arena, Charlotte, NC"
oneonta-st,albany-ny,77,102,2017,11,20,"SEFCU Arena, Guilderland, NY"
delaware-st,east-tenn-st,57,81,2017,11,20,"Freedom Hall Civic Center, Johnson City, TN"
webber-intl,jacksonville,70,88,2017,11,20,"Swisher Gym, Jacksonville, FL"
delaware,unc-greensboro,66,79,2017,11,20,"Greensboro Coliseum Complex, Greensboro, NC"
ave-maria,stetson,53,87,2017,11,20,"Edmunds Center, DeLand, FL"
paine,sc-upstate,59,79,2017,11,20,"G.B. Hodge Center, Spartanburg, SC"
siena,bucknell,92,115,2017,11,20,"Sojka Pavilion, Lewisburg, PA"
johnson-wales-nc,campbell,53,98,2017,11,20,"John W. Pope Jr. Convocation Center, Buies Creek, NC"
tiffin,wright-st,49,73,2017,11,20,"Wright State University Nutter Center, Fairborn, OH"
albany-st-ga,florida-am,59,77,2017,11,20,"Al Lawson Center, Tallahassee, FL"
umes,st-bonaventure,48,96,2017,11,20,"Reilly Center, St. Bonaventure, NY"
fla-atlantic,towson,52,76,2017,11,20,"Germain Arena, Estero, FL"
alabama-st,chattanooga,50,67,2017,11,20,"McKenzie Arena, Chattanooga, TN"
green-bay,mississippi-st,68,77,2017,11,20,"Humphrey Coliseum, Starkville, MS"
emporia-st,missouri,62,67,2017,11,20,"Mizzou Arena, Columbia, MO"
northern-ariz,kansas-st,58,80,2017,11,20,"Bramlage Coliseum, Manhattan, KS"
howard,arkansas-st,78,92,2017,11,20,"Convocation Center, Jonesboro, AR"
lipscomb,abilene-christian,75,67,2017,11,20,"Moody Coliseum (Abilene), Abilene, TX"
utrgv,north-texas,75,63,2017,11,20,"UNT Coliseum, Denton, TX"
blue-mountain,southern-miss,46,90,2017,11,20,"Reed Green Coliseum, Hattiesburg, MS"
oral-roberts,montana,64,69,2017,11,20,"Firestone Fieldhouse, Malibu, CA"
eastern-ore,utah-valley,52,97,2017,11,20,"UCCU Center, Orem, UT"
neb-omaha,tcu,66,99,2017,11,20,"Schollmaier Arena, Fort Worth, TX"
ark-pine-bluff,air-force,47,57,2017,11,20,"Clune Arena, Colorado Springs, CO"
norfolk-st,grand-canyon,60,85,2017,11,20,"Grand Canyon University Arena, Phoenix, AZ"
penn-st,pittsburgh,85,54,2017,11,20,"Barclays Center, Brooklyn, NY"
rice,unlv,68,95,2017,11,20,"T-Mobile Arena, Paradise, NV"
ualr,san-diego,52,66,2017,11,20,"Jenny Craig Pavilion, San Diego, CA"
utah-st,portland-st,79,83,2017,11,20,"Veterans Memorial Coliseum, Portland, OR"
eastern-ill,san-diego-st,63,94,2017,11,20,"Viejas Arena at Aztec Bowl, San Diego, CA"
uc-santa-barbara,pepperdine,92,84,2017,11,20,"Firestone Fieldhouse, Malibu, CA"
michigan,lsu,75,77,2017,11,20,"Lahaina Civic Center, Maui, HI"
texas-southern,kansas,71,114,2017,11,21,"Allen Fieldhouse, Lawrence, KS"
marquette,wichita-st,66,80,2017,11,21,"Lahaina Civic Center, Maui, HI"
richmond,cincinnati,48,75,2017,11,21,"John Gray Gymnasium, George Town,"
notre-dame,lsu,92,53,2017,11,21,"Lahaina Civic Center, Maui, HI"
alabama-am,minnesota,57,100,2017,11,21,"Williams Arena, Minneapolis, MN"
penn-st,texas-am,87,98,2017,11,21,"Barclays Center, Brooklyn, NY"
southern-ill,louisville,42,84,2017,11,21,"KFC Yum! Center, Louisville, KY"
creighton,baylor,59,65,2017,11,21,"Sprint Center, Kansas City, MO"
wisconsin,ucla,70,72,2017,11,21,"Sprint Center, Kansas City, MO"
texas-arlington,alabama,76,77,2017,11,21,"Coleman Coliseum, Tuscaloosa, AL"
mars-hill,winthrop,49,104,2017,11,21,"Winthrop Coliseum, Rock Hill, SC"
manhattan,missouri-st,65,69,2017,11,21,"Germain Arena, Estero, FL"
iowa,south-dakota-st,72,80,2017,11,21,"John Gray Gymnasium, George Town,"
montana-st,binghamton,74,64,2017,11,21,"Hard Rock Hotel Riviera Maya, Cancun,"
northern-ill,fla-atlantic,67,77,2017,11,21,"Germain Arena, Estero, FL"
la-lafayette,wyoming,61,70,2017,11,21,"John Gray Gymnasium, George Town,"
cal-st-northridge,southeast-mo-st,59,74,2017,11,21,"Hard Rock Hotel Riviera Maya, Cancun,"
oklahoma-st,pittsburgh,73,67,2017,11,21,"Barclays Center, Brooklyn, NY"
vcu,california,83,69,2017,11,21,"Lahaina Civic Center, Maui, HI"
brevard,gardner-webb,70,93,2017,11,21,"Paul Porter Arena, Boiling Springs, NC"
nc-wesleyan,delaware,70,88,2017,11,21,"Greensboro Coliseum Complex, Greensboro, NC"
umkc,ga-southern,75,78,2017,11,21,"Germain Arena, Estero, FL"
savannah-st,alabama-st,101,97,2017,11,21,"McKenzie Arena, Chattanooga, TN"
uab,buffalo,91,96,2017,11,21,"John Gray Gymnasium, George Town,"
louisiana-tech,george-mason,77,64,2017,11,21,"Hard Rock Hotel Riviera Maya, Cancun,"
trinity-baptist,citadel,66,116,2017,11,21,"McAlister Field House, Charleston, SC"
bryant,rutgers,54,83,2017,11,21,"Louis Brown Athletic Center, Piscataway, NJ"
houston-baptist,virginia-tech,73,99,2017,11,21,"Cassell Coliseum, Blacksburg, VA"
western-caro,massachusetts,76,85,2017,11,21,"William D. Mullins Center, Amherst, MA"
southeastern-la,kent-st,70,66,2017,11,21,"Memorial Athletic and Convocation Center, Kent, OH"
edward-waters,north-florida,77,101,2017,11,21,"UNF Arena, Jacksonville, FL"
ohio-valley,vmi,66,81,2017,11,21,"Cameron Hall, Lexington, VA"
columbia,army,78,88,2017,11,21,"Christl Arena, West Point, NY"
goucher,loyola-maryland,45,97,2017,11,21,"Reitz Arena, Baltimore, MD"
coppin-st,central-conn-st,71,74,2017,11,21,"William H. Detrick Gymnasium, New Britain, CT"
american,new-hampshire,74,70,2017,11,21,"Lundholm Gymnasium, Durham, NH"
staten-island,wagner,64,107,2017,11,21,"Spiro Sports Center, Staten Island, NY"
morehead-st,iupui,61,67,2017,11,21,"Indiana Farmers Coliseum, Indianapolis, IN"
shenandoah,william-mary,54,103,2017,11,21,"Kaplan Arena, Williamsburg, VA"
westminster-pa,youngstown-st,83,91,2017,11,21,"Beeghly Center, Youngstown, OH"
grambling,bethune-cookman,78,87,2017,11,21,"Moore Gymnasium, Daytona Beach, FL"
mid-atlantic-christ,nc-at,76,115,2017,11,21,"Corbett Sports Center, Greensboro, NC"
goldey-beacom,morgan-st,67,82,2017,11,21,"Hill Field House, Baltimore, MD"
york-pa,mt-st-marys,80,91,2017,11,21,"Knott Arena, Emmitsburg, MD"
franciscan,saint-francis-pa,54,96,2017,11,21,"DeGol Arena, Loretto, PA"
fgcu,middle-tenn,72,85,2017,11,21,"Murphy Athletic Center, Murfreesboro, TN"
longwood,unc-greensboro,40,71,2017,11,21,"Greensboro Coliseum Complex, Greensboro, NC"
central-ark,south-carolina-st,73,64,2017,11,21,"Smith-Hammond-Middleton Memorial Center, Orangeburg, SC"
jacksonville-st,chattanooga,77,75,2017,11,21,"McKenzie Arena, Chattanooga, TN"
penn,towson,71,79,2017,11,21,"Germain Arena, Estero, FL"
new-orleans,memphis,52,63,2017,11,21,"FedExForum, Memphis, TN"
mississippi-val,loyola-chicago,50,63,2017,11,21,"Joseph J. Gentile Center, Chicago, IL"
samford,valparaiso,67,88,2017,11,21,"Athletics-Recreation Center, Valparaiso, IN"
northwestern-st,la-monroe,76,61,2017,11,21,"Fant-Ewing Coliseum, Monroe, LA"
canisius,tennessee-st,52,60,2017,11,21,"Gentry Complex, Nashville, TN"
methodist,high-point,63,99,2017,11,21,"Millis Athletic Convocation Center, High Point, NC"
northland,north-dakota,48,79,2017,11,21,"Betty Engelstad Sioux Center, Grand Forks, ND"
montana,uc-santa-barbara,73,80,2017,11,21,"Firestone Fieldhouse, Malibu, CA"
chaminade,michigan,64,102,2017,11,21,"Lahaina Civic Center, Maui, HI"
east-west-u,chicago-st,65,113,2017,11,21,"Jones Convocation Center, Chicago, IL"
evansville,fresno-st,59,57,2017,11,21,"Hard Rock Hotel Riviera Maya, Cancun,"
pacific,air-force,83,71,2017,11,21,"Clune Arena, Colorado Springs, CO"
niagara,byu,88,95,2017,11,21,"Marriott Center, Provo, UT"
tennessee-tech,new-mexico,104,96,2017,11,21,"Dreamstyle Arena, Albuquerque, NM"
no-new-mexico,northern-colo,62,97,2017,11,21,"Bank of Colorado Arena at Butler-Hancock Athletic Center, Greeley, CO"
davidson,nevada,68,81,2017,11,21,"Lawlor Events Center, Reno, NV"
sonoma-st,san-francisco,55,78,2017,11,21,"War Memorial Gymnasium, San Francisco, CA"
benedictine-mesa,southern-utah,68,85,2017,11,21,"Centrum Arena, Cedar City, UT"
uc-davis,sacramento-st,64,47,2017,11,21,"Golden 1 Center, Sacramento, CA"
oral-roberts,pepperdine,76,80,2017,11,21,"Firestone Fieldhouse, Malibu, CA"
arizona,north-carolina-st,84,90,2017,11,22,"Imperial Arena, Nassau,"
villanova,western-ky,66,58,2017,11,22,"Imperial Arena, Nassau,"
wichita-st,notre-dame,66,67,2017,11,22,"Lahaina Civic Center, Maui, HI"
ipfw,kentucky,67,86,2017,11,22,"Rupp Arena, Lexington, KY"
lehigh,southern-california,63,88,2017,11,22,"Galen Center, Los Angeles, CA"
miami-fl,la-salle,57,46,2017,11,22,"Santander Arena, Reading, PA"
wyoming,cincinnati,53,78,2017,11,22,"John Gray Gymnasium, George Town,"
purdue,tennessee,75,78,2017,11,22,"Imperial Arena, Nassau,"
bakersfield,alas-anchorage,59,39,2017,11,22,"Alaska Airlines Center, Anchorage, AK"
unlv,utah,85,58,2017,11,22,"T-Mobile Arena, Paradise, NV"
manhattan,northern-ill,68,70,2017,11,22,"Germain Arena, Estero, FL"
iowa,uab,95,85,2017,11,22,"John Gray Gymnasium, George Town,"
binghamton,cal-st-northridge,70,65,2017,11,22,"Hard Rock Hotel Riviera Maya, Cancun,"
mitchell,sacred-heart,60,84,2017,11,22,"William H. Pitt Center, Fairfield, CT"
yale,alcorn,87,73,2017,11,22,"Davey Whitney Complex, Lorman, MS"
missouri-st,fla-atlantic,71,60,2017,11,22,"Germain Arena, Estero, FL"
kennesaw-st,florida-st,79,98,2017,11,22,"Donald L. Tucker Civic Center, Tallahassee, FL"
boston-u,maine,78,69,2017,11,22,"Cross Insurance Center, Bangor, ME"
holy-cross,fairleigh-dickinson,76,87,2017,11,22,"Rothman Center, Teaneck, NJ"
eastern-wash,eastern-ky,83,62,2017,11,22,"T-Mobile Arena, Paradise, NV"
south-dakota-st,buffalo,94,80,2017,11,22,"John Gray Gymnasium, George Town,"
california,chaminade,72,96,2017,11,22,"Lahaina Civic Center, Maui, HI"
st-andrews,coastal-caro,34,70,2017,11,22,"HTC Center, Conway, SC"
washington-col,navy,45,110,2017,11,22,"Navy Alumni Hall, Annapolis, MD"
liu-brooklyn,mass-lowell,66,74,2017,11,22,"Costello Athletic Center, Lowell, MA"
longwood,delaware,57,65,2017,11,22,"Michael B. Fleming Gymnasium, Greensboro, NC"
montana-st,southeast-mo-st,88,82,2017,11,22,"Hard Rock Hotel Riviera Maya, Cancun,"
colgate,boston-college,79,83,2017,11,22,"Silvio O. Conte Forum, Chestnut Hill, MA"
kean,njit,63,116,2017,11,22,"NJIT Wellness and Events Center, Newark, NJ"
bethel-tn,austin-peay,58,90,2017,11,22,"Winfield Dunn Center, Clarksville, TN"
cal-poly,col-of-charleston,73,68,2017,11,22,"Alaska Airlines Center, Anchorage, AK"
appalachian-st,james-madison,99,105,2017,11,22,"JMU Convocation Center, Harrisonburg, VA"
champion-bapt,mcneese-st,48,85,2017,11,22,"Burton Coliseum, Lake Charles, LA"
georgia-st,prairie-view,56,71,2017,11,22,"T-Mobile Arena, Paradise, NV"
mo-st-louis,indiana-st,58,75,2017,11,22,"Hulman Center, Terre Haute, IN"
la-lafayette,richmond,82,76,2017,11,22,"John Gray Gymnasium, George Town,"
vcu,michigan,60,68,2017,11,22,"Lahaina Civic Center, Maui, HI"
umkc,penn,65,68,2017,11,22,"Germain Arena, Estero, FL"
brown,stony-brook,64,77,2017,11,22,"Island Federal Credit Union Arena, Stony Brook, NY"
fresno-st,george-mason,79,73,2017,11,22,"Hard Rock Hotel Riviera Maya, Cancun,"
wofford,texas-tech,56,79,2017,11,22,"United Supermarkets Arena, Lubbock, TX"
central-mich,sam-houston-st,71,60,2017,11,22,"Alaska Airlines Center, Anchorage, AK"
belmont,providence,65,66,2017,11,22,"Dunkin' Donuts Center, Providence, RI"
arkansas-st,indiana,70,87,2017,11,22,"Assembly Hall, Bloomington, IN"
toledo,syracuse,64,72,2017,11,22,"Carrier Dome, Syracuse, NY"
howard,south-fla,52,75,2017,11,22,"USF Sun Dome, Tampa, FL"
troy,east-tenn-st,73,65,2017,11,22,"Freedom Hall Civic Center, Johnson City, TN"
albany-ny,dartmouth,91,73,2017,11,22,"Edward Leede Arena, Hanover, NH"
ball-st,bucknell,83,87,2017,11,22,"Sojka Pavilion, Lewisburg, PA"
maine-fort-kent,vermont,54,90,2017,11,22,"Roy L. Patrick Gymnasium, Burlington, VT"
radford,elon,74,77,2017,11,22,"Alumni Gym, Elon, NC"
monmouth,unc-asheville,51,62,2017,11,22,"Kimmel Arena, Asheville, NC"
lafayette,princeton,46,60,2017,11,22,"Jadwin Gymnasium, Princeton, NJ"
utrgv,georgia-tech,68,78,2017,11,22,"McCamish Pavilion, Atlanta, GA"
ga-southern,towson,67,70,2017,11,22,"Germain Arena, Estero, FL"
stephen-f-austin,mississippi-st,75,80,2017,11,22,"Humphrey Coliseum, Starkville, MS"
miami-oh,tulane,59,80,2017,11,22,"Devlin Fieldhouse, New Orleans, LA"
missouri-snt,bradley,47,79,2017,11,22,"Carver Arena, Peoria, IL"
detroit,saint-louis,72,70,2017,11,22,"Chaifetz Arena, St. Louis, MO"
nc-central,marshall,84,92,2017,11,22,"Cam Henderson Center, Huntington, WV"
loyola-marymount,incarnate-word,91,87,2017,11,22,"McDermott Center, San Antonio, TX"
rogers-st,north-texas,74,86,2017,11,22,"UNT Coliseum, Denton, TX"
southern-no,lamar,67,105,2017,11,22,"Montagne Center, Beaumont, TX"
florida-am,north-dakota-st,66,80,2017,11,22,"Scheels Center, Fargo, ND"
western-ill,siu-edwardsville,69,67,2017,11,22,"Sam M. Vadalabene Center, Edwardsville, IL"
ut-martin,southern-u,66,69,2017,11,22,"F. G. Clark Center, Baton Rouge, LA"
marquette,lsu,94,84,2017,11,22,"Lahaina Civic Center, Maui, HI"
stetson,south-ala,81,77,2017,11,22,"Mitchell Center, Mobile, AL"
louisiana-tech,evansville,63,61,2017,11,22,"Hard Rock Hotel Riviera Maya, Cancun,"
quincy,illinois-st,57,86,2017,11,22,"Redbird Arena, Normal, IL"
colorado-st,new-mexico-st,76,89,2017,11,22,"Pan American Center, Las Cruces, NM"
smu,uni,58,61,2017,11,22,"Imperial Arena, Nassau,"
idaho,santa-clara,69,59,2017,11,22,"Alaska Airlines Center, Anchorage, AK"
idaho-st,san-jose-st,54,62,2017,11,22,"Event Center Arena, San Jose, CA"
ark-pine-bluff,texas-st,54,71,2017,11,22,"Alex G. Spanos Center, Stockton, CA"
western-nm,uc-riverside,57,75,2017,11,22,"UC Riverside Student Recreation Center, Riverside, CA"
rice,ole-miss,62,79,2017,11,22,"T-Mobile Arena, Paradise, NV"
portland-st,duke,81,99,2017,11,23,"Veterans Memorial Coliseum, Portland, OR"
arizona,smu,60,66,2017,11,23,"Imperial Arena, Nassau,"
michigan-st,depaul,73,51,2017,11,23,"Moda Center, Portland, OR"
tennessee,villanova,76,85,2017,11,23,"Imperial Arena, Nassau,"
florida,stanford,108,87,2017,11,23,"Veterans Memorial Coliseum, Portland, OR"
north-carolina,portland,102,78,2017,11,23,"Moda Center, Portland, OR"
xavier,george-washington,83,64,2017,11,23,"Orleans Arena, Las Vegas, NV"
ohio-st,gonzaga,59,86,2017,11,23,"Veterans Memorial Coliseum, Portland, OR"
purdue,western-ky,73,77,2017,11,23,"Imperial Arena, Nassau,"
rhode-island,seton-hall,75,74,2017,11,23,"Barclays Center, Brooklyn, NY"
st-marys-ca,harvard,89,71,2017,11,23,"Titan Gym, Fullerton, CA"
west-virginia,marist,84,78,2017,11,23,"HP Field House, Lake Buena Vista, FL"
santa-clara,alas-anchorage,73,78,2017,11,23,"Alaska Airlines Center, Anchorage, AK"
san-diego-st,sacramento-st,89,52,2017,11,23,"Titan Gym, Fullerton, CA"
missouri,long-beach-st,95,58,2017,11,23,"HP Field House, Lake Buena Vista, FL"
chicago-st,umbc,73,84,2017,11,23,"Retriever Activities Center, Cantonsville, MD"
st-johns-ny,oregon-st,82,77,2017,11,23,"HP Field House, Lake Buena Vista, FL"
hampton,northern-ariz,76,66,2017,11,23,"Orleans Arena, Las Vegas, NV"
nicholls-st,presbyterian,76,64,2017,11,23,"Retriever Activities Center, Cantonsville, MD"
north-carolina-st,uni,60,64,2017,11,23,"Imperial Arena, Nassau,"
virginia,vanderbilt,68,42,2017,11,23,"Barclays Center, Brooklyn, NY"
arkansas,oklahoma,92,83,2017,11,23,"Moda Center, Portland, OR"
ucf,nebraska,68,59,2017,11,23,"HP Field House, Lake Buena Vista, FL"
saint-josephs,washington-st,71,75,2017,11,23,"Titan Gym, Fullerton, CA"
butler,texas,48,61,2017,11,23,"Veterans Memorial Coliseum, Portland, OR"
kansas-st,arizona-st,90,92,2017,11,23,"Orleans Arena, Las Vegas, NV"
uconn,oregon,71,63,2017,11,23,"Moda Center, Portland, OR"
col-of-charleston,sam-houston-st,59,49,2017,11,23,"Alaska Airlines Center, Anchorage, AK"
rider,uc-irvine,90,82,2017,11,23,"Orleans Arena, Las Vegas, NV"
georgia,cal-st-fullerton,64,57,2017,11,23,"Titan Gym, Fullerton, CA"
duke,texas,85,78,2017,11,24,"Moda Center, Portland, OR"
purdue,arizona,89,64,2017,11,24,"Imperial Arena, Nassau,"
oakland,kansas,59,102,2017,11,24,"Allen Fieldhouse, Lawrence, KS"
michigan-st,uconn,77,57,2017,11,24,"Veterans Memorial Coliseum, Portland, OR"
villanova,uni,64,50,2017,11,24,"Imperial Arena, Nassau,"
gonzaga,florida,105,111,2017,11,24,"Moda Center, Portland, OR"
north-carolina,arkansas,87,68,2017,11,24,"Veterans Memorial Coliseum, Portland, OR"
massachusetts,minnesota,51,69,2017,11,24,"Steinberg Wellness Center, Brooklyn, NY"
xavier,arizona-st,86,102,2017,11,24,"Orleans Arena, Las Vegas, NV"
pepperdine,texas-am,65,81,2017,11,24,"Reed Arena, College Station, TX"
saint-francis-pa,louisville,72,84,2017,11,24,"KFC Yum! Center, Louisville, KY"
vanderbilt,seton-hall,59,72,2017,11,24,"Barclays Center, Brooklyn, NY"
st-marys-ca,washington-st,79,84,2017,11,24,"Titan Gym, Fullerton, CA"
ucf,west-virginia,45,83,2017,11,24,"HP Field House, Lake Buena Vista, FL"
byu,alabama,59,71,2017,11,24,"Steinberg Wellness Center, Brooklyn, NY"
idaho,bakersfield,62,64,2017,11,24,"Alaska Airlines Center, Anchorage, AK"
nevada,hawaii,67,54,2017,11,24,"Stan Sheriff Center, Honolulu, HI"
missouri,st-johns-ny,90,82,2017,11,24,"HP Field House, Lake Buena Vista, FL"
arkansas-st,south-fla,61,72,2017,11,24,"USF Sun Dome, Tampa, FL"
neb-omaha,tennessee-tech,85,86,2017,11,24,"Northwest Florida State College Arena, Niceville, FL"
chicago-st,presbyterian,73,75,2017,11,24,"Retriever Activities Center, Cantonsville, MD"
east-carolina,rutgers,47,61,2017,11,24,"Louis Brown Athletic Center, Piscataway, NJ"
new-hampshire,furman,64,78,2017,11,24,"Nashville Municipal Auditorium, Nashville, TN"
long-beach-st,oregon-st,74,69,2017,11,24,"HP Field House, Lake Buena Vista, FL"
abilene-christian,campbell,85,80,2017,11,24,"John W. Pope Jr. Convocation Center, Buies Creek, NC"
southeastern-la,samford,77,71,2017,11,24,"Pete Hanna Center, Birmingham, AL"
northern-ariz,uc-irvine,71,77,2017,11,24,"Orleans Arena, Las Vegas, NV"
jackson-st,umes,63,66,2017,11,24,"Northwest Florida State College Arena, Niceville, FL"
umbc,nicholls-st,89,88,2017,11,24,"Retriever Activities Center, Cantonsville, MD"
tennessee,north-carolina-st,67,58,2017,11,24,"Imperial Arena, Nassau,"
seattle,washington,84,89,2017,11,24,"Alaska Airlines Arena at Hec Edmundson Pavilion, Seattle, WA"
texas-southern,clemson,77,84,2017,11,24,"Littlejohn Coliseum, Clemson, SC"
oral-roberts,penn-st,48,86,2017,11,24,"Bryce Jordan Center, University Park, PA"
spring-hill,new-orleans,67,74,2017,11,24,"Lakefront Arena, New Orleans, LA"
bryant,hartford,78,73,2017,11,24,"Chase Arena at Reich Family Pavilion, West Hartford, CT"
portland-st,butler,69,71,2017,11,24,"Moda Center, Portland, OR"
northeastern,utah-st,67,71,2017,11,24,"Nashville Municipal Auditorium, Nashville, TN"
north-texas,georgia-tech,49,63,2017,11,24,"McCamish Pavilion, Atlanta, GA"
st-francis-brooklyn,navy,76,85,2017,11,24,"Alico Arena, Fort Myers, FL"
toledo,cornell,77,80,2017,11,24,"Newman Arena, Ithaca, NY"
alabama-am,niagara,74,96,2017,11,24,"Gallagher Center, Lewiston, NY"
harvard,saint-josephs,77,71,2017,11,24,"Titan Gym, Fullerton, CA"
eastern-mich,indiana,67,87,2017,11,24,"Assembly Hall, Bloomington, IN"
fairfield,jacksonville,84,92,2017,11,24,"Wright State University Nutter Center, Fairborn, OH"
sc-upstate,bowling-green,74,83,2017,11,24,"John W. Pope Jr. Convocation Center, Buies Creek, NC"
loyola-chicago,unc-wilmington,102,78,2017,11,24,"Savannah Civic Center, Savannah, GA"
central-conn-st,cleveland-st,74,73,2017,11,24,"Wolstein Center, Cleveland, OH"
norfolk-st,robert-morris,53,75,2017,11,24,"Jack Stephens Center, Little Rock, AR"
portland,oklahoma,71,93,2017,11,24,"Veterans Memorial Coliseum, Portland, OR"
southern-miss,south-dakota,71,84,2017,11,24,"Sanford Sports Pentagon, Sioux Falls, SD"
winthrop,auburn,85,119,2017,11,24,"Auburn Arena, Auburn, AL"
unc-greensboro,wake-forest,75,81,2017,11,24,"Lawrence Joel Veterans Memorial Coliseum, Winston-Salem, NC"
new-mexico,tcu,67,69,2017,11,24,"Northwest Florida State College Arena, Niceville, FL"
high-point,charlotte,67,70,2017,11,24,"Dale F. Halton Arena, Charlotte, NC"
mt-st-marys,ohio,77,96,2017,11,24,"Convocation Center Ohio, Athens, OH"
denver,fgcu,71,79,2017,11,24,"Alico Arena, Fort Myers, FL"
western-caro,texas-arlington,65,89,2017,11,24,"Gallagher Center, Lewiston, NY"
gardner-webb,wright-st,47,67,2017,11,24,"Wright State University Nutter Center, Fairborn, OH"
