malone,cleveland-st,46,62,2015,11,17
washington-adventist,norfolk-st,58,78,2015,11,17
hartford,louisville,52,87,2015,11,17
st-josephs-in,pittsburgh,43,84,2015,11,17
alma,central-mich,64,79,2015,11,17
rider,la-salle,60,73,2015,11,17
queens-ny,fordham,57,76,2015,11,17
kenyon,miami-oh,47,68,2015,11,17
grambling,ohio-st,55,82,2015,11,17
dartmouth,marist,63,73,2015,11,17
warner-southern,fla-atlantic,75,72,2015,11,17
oakland-city,lipscomb,69,96,2015,11,17
hampton,american,61,48,2015,11,17
texas-arlington,louisiana-tech,68,80,2015,11,17
st-thomas-mn,sam-houston-st,92,114,2015,11,17
tusculum,vmi,76,88,2015,11,17
marian-ind,evansville,59,84,2015,11,17
louisiana-col,mcneese-st,73,70,2015,11,17
utsa,creighton,78,103,2015,11,17
ill-chicago,western-ill,57,84,2015,11,17
middle-tenn,murray-st,65,76,2015,11,17
stephen-f-austin,uni,60,70,2015,11,17
jackson-st,southern-miss,78,60,2015,11,17
umkc,neb-omaha,89,95,2015,11,17
north-dakota,wisconsin,64,78,2015,11,17
colo-christian,northern-colo,70,85,2015,11,17
adams-st,utah-st,68,83,2015,11,17
jacksonville,florida-st,79,98,2015,11,17
iona,oregon-st,73,93,2015,11,17
valparaiso,rhode-island,58,55,2015,11,17
cal-st-fullerton,pacific,77,76,2015,11,17
idaho,bakersfield,45,68,2015,11,17
wofford,north-carolina,58,78,2015,11,18
northern-ariz,gonzaga,52,91,2015,11,18
incarnate-word,purdue,61,96,2015,11,18
binghamton,cornell,59,76,2015,11,18
centenary-la,ualr,49,95,2015,11,18
jacksonville-st,virginia-tech,62,71,2015,11,18
uc-irvine,ucf,61,60,2015,11,18
toledo,youngstown-st,100,78,2015,11,18
roanoke,nc-at,94,87,2015,11,18
cincinnati,bowling-green,83,50,2015,11,18
iupui,north-carolina-st,56,79,2015,11,18
brown,niagara,66,75,2015,11,18
mars-hill,unc-asheville,51,84,2015,11,18
arkansas-st,savannah-st,75,76,2015,11,18
illinois,providence,59,60,2015,11,18
high-point,drexel,75,66,2015,11,18
thomas-ga,florida-am,68,70,2015,11,18
richmond,wake-forest,91,82,2015,11,18
edward-waters,north-florida,69,98,2015,11,18
catawba,radford,60,68,2015,11,18
morgan-st,old-dominion,48,79,2015,11,18
quinnipiac,vermont,70,83,2015,11,18
emerson,bryant,69,82,2015,11,18
belmont-abbey,elon,57,84,2015,11,18
grace-bible-college,coastal-caro,67,104,2015,11,18
eastern-mich,oakland,81,91,2015,11,18
bucknell,robert-morris,81,76,2015,11,18
army,fairleigh-dickinson,96,85,2015,11,18
western-ky,belmont,85,90,2015,11,18
johnson-wales-nc,charleston-so,65,97,2015,11,18
toccoa-falls,presbyterian,75,116,2015,11,18
prairie-view,houston,69,110,2015,11,18
ipfw,austin-peay,80,77,2015,11,18
fairfield,northwestern,72,79,2015,11,18
fisk,tennessee-st,50,72,2015,11,18
indiana-kokomo,valparaiso,40,78,2015,11,18
valley-city-st,north-dakota-st,49,69,2015,11,18
saint-louis,siu-edwardsville,70,60,2015,11,18
mississippi-col,southeastern-la,69,76,2015,11,18
kent-st,southern-ill,69,72,2015,11,18
akron,arkansas,88,80,2015,11,18
indiana-northwest,chicago-st,64,105,2015,11,18
kennesaw-st,arizona-st,53,91,2015,11,18
