https://n.rivals.com/content/prospects/2018/rondell-bothroyd-194211,"Storrs-Mansfield, CT",Rondell Bothroyd,Tight end,Wake Forest
https://n.rivals.com/content/prospects/2018/kyle-dobbins-12456,"Richland, NJ",Kyle Dobbins,All-purpose back,Temple
https://n.rivals.com/content/prospects/2018/malik-rodgers-184438,"Pearland, TX",Malik Rodgers,Wide Receiver,Air Force
https://n.rivals.com/content/prospects/2018/kameron-lewis-205513,"Houston, TX",Kameron Lewis,Offensive tackle,Houston
https://n.rivals.com/content/prospects/2018/matthew-romero-210433,"San Marcos, CA",Matthew Romero,Pro-style quarterback,New Mexico State
https://n.rivals.com/content/prospects/2018/zedrick-raymond-210476,"Independence, KS",Zedrick Raymond,Cornerback,Miami (OH)
https://n.rivals.com/content/prospects/2018/tairek-johnson-210494,"Senatobia, MS",Tairek Johnson,Offensive guard,Southern Miss
https://n.rivals.com/content/prospects/2018/darian-kinnard-183426,"Cleveland, OH",Darian Kinnard,Offensive tackle,Kentucky
https://n.rivals.com/content/prospects/2018/hakeem-white-200768,"Waco, TX",Hakeem  White,Offensive guard,Texas Tech
https://n.rivals.com/content/prospects/2018/david-green-59145,"Pittsburgh, PA",David Green,Defensive tackle,Pittsburgh
https://n.rivals.com/content/prospects/2018/deneric-prince-189397,"Manvel, TX",Deneric  Prince,Running Back,Texas A&M
https://n.rivals.com/content/prospects/2018/charles-campbell-208239,"Jackson, TN",Charles Campbell,Kicker,Indiana
https://n.rivals.com/content/prospects/2018/jalen-mayfield-181058,"Grand Rapids, MI",Jalen Mayfield,Offensive tackle,Michigan
https://n.rivals.com/content/prospects/2018/rodrick-fisher-209409,"Spokane Valley, WA",Rodrick Fisher,Wide Receiver,Washington State
https://n.rivals.com/content/prospects/2018/tyree-wilson-183836,"New London, TX",Tyree Wilson,Weakside defensive end,Texas A&M
https://n.rivals.com/content/prospects/2018/dawson-jaramillo-9778,"Lake Oswego, OR",Dawson Jaramillo,Offensive tackle,Oregon
https://n.rivals.com/content/prospects/2018/dequan-jackson-180142,"Jacksonville, FL",Dequan  Jackson,Outside linebacker,Colorado State
