https://n.rivals.com/content/prospects/2018/demetrius-jones-207984,"Jacksonville, NC",Demetrius Jones,Wide Receiver,Navy
https://n.rivals.com/content/prospects/2018/chris-childers-208321,"Chicago , IL",Chris Childers,Running Back,Indiana State
https://n.rivals.com/content/prospects/2018/anthony-bolden-207778,"Erie, PA",Anthony Bolden,Cornerback,Navy
https://n.rivals.com/content/prospects/2018/zach-beagle-205183,"Cocoa, FL",Zach Beagle,Inside linebacker,Princeton
https://n.rivals.com/content/prospects/2018/trevor-cosenke-202298,"Aldie, VA",Trevor Cosenke,Tight end,Army
https://n.rivals.com/content/prospects/2018/malik-shorts-208489,"Bassfield, MS",Malik Shorts,Athlete,Southern Miss
https://n.rivals.com/content/prospects/2018/t-j-rakowsky-208770,"Kintenersville, PA",T.J. Rakowsky,Safety,Army
https://n.rivals.com/content/prospects/2018/anthony-may-208020,"Fort Meade, MD",Anthony May,Wide Receiver,Howard
https://n.rivals.com/content/prospects/2018/c-borius-flemister-209949,"Zebulon, GA",C'Borius Flemister,Running Back,Georgia Southern
https://n.rivals.com/content/prospects/2018/angus-davies-209927,"Torquay (Australia), ",Angus Davies,Kicker,West Virginia
https://n.rivals.com/content/prospects/2018/anthony-deieso-200920,"Manalapan, NJ",Anthony Deieso,Strongside defensive end,Fordham
https://n.rivals.com/content/prospects/2018/gary-mossop-193350,"Broken Arrow, OK",Gary Mossop,Safety,Air Force
https://n.rivals.com/content/prospects/2018/ja-ron-burks-5831,"Raytown, MO",Ja'Ron Burks,Wide Receiver,Missouri State
https://n.rivals.com/content/prospects/2018/brody-odom-207970,"Wynnewood, OK",Brody Odom,Inside linebacker,Air Force
https://n.rivals.com/content/prospects/2018/fara-ad-mccombs-7478,"Montvale, NJ",Fara'ad McCombs,Wide Receiver,Columbia
https://n.rivals.com/content/prospects/2018/mari-wingard-180477,"Charlotte, NC",Mari Wingard,Athlete,Wofford
https://n.rivals.com/content/prospects/2018/angel-rivera-186262,"Charlotte, NC",Angel Rivera,Weakside defensive end,North Carolina Central
https://n.rivals.com/content/prospects/2018/adam-conyer-183911,"Highstown, NJ",Adam Conyer,Outside linebacker,Pennsylvania
https://n.rivals.com/content/prospects/2018/blake-stephenson-194710,"Athens, TX",Blake Stephenson,Inside linebacker,Northwestern State
https://n.rivals.com/content/prospects/2018/mateo-jackson-196522,"Richmond, VA",Mateo Jackson,Inside linebacker,James Madison
https://n.rivals.com/content/prospects/2018/camden-wise-208616,"Blacksburg, VA",Camden Wise,Kicker,James Madison
https://n.rivals.com/content/prospects/2018/henry-schroeder-110851,"Richmond, VA",Henry Schroeder,Offensive guard,James Madison
https://n.rivals.com/content/prospects/2018/jordan-weeks-209770,"Wimberley, TX",Jordan Weeks,Pro-style quarterback,Texas-San Antonio
