https://n.rivals.com/content/prospects/2018/grant-misch-194744,2018,3,Virginia,Air Force,Army,Charlotte,Maryland,Navy,Princeton,Purdue,Richmond,Rutgers,Temple,Wake Forest,Yale
https://n.rivals.com/content/prospects/2018/deshaun-fenwick-184391,2018,3,South Carolina,Boston College,Central Michigan,Georgia,Iowa State,Mississippi,Missouri,Ohio,South Florida,Texas,UCF
https://n.rivals.com/content/prospects/2018/jesus-gibbs-186259,2018,3,South Carolina,Appalachian State,Charlotte,Columbia,Dartmouth,East Carolina,Harvard,Indiana,Kansas,Liberty,Navy,North Carolina State,Old Dominion,Pennsylvania,Princeton,Syracuse,Temple,Vanderbilt,Virginia,Wake Forest,Yale
https://n.rivals.com/content/prospects/2018/hunter-woodard-181623,2018,3,Oklahoma State,Ball State,Eastern Illinois,Illinois,Illinois State,Miami (OH),Syracuse,Wyoming
https://n.rivals.com/content/prospects/2018/greg-eisworth-194714,2018,3,Iowa State,Colorado,Colorado State,Houston,West Virginia
https://n.rivals.com/content/prospects/2018/deontai-williams-206658,2018,3,Nebraska,Florida,Mississippi,UCF
https://n.rivals.com/content/prospects/2018/keidron-smith-179824,2018,3,Mississippi,Baylor,Florida Atlantic,Georgia Tech,Indiana,Iowa State,Kentucky,Louisville,LSU,North Carolina,Oklahoma,Pittsburgh,Syracuse,Tennessee,Vanderbilt
https://n.rivals.com/content/prospects/2018/nick-patti-14563,2018,3,Pittsburgh,Albany,Boston College,Buffalo,Cincinnati,Coastal Carolina,Columbia,Dartmouth,Marshall,New Hampshire,Old Dominion,Rutgers,Temple,Toledo,Yale
https://n.rivals.com/content/prospects/2018/kolby-peel-180611,2018,3,Oklahoma State,Cincinnati,Indiana,Iowa State,Kansas,Minnesota,North Texas,Southern Methodist
https://n.rivals.com/content/prospects/2018/jayveon-cardwell-185479,2018,3,Oklahoma State,Bowling Green,Colorado,Kansas,Louisiana-Monroe,Mississippi,New Mexico,Southern Methodist,Texas-San Antonio,Texas Southern,Texas State,Texas Tech,Tulsa,Vanderbilt
https://n.rivals.com/content/prospects/2018/brian-kaiser-183844,2018,3,Northwestern,Columbia,Cornell,Dartmouth,Duke,Iowa State,Princeton,Toledo,UCF,Western Michigan
https://n.rivals.com/content/prospects/2018/thomas-shelmire-181181,2018,3,Boston College,Army,Central Arkansas,Colorado State,Navy,New Mexico State,North Texas,Sam Houston State,Southern Methodist
https://n.rivals.com/content/prospects/2018/gunnar-watson-16751,2018,3,Troy,Austin Peay,Mercer,South Alabama
