andrew-lopez,duke,arizona,michigan-state,kansas,wichita-state,villanova,southern-california,kentucky,florida,cincinnati,miami-fl,north-carolina,notre-dame,minnesota,texas-am,ucla,xavier,gonzaga,northwestern,west-virginia,saint-marys-cal,seton-hall,purdue,baylor,louisville
antonio-morales,duke,michigan-state,arizona,kansas,wichita-state,kentucky,villanova,florida,north-carolina,southern-california,miami-fl,notre-dame,cincinnati,minnesota,xavier,louisville,northwestern,gonzaga,texas-am,ucla,purdue,west-virginia,saint-marys-cal,baylor,seton-hall
bj-rains,duke,michigan-state,kansas,arizona,kentucky,villanova,wichita-state,north-carolina,florida,southern-california,miami-fl,cincinnati,minnesota,texas-am,west-virginia,louisville,notre-dame,xavier,gonzaga,northwestern,ucla,saint-marys-cal,purdue,seton-hall,tcu
bob-holt,duke,kansas,michigan-state,wichita-state,arizona,villanova,texas-am,north-carolina,kentucky,southern-california,florida,cincinnati,minnesota,miami-fl,gonzaga,notre-dame,louisville,missouri,saint-marys-cal,purdue,xavier,ucla,baylor,arkansas,providence
brant-wilkerson-new,duke,michigan-state,arizona,kansas,kentucky,wichita-state,villanova,florida,notre-dame,north-carolina,southern-california,miami-fl,minnesota,cincinnati,texas-am,louisville,northwestern,baylor,xavier,gonzaga,west-virginia,oklahoma,purdue,seton-hall,tcu
brian-mcinnis,michigan-state,duke,kansas,florida,villanova,arizona,wichita-state,southern-california,notre-dame,north-carolina,kentucky,cincinnati,miami-fl,xavier,purdue,seton-hall,texas-am,saint-marys-cal,minnesota,northwestern,gonzaga,west-virginia,louisville,rhode-island,wisconsin
carlos-silva,duke,arizona,kansas,michigan-state,wichita-state,villanova,kentucky,florida,southern-california,miami-fl,north-carolina,notre-dame,minnesota,northwestern,cincinnati,gonzaga,baylor,ucla,louisville,saint-marys-cal,xavier,purdue,alabama,seton-hall,texas-am
cecil-hurt,duke,michigan-state,arizona,wichita-state,kentucky,kansas,villanova,north-carolina,cincinnati,florida,southern-california,miami-fl,notre-dame,xavier,gonzaga,northwestern,texas-am,seton-hall,west-virginia,louisville,purdue,minnesota,alabama,virginia,baylor
chris-dachille,duke,villanova,michigan-state,wichita-state,north-carolina,southern-california,arizona,kansas,kentucky,florida,notre-dame,xavier,cincinnati,gonzaga,seton-hall,texas-am,virginia,purdue,wisconsin,ucla,west-virginia,louisville,miami-fl,dayton,oregon
chris-goff,duke,arizona,kansas,michigan-state,wichita-state,florida,villanova,miami-fl,southern-california,minnesota,kentucky,north-carolina,notre-dame,northwestern,cincinnati,gonzaga,baylor,louisville,ucla,texas-am,alabama,saint-marys-cal,xavier,purdue,seton-hall
chris-murray,duke,kansas,arizona,michigan-state,villanova,wichita-state,kentucky,florida,miami-fl,southern-california,north-carolina,notre-dame,cincinnati,gonzaga,minnesota,baylor,northwestern,saint-marys-cal,ucla,texas-am,louisville,west-virginia,xavier,alabama,purdue
craig-meyer,arizona,duke,michigan-state,kansas,villanova,wichita-state,kentucky,miami-fl,florida,cincinnati,north-carolina,southern-california,minnesota,notre-dame,west-virginia,louisville,northwestern,gonzaga,xavier,texas-am,rhode-island,saint-marys-cal,providence,purdue,tcu
dave-borges,michigan-state,duke,arizona,kansas,villanova,cincinnati,kentucky,wichita-state,southern-california,notre-dame,north-carolina,miami-fl,texas-am,florida,minnesota,seton-hall,saint-marys-cal,xavier,louisville,gonzaga,northwestern,baylor,ucla,purdue,rhode-island
dave-matter,arizona,duke,michigan-state,kansas,north-carolina,villanova,kentucky,wichita-state,notre-dame,florida,cincinnati,southern-california,miami-fl,louisville,texas-am,xavier,gonzaga,ucla,alabama,missouri,west-virginia,purdue,baylor,seton-hall,minnesota
david-cloninger,duke,arizona,kansas,michigan-state,villanova,kentucky,southern-california,wichita-state,north-carolina,notre-dame,cincinnati,miami-fl,minnesota,florida,louisville,xavier,northwestern,texas-am,ucla,west-virginia,purdue,alabama,gonzaga,saint-marys-cal,providence
david-cobb,kansas,duke,wichita-state,michigan-state,notre-dame,cincinnati,villanova,arizona,north-carolina,florida,tcu,kentucky,purdue,xavier,texas-am,miami-fl,baylor,southern-california,virginia-tech,texas-tech,gonzaga,smu,minnesota,virginia,seton-hall
dick-vitale,duke,michigan-state,arizona,kentucky,kansas,villanova,north-carolina,wichita-state,florida,louisville,xavier,minnesota,notre-dame,southern-california,purdue,texas-am,gonzaga,seton-hall,cincinnati,miami-fl,northwestern,michigan,missouri,maryland,west-virginia
doug-doughty,kansas,duke,arizona,kentucky,michigan-state,villanova,florida,north-carolina,southern-california,miami-fl,notre-dame,minnesota,cincinnati,ucla,wichita-state,purdue,saint-marys-cal,louisville,northwestern,xavier,texas-am,virginia,seton-hall,baylor,alabama
doug-haller,arizona,duke,michigan-state,kansas,wichita-state,southern-california,villanova,north-carolina,florida,kentucky,seton-hall,miami-fl,minnesota,texas-am,cincinnati,purdue,notre-dame,louisville,saint-marys-cal,xavier,gonzaga,baylor,rhode-island,northwestern,west-virginia
