andrew-lopez,villanova,virginia,duke,purdue,kansas,xavier,west-virginia,cincinnati,michigan-state,north-carolina,oklahoma,texas-tech,ohio-state,arizona,saint-marys-cal,gonzaga,wichita-state,arizona-state,auburn,tennessee,florida,clemson,michigan,tcu,nevada
antonio-morales,villanova,purdue,virginia,duke,kansas,michigan-state,west-virginia,cincinnati,arizona,xavier,north-carolina,oklahoma,texas-tech,ohio-state,auburn,tennessee,clemson,florida,arizona-state,saint-marys-cal,gonzaga,wichita-state,rhode-island,nevada,michigan
bj-rains,villanova,virginia,purdue,kansas,duke,michigan-state,west-virginia,xavier,north-carolina,cincinnati,oklahoma,arizona,texas-tech,saint-marys-cal,gonzaga,ohio-state,arizona-state,wichita-state,clemson,auburn,nevada,tennessee,florida,rhode-island,michigan
bob-holt,villanova,virginia,purdue,duke,kansas,xavier,west-virginia,michigan-state,cincinnati,north-carolina,arizona,oklahoma,texas-tech,saint-marys-cal,ohio-state,gonzaga,tennessee,auburn,arizona-state,clemson,florida,michigan,wichita-state,louisville,nevada
brant-wilkerson-new,villanova,virginia,purdue,duke,michigan-state,xavier,kansas,west-virginia,cincinnati,arizona,north-carolina,wichita-state,oklahoma,ohio-state,texas-tech,arizona-state,gonzaga,miami-fl,rhode-island,clemson,florida,auburn,saint-marys-cal,michigan,louisville
brian-mcinnis,villanova,purdue,virginia,duke,michigan-state,kansas,west-virginia,xavier,arizona,cincinnati,oklahoma,north-carolina,texas-tech,wichita-state,ohio-state,saint-marys-cal,clemson,auburn,gonzaga,nevada,miami-fl,rhode-island,seton-hall,louisville,new-mexico-state
carlos-silva,villanova,virginia,purdue,duke,michigan-state,kansas,xavier,west-virginia,cincinnati,north-carolina,arizona,oklahoma,texas-tech,ohio-state,saint-marys-cal,gonzaga,wichita-state,auburn,tennessee,arizona-state,clemson,miami-fl,nevada,florida,rhode-island
cecil-hurt,villanova,virginia,purdue,duke,kansas,michigan-state,cincinnati,west-virginia,oklahoma,texas-tech,arizona,xavier,north-carolina,ohio-state,saint-marys-cal,gonzaga,wichita-state,auburn,clemson,tennessee,rhode-island,nevada,arizona-state,florida,miami-fl
chris-dachille,villanova,virginia,duke,purdue,cincinnati,kansas,michigan-state,xavier,west-virginia,arizona,ohio-state,north-carolina,oklahoma,wichita-state,saint-marys-cal,florida,texas-tech,nevada,louisville,kansas-state,gonzaga,rhode-island,kentucky,houston,auburn
chris-murray,villanova,virginia,purdue,duke,kansas,michigan-state,west-virginia,xavier,north-carolina,cincinnati,arizona,oklahoma,texas-tech,auburn,clemson,saint-marys-cal,gonzaga,ohio-state,arizona-state,tennessee,nevada,florida,wichita-state,tcu,rhode-island
craig-meyer,villanova,virginia,purdue,duke,michigan-state,kansas,west-virginia,xavier,north-carolina,cincinnati,oklahoma,texas-tech,clemson,ohio-state,arizona,auburn,arizona-state,saint-marys-cal,gonzaga,wichita-state,nevada,rhode-island,florida,tennessee,seton-hall
