andrew-lopez,duke,arizona,michigan-state,kansas,kentucky,wichita-state,villanova,southern-california,florida,cincinnati,miami-fl,north-carolina,notre-dame,minnesota,west-virginia,ucla,xavier,gonzaga,northwestern,saint-marys-cal,seton-hall,purdue,texas-am,tcu,ucf
antonio-morales,duke,michigan-state,arizona,kansas,wichita-state,kentucky,villanova,florida,north-carolina,southern-california,miami-fl,west-virginia,notre-dame,cincinnati,minnesota,xavier,louisville,northwestern,gonzaga,ucla,purdue,saint-marys-cal,baylor,seton-hall,alabama
bj-rains,duke,michigan-state,kansas,arizona,kentucky,villanova,wichita-state,north-carolina,west-virginia,florida,southern-california,miami-fl,cincinnati,minnesota,louisville,notre-dame,xavier,gonzaga,northwestern,texas-am,ucla,saint-marys-cal,purdue,seton-hall,tcu
bob-holt,duke,kansas,michigan-state,kentucky,wichita-state,arizona,villanova,west-virginia,north-carolina,texas-am,southern-california,florida,cincinnati,minnesota,miami-fl,gonzaga,notre-dame,louisville,ucla,missouri,saint-marys-cal,northwestern,purdue,xavier,baylor
brant-wilkerson-new,duke,michigan-state,arizona,kansas,kentucky,wichita-state,villanova,florida,notre-dame,north-carolina,southern-california,miami-fl,minnesota,cincinnati,west-virginia,louisville,northwestern,baylor,xavier,gonzaga,oklahoma,purdue,tcu,seton-hall,alabama
brian-mcinnis,michigan-state,duke,kansas,florida,villanova,kentucky,arizona,wichita-state,southern-california,north-carolina,notre-dame,cincinnati,miami-fl,west-virginia,northwestern,saint-marys-cal,seton-hall,xavier,purdue,minnesota,gonzaga,louisville,ucla,rhode-island,wisconsin
carlos-silva,duke,arizona,kansas,michigan-state,wichita-state,villanova,kentucky,florida,southern-california,miami-fl,north-carolina,notre-dame,minnesota,northwestern,cincinnati,gonzaga,baylor,ucla,louisville,saint-marys-cal,xavier,west-virginia,purdue,seton-hall,alabama
cecil-hurt,duke,michigan-state,arizona,kentucky,wichita-state,kansas,villanova,north-carolina,cincinnati,florida,southern-california,west-virginia,miami-fl,notre-dame,xavier,northwestern,gonzaga,seton-hall,louisville,purdue,minnesota,texas-am,alabama,virginia,baylor
chris-dachille,duke,villanova,michigan-state,wichita-state,north-carolina,southern-california,kentucky,kansas,arizona,florida,notre-dame,xavier,west-virginia,cincinnati,gonzaga,seton-hall,virginia,purdue,ucla,wisconsin,dayton,louisville,smu,oregon,miami-fl
chris-goff,duke,arizona,kansas,michigan-state,wichita-state,kentucky,florida,southern-california,villanova,minnesota,miami-fl,north-carolina,cincinnati,notre-dame,northwestern,west-virginia,gonzaga,louisville,baylor,ucla,saint-marys-cal,xavier,alabama,purdue,seton-hall
chris-murray,duke,kansas,arizona,michigan-state,kentucky,villanova,wichita-state,florida,miami-fl,southern-california,north-carolina,notre-dame,cincinnati,west-virginia,gonzaga,minnesota,baylor,northwestern,saint-marys-cal,ucla,louisville,xavier,alabama,purdue,rhode-island
craig-meyer,arizona,duke,michigan-state,kansas,villanova,wichita-state,kentucky,miami-fl,west-virginia,florida,cincinnati,southern-california,north-carolina,minnesota,notre-dame,louisville,northwestern,gonzaga,xavier,rhode-island,saint-marys-cal,providence,ucla,purdue,tcu
dave-borges,michigan-state,duke,arizona,kansas,villanova,cincinnati,kentucky,wichita-state,southern-california,notre-dame,west-virginia,north-carolina,miami-fl,florida,minnesota,seton-hall,saint-marys-cal,xavier,louisville,gonzaga,northwestern,baylor,ucla,texas-am,rhode-island
dave-matter,arizona,duke,michigan-state,kansas,kentucky,villanova,west-virginia,north-carolina,wichita-state,florida,notre-dame,southern-california,cincinnati,miami-fl,louisville,xavier,gonzaga,ucla,purdue,baylor,texas-am,northwestern,alabama,seton-hall,missouri
david-cloninger,duke,arizona,kansas,michigan-state,villanova,kentucky,southern-california,wichita-state,north-carolina,notre-dame,cincinnati,miami-fl,minnesota,west-virginia,florida,louisville,xavier,northwestern,ucla,purdue,alabama,gonzaga,saint-marys-cal,texas-am,providence
david-cobb,arizona,wichita-state,duke,kansas,kentucky,michigan-state,villanova,cincinnati,southern-california,west-virginia,purdue,north-carolina,minnesota,gonzaga,northwestern,miami-fl,notre-dame,florida,seton-hall,virginia-tech,ucla,butler,texas-am,saint-marys-cal,south-carolina
dick-vitale,duke,michigan-state,arizona,kentucky,kansas,villanova,north-carolina,wichita-state,florida,west-virginia,louisville,xavier,minnesota,notre-dame,southern-california,purdue,gonzaga,northwestern,seton-hall,cincinnati,miami-fl,michigan,missouri,maryland,tcu
doug-doughty,kansas,duke,arizona,wichita-state,kentucky,michigan-state,north-carolina,villanova,notre-dame,louisville,florida,southern-california,minnesota,gonzaga,northwestern,ucla,west-virginia,miami-fl,cincinnati,virginia,baylor,xavier,saint-marys-cal,purdue,providence
doug-haller,arizona,duke,michigan-state,kansas,kentucky,wichita-state,southern-california,villanova,north-carolina,florida,seton-hall,miami-fl,louisville,minnesota,west-virginia,purdue,cincinnati,notre-dame,texas-am,saint-marys-cal,ucla,xavier,gonzaga,northwestern,rhode-island
elton-alexander,arizona,duke,michigan-state,kansas,kentucky,wichita-state,florida,north-carolina,villanova,louisville,ucla,notre-dame,southern-california,gonzaga,west-virginia,cincinnati,miami-fl,xavier,purdue,northwestern,saint-marys-cal,rhode-island,texas,nevada,oakland
gary-daposamato,arizona,kentucky,kansas,villanova,duke,florida,wichita-state,michigan-state,west-virginia,southern-california,north-carolina,cincinnati,louisville,purdue,notre-dame,gonzaga,virginia,miami-fl,northwestern,xavier,saint-marys-cal,ucla,tcu,seton-hall,wisconsin
geoff-grammer,duke,arizona,kansas,michigan-state,kentucky,villanova,wichita-state,florida,west-virginia,north-carolina,southern-california,miami-fl,xavier,cincinnati,purdue,minnesota,ucla,notre-dame,saint-marys-cal,gonzaga,texas-am,louisville,northwestern,baylor,tcu
graham-couch,duke,michigan-state,arizona,kansas,wichita-state,florida,kentucky,villanova,cincinnati,miami-fl,minnesota,north-carolina,notre-dame,northwestern,texas-am,purdue,rhode-island,southern-california,texas,tcu,providence,gonzaga,west-virginia,seton-hall,xavier
jp-butler,duke,michigan-state,kansas,arizona,villanova,kentucky,wichita-state,florida,miami-fl,north-carolina,southern-california,cincinnati,notre-dame,minnesota,west-virginia,louisville,gonzaga,xavier,northwestern,ucla,baylor,saint-marys-cal,purdue,alabama,seton-hall
jason-butt,duke,michigan-state,kentucky,kansas,villanova,arizona,florida,wichita-state,west-virginia,north-carolina,cincinnati,miami-fl,southern-california,minnesota,notre-dame,xavier,ucla,louisville,purdue,gonzaga,seton-hall,saint-marys-cal,virginia,northwestern,alabama
jerry-carino,michigan-state,duke,wichita-state,kansas,arizona,villanova,north-carolina,kentucky,cincinnati,notre-dame,saint-marys-cal,florida,louisville,northwestern,southern-california,west-virginia,minnesota,seton-hall,xavier,gonzaga,purdue,rhode-island,miami-fl,baylor,tcu
jesse-newell,arizona,duke,kansas,michigan-state,wichita-state,villanova,kentucky,florida,cincinnati,southern-california,west-virginia,north-carolina,louisville,miami-fl,notre-dame,xavier,northwestern,gonzaga,texas-am,minnesota,purdue,virginia,saint-marys-cal,seton-hall,baylor
joe-juliano,duke,michigan-state,arizona,kansas,kentucky,villanova,wichita-state,florida,west-virginia,louisville,north-carolina,cincinnati,purdue,xavier,miami-fl,southern-california,notre-dame,seton-hall,saint-marys-cal,ucla,minnesota,gonzaga,alabama,northwestern,texas-am
joe-rexrode,duke,michigan-state,kentucky,arizona,florida,wichita-state,kansas,cincinnati,villanova,west-virginia,minnesota,north-carolina,northwestern,notre-dame,southern-california,alabama,gonzaga,miami-fl,texas-am,xavier,purdue,saint-marys-cal,louisville,michigan,middle-tennessee
joey-knight,duke,michigan-state,arizona,kansas,kentucky,wichita-state,villanova,florida,miami-fl,cincinnati,north-carolina,minnesota,notre-dame,west-virginia,northwestern,louisville,xavier,gonzaga,ucla,saint-marys-cal,seton-hall,baylor,alabama,tcu,providence
john-bohnenkamp,arizona,michigan-state,duke,kansas,kentucky,wichita-state,villanova,southern-california,north-carolina,louisville,florida,west-virginia,miami-fl,cincinnati,purdue,xavier,seton-hall,notre-dame,saint-marys-cal,gonzaga,texas-am,minnesota,ucla,northwestern,baylor
john-feinstein,michigan-state,kansas,villanova,duke,kentucky,north-carolina,arizona,west-virginia,notre-dame,wichita-state,florida,xavier,miami-fl,ucla,northwestern,saint-marys-cal,minnesota,virginia,gonzaga,purdue,maryland,wisconsin,seton-hall,louisville,harvard
john-mcnamara,michigan-state,arizona,duke,kansas,kentucky,wichita-state,villanova,florida,north-carolina,southern-california,cincinnati,west-virginia,louisville,notre-dame,miami-fl,saint-marys-cal,xavier,minnesota,northwestern,gonzaga,ucla,purdue,seton-hall,baylor,alabama
jon-nyatawa,arizona,michigan-state,duke,kentucky,villanova,wichita-state,florida,kansas,southern-california,miami-fl,notre-dame,cincinnati,north-carolina,xavier,seton-hall,west-virginia,purdue,saint-marys-cal,louisville,northwestern,minnesota,gonzaga,providence,tcu,ucla
jon-rothstein,duke,michigan-state,arizona,kansas,kentucky,villanova,southern-california,wichita-state,cincinnati,louisville,north-carolina,florida,xavier,minnesota,west-virginia,virginia-tech,notre-dame,seton-hall,miami-fl,texas-am,northwestern,purdue,ucla,alabama,rhode-island
jon-wilner,duke,michigan-state,wichita-state,arizona,villanova,kentucky,southern-california,kansas,minnesota,north-carolina,west-virginia,notre-dame,cincinnati,northwestern,ucla,xavier,miami-fl,louisville,saint-marys-cal,florida,butler,baylor,gonzaga,virginia,purdue
