andrew-lopez,villanova,michigan-state,arizona-state,duke,texas-am,west-virginia,xavier,virginia,tcu,oklahoma,wichita-state,north-carolina,purdue,kansas,texas-tech,kentucky,baylor,arizona,miami-fl,cincinnati,florida-state,gonzaga,tennessee,seton-hall,creighton
antonio-morales,arizona-state,villanova,duke,michigan-state,texas-am,xavier,kansas,west-virginia,tcu,purdue,virginia,oklahoma,north-carolina,kentucky,wichita-state,tennessee,miami-fl,arizona,baylor,texas-tech,cincinnati,gonzaga,creighton,arkansas,seton-hall
bj-rains,villanova,michigan-state,arizona-state,duke,texas-am,west-virginia,virginia,xavier,north-carolina,kentucky,miami-fl,tcu,kansas,oklahoma,wichita-state,baylor,tennessee,purdue,creighton,gonzaga,texas-tech,arizona,cincinnati,florida-state,seton-hall
bob-holt,michigan-state,villanova,texas-am,arizona-state,duke,west-virginia,xavier,miami-fl,kansas,virginia,north-carolina,tcu,oklahoma,purdue,wichita-state,baylor,texas-tech,arkansas,arizona,creighton,gonzaga,ucla,tennessee,kentucky,florida-state
brant-wilkerson-new,michigan-state,villanova,duke,arizona-state,wichita-state,xavier,west-virginia,texas-am,kansas,tcu,virginia,oklahoma,miami-fl,north-carolina,kentucky,purdue,arizona,texas-tech,cincinnati,baylor,seton-hall,gonzaga,creighton,clemson,tennessee
brian-mcinnis,villanova,michigan-state,duke,arizona-state,texas-am,xavier,west-virginia,virginia,oklahoma,tcu,kansas,wichita-state,north-carolina,tennessee,kentucky,purdue,miami-fl,arizona,baylor,seton-hall,cincinnati,texas-tech,ucla,arkansas,new-mexico-state
carlos-silva,villanova,michigan-state,duke,arizona-state,xavier,kansas,west-virginia,purdue,wichita-state,north-carolina,kentucky,baylor,texas-am,gonzaga,miami-fl,texas-tech,tcu,cincinnati,virginia,seton-hall,creighton,oklahoma,louisville,arkansas,tennessee
cecil-hurt,villanova,arizona-state,michigan-state,duke,texas-am,west-virginia,virginia,oklahoma,tcu,kansas,purdue,kentucky,miami-fl,xavier,arizona,north-carolina,wichita-state,baylor,cincinnati,tennessee,gonzaga,florida-state,texas-tech,creighton,arkansas
chris-dachille,villanova,duke,michigan-state,arizona-state,texas-am,west-virginia,oklahoma,tcu,wichita-state,miami-fl,xavier,kansas,kentucky,purdue,virginia,north-carolina,cincinnati,florida-state,baylor,arizona,seton-hall,gonzaga,clemson,texas-tech,new-mexico-state
chris-murray,villanova,michigan-state,arizona-state,duke,xavier,texas-am,west-virginia,tcu,oklahoma,miami-fl,kentucky,wichita-state,north-carolina,virginia,kansas,purdue,baylor,cincinnati,seton-hall,florida-state,texas-tech,gonzaga,arizona,tennessee,arkansas
craig-meyer,villanova,michigan-state,arizona-state,duke,texas-am,xavier,tcu,west-virginia,virginia,purdue,oklahoma,miami-fl,north-carolina,wichita-state,kansas,texas-tech,seton-hall,arizona,kentucky,florida-state,tennessee,clemson,arkansas,baylor,gonzaga
dave-borges,michigan-state,villanova,arizona-state,duke,texas-am,xavier,wichita-state,kentucky,miami-fl,purdue,west-virginia,tcu,oklahoma,kansas,north-carolina,seton-hall,texas-tech,virginia,cincinnati,gonzaga,oklahoma-state,florida-state,arizona,arkansas,baylor
dave-matter,villanova,michigan-state,arizona-state,duke,texas-am,xavier,west-virginia,oklahoma,virginia,purdue,wichita-state,kansas,tcu,north-carolina,miami-fl,arizona,tennessee,gonzaga,clemson,cincinnati,kentucky,arkansas,seton-hall,ucla,baylor
david-cloninger,villanova,michigan-state,arizona-state,xavier,west-virginia,tcu,purdue,baylor,oklahoma,texas-am,north-carolina,miami-fl,kentucky,wichita-state,duke,virginia,creighton,kansas,florida-state,seton-hall,tennessee,gonzaga,notre-dame,cincinnati,arizona
david-cobb,villanova,michigan-state,arizona-state,duke,texas-am,kansas,xavier,west-virginia,wichita-state,virginia,tcu,north-carolina,purdue,oklahoma,baylor,tennessee,arizona,kentucky,cincinnati,texas-tech,seton-hall,florida-state,creighton,miami-fl,arkansas
dick-vitale,villanova,michigan-state,duke,arizona-state,west-virginia,xavier,north-carolina,kansas,wichita-state,tcu,texas-am,kentucky,miami-fl,virginia,arizona,purdue,oklahoma,tennessee,gonzaga,cincinnati,clemson,louisville,florida-state,creighton,baylor
doug-doughty,villanova,michigan-state,arizona-state,duke,west-virginia,kansas,texas-am,xavier,tcu,oklahoma,virginia,north-carolina,wichita-state,cincinnati,purdue,kentucky,texas-tech,arizona,miami-fl,baylor,florida-state,creighton,tennessee,arkansas,clemson
doug-haller,michigan-state,villanova,arizona-state,duke,texas-am,xavier,oklahoma,purdue,wichita-state,west-virginia,north-carolina,kansas,arizona,virginia,tcu,miami-fl,gonzaga,baylor,seton-hall,tennessee,texas-tech,cincinnati,kentucky,creighton,arkansas
elton-alexander,villanova,michigan-state,arizona-state,duke,texas-am,xavier,west-virginia,wichita-state,north-carolina,miami-fl,kentucky,virginia,kansas,tcu,purdue,oklahoma,gonzaga,arizona,baylor,cincinnati,tennessee,texas-tech,seton-hall,florida-state,creighton
gary-daposamato,villanova,michigan-state,arizona-state,duke,texas-am,xavier,north-carolina,west-virginia,kansas,tcu,kentucky,wichita-state,virginia,purdue,oklahoma,miami-fl,arizona,gonzaga,baylor,cincinnati,tennessee,texas-tech,seton-hall,florida-state,notre-dame
geoff-grammer,michigan-state,villanova,duke,arizona-state,texas-am,west-virginia,virginia,purdue,arizona,oklahoma,kansas,wichita-state,xavier,tcu,tennessee,miami-fl,kentucky,north-carolina,cincinnati,baylor,texas-tech,gonzaga,creighton,seton-hall,arkansas
