andrew-lopez,villanova,virginia,duke,oklahoma,texas-tech,west-virginia,wichita-state,purdue,gonzaga,kansas,cincinnati,michigan-state,arizona-state,xavier,arizona,auburn,north-carolina,tennessee,kentucky,seton-hall,clemson,ohio-state,michigan,tcu,creighton
antonio-morales,villanova,purdue,virginia,oklahoma,duke,texas-tech,west-virginia,wichita-state,kansas,michigan-state,cincinnati,gonzaga,arizona,arizona-state,xavier,auburn,north-carolina,tennessee,kentucky,clemson,seton-hall,ohio-state,michigan,tcu,miami-fl
bj-rains,villanova,virginia,oklahoma,texas-tech,west-virginia,purdue,kansas,wichita-state,duke,michigan-state,gonzaga,arizona-state,xavier,north-carolina,cincinnati,arizona,seton-hall,tcu,clemson,auburn,tennessee,kentucky,ohio-state,miami-fl,nevada
bob-holt,villanova,virginia,purdue,oklahoma,duke,texas-tech,west-virginia,kansas,wichita-state,michigan-state,xavier,cincinnati,gonzaga,arizona,auburn,arizona-state,tennessee,kentucky,north-carolina,tcu,michigan,seton-hall,clemson,florida-state,miami-fl
brant-wilkerson-new,villanova,virginia,wichita-state,purdue,west-virginia,duke,michigan-state,oklahoma,texas-tech,xavier,arizona-state,cincinnati,kansas,seton-hall,north-carolina,arizona,gonzaga,tcu,clemson,miami-fl,michigan,auburn,tennessee,rhode-island,creighton
brian-mcinnis,villanova,virginia,west-virginia,oklahoma,purdue,texas-tech,duke,wichita-state,michigan-state,xavier,kansas,arizona,cincinnati,auburn,gonzaga,arizona-state,north-carolina,tennessee,tcu,seton-hall,clemson,ohio-state,michigan,miami-fl,nevada
carlos-silva,villanova,virginia,wichita-state,purdue,oklahoma,texas-tech,west-virginia,duke,michigan-state,xavier,gonzaga,kansas,arizona-state,cincinnati,north-carolina,seton-hall,arizona,auburn,tennessee,kentucky,clemson,miami-fl,ohio-state,saint-marys-cal,nevada
cecil-hurt,villanova,virginia,duke,oklahoma,wichita-state,purdue,texas-tech,west-virginia,michigan-state,kansas,arizona-state,gonzaga,cincinnati,arizona,xavier,auburn,kentucky,north-carolina,ohio-state,tennessee,clemson,seton-hall,michigan,tcu,nevada
chris-dachille,villanova,wichita-state,virginia,oklahoma,duke,purdue,cincinnati,texas-tech,west-virginia,kansas,michigan-state,gonzaga,ohio-state,xavier,kentucky,arizona,seton-hall,auburn,north-carolina,clemson,arizona-state,miami-fl,saint-marys-cal,creighton,rhode-island
chris-murray,villanova,virginia,oklahoma,duke,texas-tech,west-virginia,purdue,wichita-state,kansas,cincinnati,michigan-state,arizona-state,xavier,auburn,clemson,gonzaga,arizona,seton-hall,kentucky,north-carolina,tennessee,ohio-state,michigan,tcu,nevada
craig-meyer,villanova,virginia,purdue,texas-tech,oklahoma,west-virginia,duke,michigan-state,arizona-state,wichita-state,xavier,kansas,cincinnati,auburn,clemson,gonzaga,north-carolina,seton-hall,kentucky,arizona,tennessee,michigan,ohio-state,tcu,miami-fl
dave-borges,villanova,duke,purdue,west-virginia,virginia,wichita-state,oklahoma,michigan-state,kentucky,texas-tech,xavier,arizona-state,kansas,miami-fl,cincinnati,seton-hall,gonzaga,auburn,clemson,north-carolina,arizona,ohio-state,rhode-island,tennessee,michigan
dave-matter,villanova,virginia,oklahoma,purdue,duke,texas-tech,west-virginia,wichita-state,michigan-state,cincinnati,arizona,arizona-state,xavier,kansas,gonzaga,north-carolina,auburn,tennessee,kentucky,tcu,clemson,seton-hall,ohio-state,creighton,michigan
david-cloninger,purdue,villanova,virginia,wichita-state,texas-tech,west-virginia,xavier,oklahoma,gonzaga,arizona,michigan-state,kentucky,kansas,duke,seton-hall,arizona-state,cincinnati,florida-state,north-carolina,auburn,clemson,creighton,miami-fl,rhode-island,tcu
david-cobb,villanova,purdue,oklahoma,virginia,duke,wichita-state,texas-tech,west-virginia,michigan-state,kansas,xavier,gonzaga,auburn,cincinnati,arizona,north-carolina,kentucky,ohio-state,michigan,arizona-state,tennessee,clemson,seton-hall,miami-fl,nevada
dick-vitale,villanova,virginia,wichita-state,purdue,duke,oklahoma,texas-tech,west-virginia,michigan-state,xavier,kansas,arizona,gonzaga,cincinnati,kentucky,north-carolina,clemson,tennessee,miami-fl,arizona-state,tcu,creighton,auburn,florida-state,seton-hall
doug-doughty,villanova,virginia,west-virginia,purdue,wichita-state,duke,oklahoma,michigan-state,texas-tech,kansas,cincinnati,gonzaga,arizona,xavier,north-carolina,auburn,kentucky,arizona-state,clemson,seton-hall,michigan,tennessee,saint-marys-cal,tcu,miami-fl
doug-haller,villanova,purdue,virginia,duke,oklahoma,texas-tech,west-virginia,michigan-state,wichita-state,kansas,xavier,arizona,clemson,north-carolina,arizona-state,seton-hall,gonzaga,auburn,cincinnati,tennessee,kentucky,ohio-state,tcu,michigan,creighton
elton-alexander,villanova,virginia,purdue,west-virginia,wichita-state,duke,michigan-state,oklahoma,texas-tech,cincinnati,kansas,gonzaga,xavier,arizona-state,seton-hall,arizona,north-carolina,kentucky,auburn,tennessee,miami-fl,clemson,ohio-state,rhode-island,nevada
gary-daposamato,villanova,virginia,purdue,duke,wichita-state,oklahoma,west-virginia,texas-tech,michigan-state,kansas,cincinnati,xavier,gonzaga,north-carolina,kentucky,seton-hall,arizona,michigan,auburn,arizona-state,clemson,tennessee,miami-fl,louisville,creighton
geoff-grammer,villanova,virginia,purdue,west-virginia,oklahoma,texas-tech,duke,wichita-state,arizona,kansas,michigan-state,gonzaga,cincinnati,north-carolina,xavier,clemson,tennessee,auburn,kentucky,arizona-state,tcu,ohio-state,michigan,seton-hall,creighton
