Jim Chatterton
Tyler Chatwood,LAA,COL,COL,COL,COL
Ossie Chavarria
Anthony Chavez
Angel Chavez
Endy Chavez,MON,MON,MON,PHI,NYN,NYN,NYN,SEA,TEX,BAL,SEA,SEA
Eric Chavez,OAK,OAK,OAK,OAK,OAK,OAK,OAK,OAK,OAK,OAK,NYA,NYA,ARI
Jesse Chavez,PIT,ATL,KCA,TOR,OAK,OAK,OAK,TOR,LAN
Nestor Chavez
Raul Chavez,HOU,HOU,PIT,TOR
Dave Cheadle
Charlie Chech,CIN,CIN,CLE,BOS
Robinson Checo
Harry Cheek
Virgil Cheeves,CHN,CHN,CHN
Italo Chelini
Bruce Chen,ATL,ATL,PHI,PHI,NYN,MON,CIN,BAL,BAL,BAL,KCA,KCA,KCA,KCA,KCA,KCA
Chin-Feng Chen
Larry Cheney,CHN,CHN,CHN,CHN,CHN,CHN,CHN,BRO,BRO,BRO,BRO,BRO,BSN,PHI
Tom Cheney,PIT,WS2,WS2,WS2,WS2
Wei-Yin Chen,BAL,BAL,BAL,BAL,MIA
Rocky Cherry
Paul Chervinko
Jack Chesbro,PIT,PIT,NYA,NYA,NYA,NYA,NYA,PIT,PIT,NYA,NYA,NYA,NYA,NYA,NYA,NYA
Bob Chesnes,PIT,PIT,PIT
Mitch Chetkovich
Tony Chevez
Scott Chiamparino
Scott Chiasson
Travis Chick
Matt Chico,WAS,WAS
Floyd Chiffer,SDN,SDN
Bill Childers
Cupid Childs
Harry Child
Jason Childers
Matt Childers
Pete Childs,CHN,PHI
Rocky Childress
Sam Childs
Pearce Chiles
Rich Chiles,HOU,MIN,MIN
Dino Chiozza
Lou Chiozza,PHI,PHI,PHI,NY1,NY1,NY1
Bob Chipman,BRO,CHN,CHN,CHN,CHN,CHN,CHN,BSN,BSN,BSN
Walt Chipple
Robinson Chirinos,TEX,TEX,TEX
Lonnie Chisenhall,CLE,CLE,CLE,CLE,CLE,CLE
Tom Chism
Harry Chiti,CHN,CHN,CHN,KC1,KC1,KC1,DET
Steve Chitren
Nelson Chittum
Bob Chlupsa
Don Choate
Randy Choate,NYA,NYA,ARI,TBA,TBA,FLO,MIA,SLN,SLN,SLN
Michael Choice
Hee-Seop Choi,CHN,FLO,LAN
Ji-Man Choi
Jin Ho Cho
Shin-Soo Choo,CLE,CLE,CLE,CLE,CLE,CLE,CIN,TEX,TEX,TEX
Bobby Chouinard,OAK,ARI,ARI,COL
Felix Chouinard
Chief Chouneau
Harry Chozen
Bob Christian
Bruce Christensen
Clay Christiansen
Cuckoo Christensen,CIN,CIN
Gary Christenson
Jason Christiansen,PIT,PIT,PIT,PIT,PIT,PIT,SFN,SFN,SFN
Joe Christopher,PIT,NYN,NYN,NYN,NYN
John Christensen
Justin Christian
Larry Christenson,PHI,PHI,PHI,PHI,PHI,PHI,PHI,PHI,PHI,PHI
Lloyd Christenbury
Loyd Christopher
Mark Christman,DET,SLA,SLA,SLA,SLA,SLA,WS1,WS1,WS1
McKay Christensen
Mike Chris
Mike Christopher,DET,DET
Neil Chrisley,WS1,DET,DET
Nick Christiani
Russ Christopher,PHA,PHA,PHA,PHA,PHA,PHA,CLE
Ryan Christenson,OAK,OAK,OAK,TEX
Steve Christmas
Tim Christman
Vinnie Chulk,TOR,TOR,TOR,SFN,SFN
Bubba Church,PHI,PHI,CIN,CIN,CHN
Hi Church
Len Church
Ryan Church,WAS,WAS,WAS,NYN,NYN,ATL,PIT
Chuck Churn
John Churry
Nestor Chylak
Larry Ciaffone
Archi Cianfrocco,MON,SDN,SDN,SDN,SDN,SDN
Mark Ciardi
Darryl Cias
Joe Cicero
Al Cicotte,NYA,WS1,DET,CLE,SLN
Eddie Cicotte,CHA,CHA,CHA,BOS,BOS,BOS,BOS,BOS,CHA,CHA,CHA,CHA,CHA,CHA,CHA,CHA,CHA
Ted Cieslak
Al Cihocki
Ed Cihocki
Pete Cimino,MIN,CAL
Gino Cimoli,BRO,LAN,SLN,PIT,ML1,KC1,KC1
Frank Cimorelli
Tony Cingrani,CIN,CIN,CIN,CIN
Alex Cintron,ARI,ARI,ARI,CHA,CHA,BAL
Lou Ciola
Frank Cipriani
Pedro Ciriaco,BOS,ATL
Jeff Cirillo,ML4,ML4,ML4,ML4,MIL,MIL,COL,COL,SEA,SEA,MIL,MIL,MIN
George Cisar
Galen Cisco,BOS,BOS,NYN,NYN,NYN
Steve Cishek,FLO,MIA,MIA,MIA,MIA,SEA
Jose Cisnero
Bill Cissell,CHA,CHA,CHA,CHA,CLE,CLE,BOS,PHA,NY1
Ralph Citarella
Moose Clabaugh
Bobby Clack
Anthony Claggett
Preston Claiborne
Davey Claire
Al Clancy
Bill Clancy
Bud Clancy,CHA,CHA,CHA,CHA,BRO
Jim Clancy,TOR,TOR,TOR,TOR,TOR,TOR,TOR,TOR,TOR,TOR,TOR,TOR,HOU,HOU,HOU,ATL
Uke Clanton
Chris Clapinski
Aaron Clapp
John Clapp
Stubby Clapp
Denny Clare
Doug Clarey
Allie Clark,CLE,CLE,PHA,PHA
Artie Clarke
Bill Clarkson,NY1,BSN
Bob Clark
Boileryard Clarke,WS1,WS1,WS1,WS1
Bob Clark
Bobby Clark,CAL,CAL,ML4,ML4
Bryan Clark,SEA,SEA,SEA,TOR,CLE
Brady Clark,CIN,MIL,MIL,MIL,MIL
Buzz Clarkson
Cap Clark
Cody Clark
Dad Clarke
Dad Clarkson
Dad Clark
Danny Clark,DET,BOS
Dave Clark,CLE,CLE,CHN,PIT,PIT,PIT,PIT,CHN,HOU
Darren Clarke
Doug Clark
Earl Clark,BSN,BSN,BSN
Ed Clark
Fred Clarke,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT
George Clark
Ginger Clark
Glen Clark
Grey Clarke
Harry Clarke
Henry Clarke
Horace Clarke,NYA,NYA,NYA,NYA,NYA,NYA,NYA,NYA,NYA
Howie Clark
Jack Clark,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SLN,SLN,SLN,NYA,SDN,SDN,BOS,BOS
Jerald Clark,SDN,SDN,SDN,COL,MIN
Jermaine Clark
Jim Clark
Jim Clark
Jim Clark
John Clarkson
Josh Clarke,SLN,CLE,BSN
Lefty Clarke
Mark Clark,SLN,CLE,CLE,CLE,NYN,NYN,CHN,CHN,TEX,TEX
Matt Clark
Mel Clark,PHI,PHI,PHI
Mike Clark
Nig Clarke,CLE,CLE,CLE,CLE,CLE,SLA
Otey Clark
Pep Clark
Phil Clark
Phil Clark,SDN,SDN,SDN
Rickey Clark,CAL,CAL,CAL,CAL
Roy Clark
Ron Clark,MIN,SE1
Rufe Clarke
Spider Clark
Stu Clarke
Stan Clarke
Sumpter Clarke
Terry Clark,CAL,BAL,CLE,TEX
Tommy Clarke,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN
Tony Clark,DET,DET,DET,DET,DET,DET,DET,BOS,NYN,NYA,ARI,ARI,ARI,SDN
Walter Clarkson,NYA,CLE
Watty Clark,BRO,BRO,CLE,BRO,BRO,BRO,BRO,BRO,BRO,BRO,NY1,BRO,BRO,BRO
Webbo Clarke
Willie Clark
Will Clark,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SFN,TEX,TEX,TEX,TEX,TEX,BAL,BAL,SLN
Win Clark
Zach Clark
Ellis Clary,WS1,WS1
Marty Clary,ATL,ATL
Gowell Claset
Alex Claudio
Al Clauss
Brandon Claussen,CIN,CIN,CIN
Fritz Clausen
Bill Clay
Dain Clay,CIN,CIN,CIN,CIN
Danny Clay
Ken Clay,NYA,NYA,NYA,TEX,SEA
Royce Clayton,SFN,SFN,SFN,SFN,SLN,SLN,SLN,TEX,TEX,TEX,CHA,CHA,MIL,COL,ARI,WAS,CIN,TOR
Joe Cleary
Mark Clear,CAL,CAL,BOS,BOS,BOS,BOS,BOS,ML4,ML4,ML4
Bill Clemensen
Bob Clemens
Chet Clemens
Clem Clemens
Doug Clemens,SLN,CHN,CHN,PHI
Fred Clement
Edgard Clemente
Jack Clements
Jeff Clement
Matt Clement,SDN,SDN,FLO,CHN,CHN,CHN,BOS,BOS
Pat Clements,CAL,PIT,PIT,NYA,SDN,SDN,BAL
Paul Clemens,HOU,HOU,SDN
Roberto Clemente,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT
Roger Clemens,BOS,BOS,BOS,BOS,BOS,BOS,BOS,BOS,BOS,BOS,BOS,BOS,BOS,TOR,TOR,NYA,NYA,NYA,NYA,NYA,HOU,HOU,HOU,NYA
Wally Clement
Chris Clemons
Lance Clemons
Verne Clemons,SLN,SLN,SLN,SLN,SLN
Donn Clendenon,PIT,PIT,PIT,PIT,PIT,PIT,PIT,MON,NYN,NYN,NYN,SLN
Maikel Cleto
Elmer Cleveland
Reggie Cleveland,SLN,SLN,SLN,SLN,BOS,BOS,BOS,BOS,TEX,ML4,ML4,ML4
Steve Clevenger,CHN,BAL
Tex Clevenger,BOS,WS1,WS1,WS1,WS1,WS1,NYA,NYA
Mike Clevinger
Brent Clevlen
Stan Cliburn
Stew Cliburn,CAL,CAL
Flea Clifton
Harlond Clift,SLA,SLA,SLA,SLA,SLA,SLA,SLA,SLA,SLA,SLA,WS1
Gene Clines,PIT,PIT,PIT,PIT,NYN,TEX,CHN,CHN
Monk Cline
Ty Cline,CLE,ML1,ML1,ML1,SFN,SFN,MON,CIN
Billy Clingman,WS1
Jim Clinton
Lou Clinton,BOS,BOS,BOS,BOS,LAA,CAL,NYA
Tyler Clippard,NYA,WAS,WAS,WAS,WAS,WAS,WAS,OAK,NYN,ARI,NYA
Tony Cloninger,ML1,ATL,ML1,ML1,ML1,ML1,ML1,ATL,ATL,CIN,CIN,CIN,CIN,SLN
Brad Clontz,ATL,ATL,ATL,PIT
JD Closser,COL,COL,COL
Al Closter
Ken Cloude,SEA,SEA,SEA
Ed Clough
Bill Clowers
Tyler Cloyd
Bryan Clutterbuck,ML4,ML4
Danny Clyburn
David Clyde,TEX,TEX,CLE,CLE
Tom Clyde
Bill Clymer
Otis Clymer,PIT,WS1,WS1,WS1,CHN
Pete Coachman
Andy Coakley,PHA,PHA,PHA,CIN,CIN
Gil Coan,WS1,WS1,WS1,WS1,WS1,WS1,WS1,BAL,BAL
Jim Coates,NYA,NYA,NYA,NYA,WS2,CAL,CAL,CAL
Buck Coats
Jason Coats
Alex Cobb,TBA,TBA,TBA,TBA,TBA
George Cobb
Herb Cobb
Joe Cobb
Ty Cobb,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,PHA,PHA
Dave Coble
Jaime Cocanower,ML4,ML4,ML4,ML4
Dave Cochrane,SEA,SEA,SEA
George Cochran
Goat Cochran
Mickey Cochrane,PHA,PHA,PHA,PHA,PHA,PHA,PHA,PHA,PHA,DET,DET,DET,DET
Jim Cockman
Alan Cockrell
Pasqual Coco
Gene Cocreham
Chris Codiroli,OAK,OAK,OAK,OAK,CLE
Robert Coello
Jack Coffey
Todd Coffey,CIN,CIN,CIN,MIL,MIL,WAS
Ivanon Coffie
Dick Coffman,SLA,SLA,SLA,SLA,SLA,WS1,SLA,SLA,SLA,NY1,NY1,NY1,NY1,BSN,PHI
Kevin Coffman,ATL,ATL,CHN
Slick Coffman,DET,DET,DET,SLA
Dick Cogan
Tony Cogan
Dave Coggin,PHI,PHI,PHI
Frank Coggins
Rich Coggins,BAL,BAL,NYA,CHA
Chris Coghlan,FLO,FLO,FLO,MIA,MIA,CHN,CHN,OAK,CHN
Ed Cogswell
Alta Cohen
Andy Cohen,NY1,NY1
Hy Cohen
Syd Cohen
Phil Coke,NYA,DET,DET,DET,DET,DET
Jimmie Coker,PHI,CIN,CIN
Chris Colabello,MIN,MIN,TOR
Mike Colangelo
Rocky Colavito,CLE,CLE,CLE,CLE,DET,DET,DET,DET,KC1,CLE,CLE,CLE,CHA,LAN,NYA
Craig Colbert
Mike Colbern
Nate Colbert,SDN,SDN,SDN,SDN,SDN,SDN,DET
Vince Colbert,CLE,CLE,CLE
Jim Colborn,CHN,ML4,ML4,ML4,ML4,ML4,KCA,KCA,SEA
Greg Colbrunn,MON,MON,FLO,FLO,FLO,MIN,COL,ARI,ARI,ARI,ARI
Tom Colcolough
A. J. Cole
Alex Cole,CLE,CLE,CLE,PIT,COL,MIN
Bert Cole,DET,DET,DET,DET,DET,CLE,CHA
Dave Cole,BSN,BSN,CHN
Dick Cole,PIT,PIT,PIT,PIT,PIT
Ed Cole
Gerrit Cole,PIT,PIT,PIT,PIT
King Cole,CHN,CHN,CHN,PIT,NYA,NYA
Bob Coleman
Casey Coleman,CHN,CHN,CHN
Choo-Choo Coleman,NYN,NYN
Curt Coleman
Dave Coleman
Dusty Coleman
Ed Coleman,PHA,PHA,SLA,SLA
Gordy Coleman,CIN,CIN,CIN,CIN,CIN,CIN,CIN
Jerry Coleman,NYA,NYA,NYA,NYA,NYA,NYA,NYA
John Coleman
John Coleman
Walter Coleman
Joe Coleman,PHA,PHA,PHA,PHA,PHA,PHA,BAL,DET
Joe Coleman,DET,WS2,WS2,WS2,WS2,DET,DET,DET,DET,DET,DET,CHN,OAK,TOR,PIT
Louis Coleman,KCA,KCA,KCA,KCA,LAN
Michael Coleman
Percy Coleman
Ray Coleman,SLA,PHA,SLA,SLA,CHA,CHA
Rip Coleman,NYA,NYA,KC1,KC1
Vince Coleman,SLN,SLN,SLN,SLN,SLN,SLN,NYN,NYN,NYN,KCA,KCA,SEA
Cad Coles
Chuck Coles
Darnell Coles,SEA,DET,DET,PIT,PIT,SEA,SEA,SEA,DET,CIN,TOR,TOR,SLN
Stu Cole
Taylor Cole
Chris Coletta
Victor Cole
Willis Cole
Ed Colgan
Alvin Colina
Allan Collamore,CLE,CLE
Hap Collard,PHI
Willie Collazo
Bill Collins
Bill Collins,BSN,BRO
Chub Collins
Dan Collins
Dave Collins,CAL,CAL,SEA,CIN,CIN,CIN,CIN,NYA,TOR,TOR,OAK,DET,CIN,CIN
Don Collins
Eddie Collins,PHA,PHA,PHA,PHA,PHA,PHA,PHA,CHA,CHA,CHA,CHA,CHA,CHA,CHA,CHA,CHA,CHA,CHA,CHA,PHA
Eddie Collins
Harry Colliflower
Hub Collins
Jimmy Collins,BOS,BOS,BOS,BOS,BOS,BOS,BOS,PHA,PHA
Joe Collins,NYA,NYA,NYA,NYA,NYA,NYA,NYA,NYA
Kevin Collins
Lou Collier,PIT,MIL,MIL
Orth Collins
Orlin Collier
Pat Collins,SLA,SLA,SLA,NYA,NYA,NYA
Phil Collins,PHI,PHI,PHI,PHI,PHI,PHI,SLN
Ray Collins,BOS,BOS,BOS,BOS,BOS,BOS,BOS
Rip Collins,NYA,NYA,BOS,DET,DET,DET,DET,DET,SLA,SLA,SLA
Ripper Collins,SLN,SLN,SLN,SLN,SLN,SLN,CHN,CHN
Bob Collins
Shano Collins,CHA,CHA,CHA,CHA,CHA,CHA,CHA,CHA,CHA,CHA,CHA,BOS,BOS,BOS,BOS
Terry Collins
Tim Collins,KCA,KCA,KCA
Tyler Collins
Wilson Collins
Zip Collins,PIT,PIT,BSN
Josh Collmenter,ARI,ARI,ARI,ARI,ARI
Jackie Collum,CIN,CIN,CIN,SLN
Bill Collver
Frank Colman,PIT,PIT
Alex Colome,TBA,TBA
Jesus Colome,TBA,TBA,TBA,TBA,TBA,WAS,WAS
Bartolo Colon,CLE,CLE,CLE,CLE,CLE,CLE,MON,CHA,ANA,LAA,LAA,LAA,BOS,CHA,NYA,OAK,OAK,NYN,NYN,NYN
Christian Colon
Cris Colon
Joe Colon
Roman Colon,ATL,DET,DET,KCA
Dick Colpaert
Loyd Colson
Larry Colton
Bob Coluccio,ML4,ML4,CHA
Tyler Colvin,CHN,CHN,COL,SFN
Steve Colyer
Geoff Combe
Earle Combs,NYA,NYA,NYA,NYA,NYA,NYA,NYA,NYA,NYA,NYA,NYA
Merl Combs
Pat Combs,PHI,PHI,PHI
Jorge Comellas
Steve Comer,TEX,TEX,TEX,TEX,TEX,CLE
Wayne Comer,SE1,WS2
Charlie Comiskey
Jim Command
Adam Comorosky,PIT,PIT,PIT,PIT,PIT,PIT,CIN,CIN
Clint Compton
Jack Compton
Mike Compton
Pete Compton,SLA,SLA,SLA,BSN,BSN
Keith Comstock,SDN,SEA,SEA
Ralph Comstock,DET,PIT
Clint Conatser
Dave Concepcion,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN
Gerardo Concepcion
Onix Concepcion,KCA,KCA,KCA,KCA
Ramon Conde
Clay Condrey,SDN,SDN,PHI,PHI,PHI,PHI
Bob Cone
David Cone,KCA,NYN,NYN,NYN,NYN,NYN,NYN,TOR,KCA,KCA,TOR,NYA,NYA,NYA,NYA,NYA,NYA,BOS
Fred Cone
Michael Conforto,NYN,NYN
Bunk Congalton,CHN,CLE,BOS
Dick Conger
Hank Conger,LAA,LAA,LAA,HOU,TBA
Billy Conigliaro,BOS,BOS,ML4,OAK
Tony Conigliaro,BOS,BOS,BOS,BOS,BOS,BOS,CAL
Jeff Conine,FLO,FLO,FLO,FLO,FLO,KCA,BAL,BAL,BAL,BAL,BAL,FLO,FLO,BAL,PHI,CIN
Allen Conkwright
Jocko Conlan
Adam Conley,MIA,MIA
Bob Conley
Ed Conley
Gene Conley,ML1,ML1,ML1,ML1,ML1,PHI,PHI,BOS,BOS,BOS
Snipe Conley
Jocko Conlon
Bruce Connatser
Frank Connaughton
Fritzie Connally
Sarge Connally,CHA,CHA,CHA,CHA,CHA,CHA,CLE,CLE,CLE
Bert Conn
Bill Connelly
Gene Connell
Joe Connell
Peter Connell
Steve Connelly
Terry Connell
Tom Connelly
Bill Connors
Bud Connolly
Chuck Connors
Ed Connolly
Ed Connolly,BOS,CLE
Jerry Connors
Jim Connor
Joe Connors
John Connor
Joe Connor
Joe Connolly,BSN,BSN,BSN,BSN
Joe Connolly
Merv Connors
Ned Connor
Red Connally
Roger Connor
Tom Connolly
Tommy Connolly
Theodore Conover
Brooks Conrad,ATL,ATL
Ben Conroy
Bill Conroy
Bill Conroy,BOS,BOS
Tim Conroy,OAK,OAK,OAK,OAK,SLN,SLN
Wid Conroy,MLA,PIT,NYA,NYA,NYA,NYA,NYA,NYA,WS1,WS1,WS1
Billy Consolo,BOS,BOS,WS1,WS1,KC1
Jim Constable
Jose Constanza
Sandy Consuegra,WS1,WS1,WS1,CHA,CHA,CHA,CHA
Jason Conti
Carlos Contreras
Jose Contreras,NYA,NYA,CHA,CHA,CHA,CHA,CHA,CHA,PHI
Nardi Contreras
Willson Contreras
Jim Converse
Bill Conway
Charles Conway
Dick Conway
Jack Conway
Jerry Conway
Jim Conway
Owen Conway
Pete Conway
Rip Conway
Ed Conwell
Herb Conyers
Joe Conzelman,PIT,PIT
Dan Coogan
Dale Coogan
Aaron Cook,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,BOS
Andy Cook
Cliff Cook
Dennis Cook,PHI,PHI,CLE,CLE,CHA,TEX,TEX,FLO,NYN,NYN,NYN,NYN,ANA
Doc Cook,NYA,NYA
Earl Cook
Dusty Cooke,NYA,BOS,BOS,BOS,BOS,CIN
Fred Cooke
Steve Cooke,PIT,PIT,PIT
Glen Cook
Jim Cook
Mike Cook
Paul Cook
Rollin Cook
Ron Cook
Ryan Cook,OAK,OAK,OAK
Brent Cookson
Mike Coolbaugh
Scott Coolbaugh
Duff Cooley,BSN,BSN,BSN,BSN,DET
Bobby Coombs
Cecil Coombs
Danny Coombs,HOU,HOU,HOU,SDN,SDN
Jack Coombs,PHA,PHA,PHA,PHA,BRO,PHA,PHA,PHA,PHA,PHA,PHA,BRO,BRO,BRO,BRO
Ron Coomer,MIN,MIN,MIN,MIN,MIN,MIN,CHN,NYA,LAN
Bill Cooney
Bob Cooney,SLA,SLA
Jimmy Cooney
Jimmy Cooney,SLN,SLN,CHN,CHN,PHI
Johnny Cooney,BSN,BSN,BSN,BRO,BRO,BSN,BSN,BSN,BSN,BSN,BSN,BSN,BSN,BSN,BSN,BSN
Phil Cooney
Tim Cooney
William Coon
Andy Cooper
Brian Cooper,ANA,ANA
Cal Cooper
Cecil Cooper,BOS,BOS,BOS,BOS,ML4,ML4,ML4,ML4,ML4,ML4,ML4,ML4,ML4,ML4,ML4
Claude Cooper,PHI
David Cooper
Don Cooper
Gary Cooper
Gary Cooper
Garrett Cooper
Guy Cooper
Mort Cooper,SLN,SLN,SLN,SLN,SLN,SLN,SLN,SLN,SLN,SLN,BSN,BSN,BSN,NY1
Pat Cooper
Scott Cooper,BOS,BOS,BOS,SLN,KCA
Walker Cooper,SLN,SLN,SLN,SLN,NY1,NY1,NY1,NY1,CIN,BSN,BSN,BSN,ML1,CHN,CHN
Wilbur Cooper,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,CHN,CHN
Mays Copeland
Scott Copeland
Rocky Coppinger,BAL,BAL,MIL,MIL
Henry Coppola
Trace Coquillette
Alex Cora,LAN,LAN,LAN,LAN,LAN,CLE,BOS,BOS,BOS,BOS,NYN,NYN,WAS
Joey Cora,SDN,SDN,CHA,CHA,CHA,CHA,SEA,SEA,SEA,SEA
Doug Corbett,MIN,MIN,MIN,CAL,CAL,CAL,CAL,BAL
Gene Corbett
Joe Corbett,SLN
Sherman Corbett
Archie Corbin
Claude Corbitt,CIN,CIN,CIN
Patrick Corbin,ARI,ARI,ARI,ARI
Ray Corbin,MIN,MIN,MIN,MIN,MIN
Daniel Corcino
Art Corcoran
Jack Corcoran
John Corcoran
Larry Corcoran
Mike Corcoran
Mickey Corcoran
Roy Corcoran
Tim Corcoran,DET,DET,DET,PHI,PHI
Tim Corcoran,TBA
Tommy Corcoran,CIN,CIN,CIN,CIN,CIN,CIN,NY1
Chad Cordero,MON,WAS,WAS,WAS
Francisco Cordero,TEX,TEX,TEX,TEX,TEX,TEX,MIL,MIL,CIN,CIN,CIN,CIN,TOR
Franchy Cordero
Wil Cordero,MON,MON,MON,MON,BOS,BOS,CHA,CLE,PIT,CLE,CLE,MON,MON
Erik Cordier
Allen Cordoba
Francisco Cordova,PIT,PIT,PIT,PIT,PIT
Marty Cordova,MIN,MIN,MIN,MIN,MIN,TOR,CLE,BAL
Bryan Corey
Ed Corey
Fred Corey
Mark Corey
Mark Corey
Chuck Corgan
Roy Corhan
Pop Corkhill
Mike Corkins,SDN,SDN,SDN,SDN
Lance Cormier,ARI,ARI,ATL,ATL,BAL,TBA,TBA
Rheal Cormier,SLN,SLN,SLN,SLN,BOS,MON,BOS,BOS,PHI,PHI,PHI,PHI,PHI,PHI
Brad Cornett
Jeff Cornell
John Cornely
Mardie Cornejo
Nate Cornejo,DET,DET,DET,DET
Reid Cornelius,NYN,FLO
Terry Cornutt
Manny Corpas,COL,COL,COL,COL,COL,CHN,COL
Carlos Corporan,HOU,HOU,HOU,TEX
Pat Corrales,PHI,CIN,CIN,SDN
Carlos Correa,HOU,HOU
Ed Correa,TEX,TEX
Kevin Correia,SFN,SFN,SFN,SFN,SFN,SDN,SDN,PIT,PIT,MIN,MIN,LAN,PHI
Rod Correia
Vic Correll,ATL,ATL,ATL,ATL,CIN,CIN
Frank Corridon,PHI,CHN,PHI,PHI,PHI,PHI,PHI,SLN
John Corriden
Phil Coridan
Red Corriden,SLA,DET,CHN,CHN
Jim Corsi,OAK,HOU,OAK,OAK,OAK,BOS,BOS,BOS
Jess Cortazzo
Barry Cort
David Cortes
Dan Cortes
Fernando Cortez
Al Corwin,NY1,NY1,NY1,NY1,NY1
Jarred Cosart,HOU,HOU,MIA,MIA,SDN
Joe Coscarart,BSN,BSN
Pete Coscarart,BRO,BRO,PIT,PIT,PIT,PIT
Ray Cosey
Mike Cosgrove,HOU,HOU,HOU
Jim Cosman
Mike Costanzo
Shane Costa
Chris Coste,PHI,PHI,PHI,PHI,HOU
Dan Costello
John Costello,SLN,SLN,SDN
Tim Costo
Humberto Cota,PIT,PIT
Henry Cote
Pete Cote
Caleb Cotham
Dan Cotter
Dick Cotter
Ed Cotter
Hooks Cotter
Tom Cotter
Chuck Cottier,ML1,WS2,WS2,WS2,WS2
Henry Cotto,CHN,NYA,SEA,SEA,SEA,SEA,SEA,SEA,FLO
Jharel Cotton
Ensign Cottrell
Neal Cotts,CHA,CHA,CHA,CHN,TEX,TEX,MIL
Johnny Couch,CIN,CIN,PHI,PHI,PHI
Mike Couchee
Bill Coughlin,WS1,WS1,WS1,WS1,DET,DET,DET,DET,DET
Dennis Coughlin
Ed Coughlin
Marlan Coughtry
Roscoe Coughlin
Daniel Coulombe
Bob Coulson,BRO
Chip Coulter
Fritz Coumbe,BOS,CLE,CLE,CLE,CLE,CLE,CLE,CIN
Craig Counsell,FLO,FLO,LAN,ARI,ARI,ARI,ARI,MIL,ARI,ARI,MIL,MIL,MIL,MIL,MIL
Clint Courtney,SLA,SLA,BAL,WS1,WS1,WS1,WS1,WS1,BAL
Ernie Courtney,BSN,PHI,PHI,PHI,PHI
Harry Courtney,WS1,WS1,WS1,CHA
John Courtright
Dee Cousineau
Scott Cousins
Jon Coutlangus
Harry Coveleski,DET,DET,DET,PHI,PHI,CIN,DET,DET,DET,DET
Stan Coveleski,CLE,CLE,CLE,CLE,CLE,CLE,CLE,CLE,CLE,CLE,CLE,CLE,CLE,CLE,CLE,WS1,WS1,NYA
Jack Coveney
Dylan Covey
Chet Covington
Sam Covington
Tex Covington,DET,DET
Wes Covington,ML1,ML1,ML1,ML1,ML1,PHI,PHI,PHI,PHI,PHI
Billy Cowan,CHN,NYN,CAL,CAL
Kaleb Cowart
Al Cowens,KCA,KCA,KCA,KCA,KCA,KCA,CAL,DET,DET,SEA,SEA,SEA,SEA
Collin Cowgill,ARI,OAK,LAA
Joe Cowley,ATL,NYA,NYA,CHA
Bill Cox,SLA
Billy Cox,PIT,PIT,BRO,BRO,BRO,BRO,BRO,BRO,BRO,BAL
Bobby Cox,NYA,NYA
Casey Cox,WS2,WS2,WS2,WS2,WS2,TEX
Danny Cox,SLN,SLN,SLN,SLN,SLN,SLN,PHI,PHI,PIT,TOR,TOR
Darron Cox
Dick Cox,BRO,BRO
Ernie Cox
Frank Cox
George Cox
Glenn Cox
Jeff Cox
Jim Cox
Larry Cox,SEA,CHN,SEA,SEA
Les Cox
Red Cox
Steve Cox,TBA,TBA,TBA
Terry Cox
Ted Cox,CLE,CLE,SEA
Bill Coyle
Toots Coyne
Charlie Cozart
Zack Cozart,CIN,CIN,CIN,CIN,CIN
Callix Crabbe
Roy Crabb
George Crable
Estel Crabtree,CIN,CIN,SLN,CIN,CIN
Tim Crabtree,TOR,TOR,TOR,TEX,TEX,TEX,TEX
Walt Craddock
Rickey Cradle
Harry Craft,CIN,CIN,CIN,CIN,CIN
Molly Craft
Howard Craghead
Allen Craig,SLN,SLN,SLN,SLN,SLN,BOS
George Craig
Pete Craig
Roger Craig,BRO,BRO,BRO,LAN,LAN,LAN,LAN,NYN,NYN,SLN,CIN,PHI
Rod Craig
Jesse Crain,MIN,MIN,MIN,MIN,MIN,MIN,CHA,CHA,CHA
Bill Cramer
Bobby Cramer
Edward Cramer
Doc Cramer,PHA,PHA,PHA,PHA,PHA,BOS,BOS,BOS,BOS,BOS,WS1,DET,DET,DET,DET,DET,DET
Jerry Cram
Del Crandall,BSN,BSN,ML1,ML1,ML1,ML1,ML1,ML1,ML1,ML1,ML1,ML1,SFN,PIT,CLE
Doc Crandall,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,BSN
Ed Crane
Fred Crane
Sam Crane
