1603,Clemson
74,Alabama
5886,Oklahoma
8251,USC
5912,Oklahoma St
4741,Michigan
5850,Ohio St
6114,Penn St
9031,Wisconsin
8551,Washington
4936,Mississippi St
2881,Georgia
8459,Virginia Tech
7878,TCU
8588,Washington St
4224,Louisville
2666,Florida St
4206,LSU
402,Auburn
4719,Miami FL
4858,Minnesota
5749,Notre Dame
1715,Colorado
5961,Oregon
3540,Iowa
2625,Florida
7002,San Diego St
8315,Utah
7278,South Florida
7582,Stanford
8367,Vanderbilt
3347,Houston
3731,Kansas St
7801,Tennessee
8508,Wake Forest
2265,Duke
3781,Kentucky
1098,California
2911,Georgia Tech
771,Boise St
8141,UCLA
8716,West Virginia
4636,Memphis
7978,Toledo
4757,Michigan St
7848,Texas A&amp;M
5253,Navy
5511,NC State
7918,Texas Tech
4474,Maryland
5704,Northwestern
5492,North Carolina
7840,Texas
7242,South Carolina
4920,Mississippi
1380,UCF
3484,Indiana
1753,Colorado St
6393,Purdue
6236,Pittsburgh
8099,Tulsa
8767,W Michigan
3554,Iowa St
55,Air Force
316,Arkansas
275,Appalachian St
294,Arizona
5279,Nebraska
7900,UT San Antonio
7788,Temple
4218,Louisiana Tech
8068,Troy
5634,N Illinois
7729,Syracuse
7358,SMU
356,Army
7365,Southern Miss
2353,E Michigan
8761,WKU
3425,Illinois
333,Arkansas St
891,BYU
304,Arizona St
783,Boston College
1529,Cincinnati
5825,Ohio
8432,Virginia
4785,MTSU
5925,Old Dominion
8092,Tulane
4436,Marshall
557,Baylor
9162,Wyoming
501,Ball St
1404,C Michigan
4948,Missouri
3197,Hawaii
5371,New Mexico
6696,Rutgers
5970,Oregon St
4725,Miami OH
8325,Utah St
2776,Fresno St
2638,FL Atlantic
7237,South Alabama
5323,UNLV
3415,Idaho
5387,New Mexico St
4194,ULL
979,Buffalo
1637,Coastal Car
87,UAB
5584,North Texas
66,Akron
2899,Ga Southern
1872,Connecticut
4200,ULM
5316,Nevada
2652,Florida Intl
6535,Rice
7024,San Jose St
3717,Kansas
3771,Kent
2292,East Carolina
821,Bowling Green
2907,Georgia St
4548,Massachusetts
7911,Texas St
8156,Charlotte
7933,UTEP
14028,Southeastern
107818,Pac 12
10678,Big 10
10423,Atlantic Coast
10686,Big 12
200137,American Athletic
9224,FBS Indep
12734,Mountain West
12526,Mid-American
11312,Conference USA
14238,Sun Belt
