74,Alabama
5886,Oklahoma
1603,Clemson
8251,USC
6114,Penn St
5850,Ohio St
4206,LSU
4741,Michigan
5912,Oklahoma St
8551,Washington
9031,Wisconsin
7582,Stanford
2666,Florida St
2881,Georgia
402,Auburn
4224,Louisville
8459,Virginia Tech
3731,Kansas St
4719,Miami FL
1715,Colorado
8588,Washington St
7878,TCU
7801,Tennessee
3540,Iowa
4936,Mississippi St
8315,Utah
4858,Minnesota
2625,Florida
5749,Notre Dame
2911,Georgia Tech
7278,South Florida
8716,West Virginia
8141,UCLA
3347,Houston
7002,San Diego St
5961,Oregon
7242,South Carolina
771,Boise St
2265,Duke
8367,Vanderbilt
6236,Pittsburgh
7848,Texas A&amp;M
8508,Wake Forest
4757,Michigan St
7978,Toledo
5511,NC State
4920,Mississippi
5279,Nebraska
5253,Navy
1098,California
4636,Memphis
4474,Maryland
3781,Kentucky
7918,Texas Tech
8099,Tulsa
7840,Texas
8767,W Michigan
5704,Northwestern
55,Air Force
275,Appalachian St
1753,Colorado St
1380,UCF
891,BYU
3484,Indiana
5492,North Carolina
316,Arkansas
8761,WKU
7788,Temple
3554,Iowa St
356,Army
5925,Old Dominion
7358,SMU
8068,Troy
7900,UT San Antonio
3425,Illinois
333,Arkansas St
783,Boston College
6393,Purdue
304,Arizona St
9162,Wyoming
294,Arizona
4218,Louisiana Tech
4948,Missouri
2353,E Michigan
1404,C Michigan
4785,MTSU
5634,N Illinois
7729,Syracuse
7365,Southern Miss
557,Baylor
8092,Tulane
5825,Ohio
5371,New Mexico
1637,Coastal Car
1529,Cincinnati
8432,Virginia
3197,Hawaii
4725,Miami OH
5970,Oregon St
8325,Utah St
501,Ball St
2776,Fresno St
4436,Marshall
4194,ULL
3415,Idaho
66,Akron
5387,New Mexico St
5316,Nevada
5323,UNLV
6696,Rutgers
7237,South Alabama
1872,Connecticut
4200,ULM
5584,North Texas
2899,Ga Southern
3771,Kent
6535,Rice
3717,Kansas
821,Bowling Green
979,Buffalo
2638,FL Atlantic
7024,San Jose St
2292,East Carolina
87,UAB
2652,Florida Intl
2907,Georgia St
4548,Massachusetts
7911,Texas St
8156,Charlotte
7933,UTEP
14028,Southeastern
107818,Pac 12
10423,Atlantic Coast
10678,Big 10
10686,Big 12
200137,American Athletic
9224,FBS Indep
12734,Mountain West
12526,Mid-American
11312,Conference USA
14238,Sun Belt
