1603,Clemson
74,Alabama
2881,Georgia
6114,Penn St
5850,Ohio St
8551,Washington
8588,Washington St
7878,TCU
4719,Miami FL
9031,Wisconsin
5749,Notre Dame
8251,USC
1380,UCF
402,Auburn
4741,Michigan
5912,Oklahoma St
5886,Oklahoma
7002,San Diego St
8459,Virginia Tech
4757,Michigan St
7582,Stanford
5511,NC State
3540,Iowa
7918,Texas Tech
7278,South Florida
3347,Houston
5253,Navy
4936,Mississippi St
8508,Wake Forest
7840,Texas
5961,Oregon
7848,Texas A&amp;M
4224,Louisville
2625,Florida
2666,Florida St
2911,Georgia Tech
8315,Utah
3554,Iowa St
7242,South Carolina
8432,Virginia
4636,Memphis
3484,Indiana
3781,Kentucky
771,Boise St
4206,LSU
4474,Maryland
6393,Purdue
8141,UCLA
2265,Duke
8716,West Virginia
1753,Colorado St
8767,W Michigan
7978,Toledo
4858,Minnesota
8068,Troy
7358,SMU
3731,Kansas St
294,Arizona
304,Arizona St
7801,Tennessee
8092,Tulane
8367,Vanderbilt
1715,Colorado
5279,Nebraska
5704,Northwestern
1098,California
275,Appalachian St
4436,Marshall
5634,N Illinois
356,Army
783,Boston College
7729,Syracuse
316,Arkansas
2776,Fresno St
7900,UT San Antonio
2638,FL Atlantic
7365,Southern Miss
5371,New Mexico
6236,Pittsburgh
5584,North Texas
7788,Temple
4920,Mississippi
9162,Wyoming
8325,Utah St
55,Air Force
5825,Ohio
5492,North Carolina
66,Akron
979,Buffalo
4218,Louisiana Tech
4785,MTSU
333,Arkansas St
1529,Cincinnati
4200,ULM
2353,E Michigan
3425,Illinois
8761,WKU
8099,Tulsa
5323,UNLV
5387,New Mexico St
557,Baylor
4948,Missouri
4725,Miami OH
2907,Georgia St
5970,Oregon St
6696,Rutgers
1404,C Michigan
87,UAB
2652,Florida Intl
891,BYU
4194,ULL
3415,Idaho
5925,Old Dominion
5316,Nevada
821,Bowling Green
3197,Hawaii
501,Ball St
2292,East Carolina
3771,Kent
1872,Connecticut
7237,South Alabama
3717,Kansas
2899,Ga Southern
1637,Coastal Car
4548,Massachusetts
6535,Rice
7024,San Jose St
7911,Texas St
7933,UTEP
8156,Charlotte
10678,Big 10
10423,Atlantic Coast
107818,Pac 12
14028,Southeastern
10686,Big 12
200137,American Athletic
9224,FBS Indep
12734,Mountain West
12526,Mid-American
11312,Conference USA
14238,Sun Belt
